,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck32258,5,0,N2_LRPS,N105_LRPS,MediumTruck
1,LargeBus32272,10,0,N1_LRPS,N2_LRPS,LargeBus
2,MiniBus32322,4,0,N2_LRPS,N105_LRPS,MiniBus
3,MiniBus32338,4,0,N2_LRPS,N105_LRPS,MiniBus
4,MediumTruck32360,5,0,N105_LRPS,N2_LRPS,MediumTruck
5,MiniBus32298,39,0,N204_LRPS,N204_LRPE,MiniBus
6,MediumTruck32368,15,0,N1_LRPS,N105_LRPS,MediumTruck
7,LargeBus32262,56,0,N104_LRPS,N104_LRPE,LargeBus
8,SmallTruck32315,43,0,N204_LRPE,N204_LRPS,SmallTruck
9,LargeBus32434,4,0,N2_LRPS,N105_LRPS,LargeBus
10,MediumTruck32440,5,0,N105_LRPS,N2_LRPS,MediumTruck
11,SmallTruck32319,46,0,N208_LRPE,N207_LRPE,SmallTruck
12,MiniBus32270,65,0,N208_LRPS,N208_LRPE,MiniBus
13,SmallTruck32281,60,0,N105_LRP048,N105_LRPS,SmallTruck
14,MediumTruck32450,5,0,N2_LRPS,N105_LRPS,MediumTruck
15,MediumTruck32279,61,0,N104_LRPE,N104_LRPS,MediumTruck
16,SmallTruck32335,46,0,N208_LRPE,N207_LRPE,SmallTruck
17,MediumTruck32296,60,0,N105_LRPS,N105_LRP048,MediumTruck
18,MediumTruck32294,61,0,N104_LRPS,N104_LRPE,MediumTruck
19,SmallTruck32362,43,0,N204_LRPS,N204_LRPE,SmallTruck
20,SmallTruck32363,43,0,N204_LRPE,N204_LRPS,SmallTruck
21,SmallTruck32313,60,0,N105_LRP048,N105_LRPS,SmallTruck
22,MediumTruck32488,5,0,N105_LRPS,N2_LRPS,MediumTruck
23,LargeBus32269,76,0,N207_LRPE,N207_LRPS,LargeBus
24,MediumTruck32310,61,0,N104_LRPS,N104_LRPE,MediumTruck
25,LargeBus32326,56,0,N104_LRPS,N104_LRPE,LargeBus
26,MiniBus32303,67,0,N208_LRPE,N2_LRPE,MiniBus
27,MiniBus32383,42,0,N208_LRPE,N207_LRPE,MiniBus
28,SmallTruck32378,43,0,N204_LRPS,N204_LRPE,SmallTruck
29,MediumTruck32379,43,0,N204_LRPE,N204_LRPS,MediumTruck
30,MediumTruck32394,39,1.6340197435082764,N204_LRPS,N207_LRPS,MediumTruck
31,MediumTruck32328,60,0,N105_LRPS,N105_LRP048,MediumTruck
32,SmallTruck32395,43,0,N204_LRPE,N204_LRPS,SmallTruck
33,MediumTruck32345,60,0,N105_LRP048,N105_LRPS,MediumTruck
34,SmallTruck32514,5,0,N2_LRPS,N105_LRPS,SmallTruck
35,MediumTruck32318,71,0,N208_LRPS,N208_LRPE,MediumTruck
36,MediumTruck32343,61,0,N104_LRPE,N104_LRPS,MediumTruck
37,MediumTruck32278,83,1.815196605187556,N104_LRPS,N102_LRPS,MediumTruck
38,SmallTruck32410,43,0,N204_LRPS,N204_LRPE,SmallTruck
39,SmallTruck32411,43,0,N204_LRPE,N204_LRPS,SmallTruck
40,MediumTruck32284,84,0,N207_LRPS,N207_LRPE,MediumTruck
41,MiniBus32350,65,0,N208_LRPS,N208_LRPE,MiniBus
42,MediumTruck32361,60,0,N105_LRP048,N105_LRPS,MediumTruck
43,MediumTruck32496,15,0,N1_LRPS,N105_LRPS,MediumTruck
44,SmallTruck32358,61,0,N104_LRPS,N104_LRPE,SmallTruck
45,MiniBus32431,42,0,N208_LRPE,N207_LRPE,MiniBus
46,SmallTruck32268,93,13.155541264411719,N207_LRPS,N204_LRPE,SmallTruck
47,MediumTruck32376,60,0,N105_LRPS,N105_LRP048,MediumTruck
48,MediumTruck32377,60,0,N105_LRP048,N105_LRPS,MediumTruck
49,LargeBus32333,76,0,N207_LRPE,N207_LRPS,LargeBus
50,MediumTruck32351,71,0,N208_LRPE,N208_LRPS,MediumTruck
51,LargeBus32277,93,0,N102_LRPE,N102_LRPS,LargeBus
52,MediumTruck32426,48,10.36406062735578,N204_LRPS,N207_LRPS,MediumTruck
53,SmallTruck32443,43,0,N204_LRPE,N204_LRPS,SmallTruck
54,MediumTruck32316,84,0,N207_LRPS,N207_LRPE,MediumTruck
55,MediumTruck32317,84,0,N207_LRPE,N207_LRPS,MediumTruck
56,SmallTruck32392,60,0,N105_LRPS,N105_LRP048,SmallTruck
57,LargeBus32349,76,0,N207_LRPE,N207_LRPS,LargeBus
58,SmallTruck32366,71,0,N208_LRPS,N208_LRPE,SmallTruck
59,MediumTruck32391,61,0,N104_LRPE,N104_LRPS,MediumTruck
60,MiniBus32406,56,0,N104_LRPS,N104_LRPE,MiniBus
61,MiniBus32407,56,0,N104_LRPE,N104_LRPS,MiniBus
62,MediumTruck32544,11,0,N1_LRPS,N2_LRPS,MediumTruck
63,SmallTruck32260,102,0,N102_LRPS,N102_LRPE,SmallTruck
64,MiniBus32300,93,0,N207_LRPS,N208_LRPE,MiniBus
65,SmallTruck32458,43,0,N204_LRPS,N204_LRPE,SmallTruck
66,MediumTruck32578,5,0,N2_LRPS,N105_LRPS,MediumTruck
67,MiniBus32422,56,0,N104_LRPS,N104_LRPE,MiniBus
68,MediumTruck32287,102,0,N208_LRPE,N207_LRPS,MediumTruck
69,LargeBus32477,42,0,N207_LRPE,N208_LRPE,LargeBus
70,SmallTruck32475,43,0,N204_LRPE,N204_LRPS,SmallTruck
71,MediumTruck32348,84,0,N207_LRPS,N207_LRPE,MediumTruck
72,MediumTruck32425,59,0,N105_LRP048,N2_LRPS,MediumTruck
73,MediumTruck32560,15,0,N1_LRPS,N105_LRPS,MediumTruck
74,LargeBus32381,76,0,N207_LRPE,N207_LRPS,LargeBus
75,MediumTruck32576,11,0,N1_LRPS,N2_LRPS,MediumTruck
76,SmallTruck32293,102,0,N102_LRPE,N102_LRPS,SmallTruck
77,SmallTruck32491,43,0,N204_LRPE,N204_LRPS,SmallTruck
78,SmallTruck32364,84,0,N207_LRPS,N207_LRPE,SmallTruck
79,MediumTruck32441,60,0,N105_LRP048,N105_LRPS,MediumTruck
80,SmallTruck32610,5,0,N2_LRPS,N105_LRPS,SmallTruck
81,MediumTruck32308,101,0,N102_LRPS,N1_LRPS,MediumTruck
82,SmallTruck32415,71,0,N208_LRPE,N208_LRPS,SmallTruck
83,MediumTruck32438,61,0,N104_LRPS,N104_LRPE,MediumTruck
84,SmallTruck32439,61,0,N104_LRPE,N104_LRPS,SmallTruck
85,MiniBus32454,56,0,N104_LRPS,N104_LRPE,MiniBus
86,MediumTruck32495,46,0,N208_LRPE,N207_LRPE,MediumTruck
87,LargeBus32506,41,7.680663460390647,N204_LRPS,N207_LRPS,LargeBus
88,MediumTruck32301,108,14.606205500201286,N207_LRPE,N204_LRPS,MediumTruck
89,MediumTruck32457,59,0,N105_LRP048,N2_LRPS,MediumTruck
90,MiniBus32447,65,0,N208_LRPE,N208_LRPS,MiniBus
91,MediumTruck32430,71,0,N208_LRPS,N208_LRPE,MediumTruck
92,MediumTruck32455,61,0,N104_LRPE,N104_LRPS,MediumTruck
93,MiniBus32471,56,0,N104_LRPE,N104_LRPS,MiniBus
94,MediumTruck32324,102,0,N102_LRPS,N102_LRPE,MediumTruck
95,SmallTruck32325,102,0,N102_LRPE,N102_LRPS,SmallTruck
96,LargeBus32404,79,0,N102_LRPS,N105_LRPS,LargeBus
97,MiniBus32538,39,0,N204_LRPS,N204_LRPE,MiniBus
98,MediumTruck32472,60,0,N105_LRPS,N105_LRP048,MediumTruck
99,SmallTruck32473,60,0,N105_LRP048,N105_LRPS,SmallTruck
100,LargeBus32626,10,0,N2_LRPS,N1_LRPS,LargeBus
101,LargeBus32487,56,0,N104_LRPE,N104_LRPS,LargeBus
102,MediumTruck32412,82,2.246972566473405,N207_LRPS,N204_LRPE,MediumTruck
103,LargeBus32372,93,0,N102_LRPS,N102_LRPE,LargeBus
104,MediumTruck32489,60,0,N105_LRP048,N105_LRPS,MediumTruck
105,MediumTruck32632,15,0,N105_LRPS,N1_LRPS,MediumTruck
106,MediumTruck32462,71,0,N208_LRPS,N208_LRPE,MediumTruck
107,LargeBus32502,56,0,N104_LRPS,N104_LRPE,LargeBus
108,MediumTruck32541,46,0,N207_LRPE,N208_LRPE,MediumTruck
109,SmallTruck32356,102,0,N102_LRPS,N102_LRPE,SmallTruck
110,MediumTruck32428,84,0,N207_LRPS,N207_LRPE,MediumTruck
111,MediumTruck32504,60,0,N105_LRPS,N105_LRP048,MediumTruck
112,MiniBus32275,131,0,N2_LRPE,N208_LRPS,MiniBus
113,MediumTruck32334,116,0,N208_LRPS,N207_LRPE,MediumTruck
114,MiniBus32461,76,0,N207_LRPE,N207_LRPS,MiniBus
115,SmallTruck32503,61,0,N104_LRPE,N104_LRPS,SmallTruck
116,MiniBus32519,56,0,N104_LRPE,N104_LRPS,MiniBus
117,SmallTruck32570,43,0,N204_LRPS,N204_LRPE,SmallTruck
118,SmallTruck32571,43,0,N204_LRPE,N204_LRPS,SmallTruck
119,MediumTruck32444,84,0,N207_LRPS,N207_LRPE,MediumTruck
120,MiniBus32511,65,0,N208_LRPE,N208_LRPS,MiniBus
121,SmallTruck32521,60,0,N105_LRP048,N105_LRPS,SmallTruck
122,MiniBus32534,56,0,N104_LRPS,N104_LRPE,MiniBus
123,SmallTruck32575,46,0,N208_LRPE,N207_LRPE,SmallTruck
124,SmallTruck32389,102,0,N102_LRPE,N102_LRPS,SmallTruck
125,LargeBus32589,42,0,N207_LRPE,N208_LRPE,LargeBus
126,MiniBus32591,42,0,N208_LRPE,N207_LRPE,MiniBus
127,LargeBus32421,93,0,N102_LRPE,N102_LRPS,LargeBus
128,MediumTruck32460,84,0,N207_LRPS,N207_LRPE,MediumTruck
129,MediumTruck32505,69,0,N105_LRP048,N1_LRPS,MediumTruck
130,MediumTruck32271,145,6.786801726393583,N208_LRPE,N204_LRPS,MediumTruck
131,MiniBus32526,65,0,N208_LRPS,N208_LRPE,MiniBus
132,MediumTruck32536,60,0,N105_LRPS,N105_LRP048,MediumTruck
