,Truck id,Bridge id,Waiting time,Type
0,SmallTruck26118,N104_LRPSa,0,SmallTruck
1,HeavyTruck26120,N1_LRP011a,0,HeavyTruck
2,LargeBus26116,N102_LRPSc,0,LargeBus
3,LargeBus26117,N102_LRP082a,0,LargeBus
4,HeavyTruck26120,N1_LRP010c,0,HeavyTruck
5,HeavyTruck26120,N1_LRP010b,0,HeavyTruck
6,SmallTruck26122,N2_LRP118a,0,SmallTruck
7,SmallTruck26122,N2_LRP118b,0,SmallTruck
8,SmallTruck26122,N2_LRP118e,0,SmallTruck
9,MediumTruck26124,N2_LRP146a,0,MediumTruck
10,LargeBus26112,N1_LRP001a,0,LargeBus
11,LargeBus26113,N1_LRP456c,0,LargeBus
12,MediumTruck26115,N2_LRP285c,0,MediumTruck
13,LargeBus26116,N102_LRP002a,0.011193000472538756,LargeBus
14,SmallTruck26122,N2_LRP118g,0,SmallTruck
15,SmallTruck26125,N207_LRP066b,0,SmallTruck
16,LargeBus26113,N1_LRP456a,0,LargeBus
17,MediumTruck26115,N2_LRP285a,0,MediumTruck
18,MediumTruck26115,N2_LRP284c,0,MediumTruck
19,LargeBus26116,N102_LRP002b,0,LargeBus
20,SmallTruck26118,N1_LRP145a,0,SmallTruck
21,SmallTruck26122,N2_LRP119c,0,SmallTruck
22,SmallTruck26122,N2_LRP120a,0,SmallTruck
23,MediumTruck26127,N208_LRP055a,0,MediumTruck
24,LargeBus26113,N1_LRP455a,1.632026909569589,LargeBus
25,MediumTruck26115,N2_LRP284b,0,MediumTruck
26,LargeBus26116,N102_LRP002c,0,LargeBus
27,SmallTruck26122,N2_LRP121a,0,SmallTruck
28,LargeBus26112,N1_LRP004b,0,LargeBus
29,MediumTruck26115,N2_LRP283b,0.028628190683380194,MediumTruck
30,SmallTruck26118,N1_LRP143a,0,SmallTruck
31,SmallTruck26122,N2_LRP121c,0,SmallTruck
32,SmallTruck26126,N208_LRP004c,0,SmallTruck
33,MediumTruck26134,N104_LRPSa,0,MediumTruck
34,SmallTruck26143,N2_LRP228b,0,SmallTruck
35,MediumTruck26119,N104_LRP044d,0,MediumTruck
36,SmallTruck26122,N2_LRP122b,0,SmallTruck
37,MediumTruck26124,N2_LRP141b,0,MediumTruck
38,MediumTruck26124,N2_LRP141a,0,MediumTruck
39,MediumTruck26133,N102_LRP082a,0,MediumTruck
40,SmallTruck26118,N1_LRP142a,0,SmallTruck
41,SmallTruck26122,N2_LRP123c,0,SmallTruck
42,MediumTruck26124,N2_LRP140c,0,MediumTruck
