,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck2408,5,0,N105_LRPS,N2_LRPS,MediumTruck
1,LargeBus2314,39,0,N204_LRPS,N204_LRPE,LargeBus
2,MediumTruck2440,5,0,N105_LRPS,N2_LRPS,MediumTruck
3,MiniBus2335,42,0,N208_LRPE,N207_LRPE,MiniBus
4,MediumTruck2330,43,0,N204_LRPS,N204_LRPE,MediumTruck
5,SmallTruck2416,15,0,N1_LRPS,N105_LRPS,SmallTruck
6,MediumTruck2456,5,0,N105_LRPS,N2_LRPS,MediumTruck
7,SmallTruck2346,43,0,N204_LRPS,N204_LRPE,SmallTruck
8,LargeBus2310,56,0,N104_LRPS,N104_LRPE,LargeBus
9,SmallTruck2349,46,0,N207_LRPE,N208_LRPE,SmallTruck
10,SmallTruck2362,43,0,N204_LRPS,N204_LRPE,SmallTruck
11,MediumTruck2363,43,0,N204_LRPE,N204_LRPS,MediumTruck
12,MediumTruck2488,5,0,N105_LRPS,N2_LRPS,MediumTruck
13,SmallTruck2311,61,0,N104_LRPE,N104_LRPS,SmallTruck
14,MediumTruck2379,43,0,N204_LRPE,N204_LRPS,MediumTruck
15,MediumTruck2328,60,0,N105_LRPS,N105_LRP048,MediumTruck
16,SmallTruck2394,40,0.0058722350726694095,N204_LRPS,N207_LRPS,SmallTruck
17,LargeBus2342,56,0,N104_LRPS,N104_LRPE,LargeBus
18,MediumTruck2345,60,0,N105_LRP048,N105_LRPS,MediumTruck
19,MediumTruck2520,5,0,N105_LRPS,N2_LRPS,MediumTruck
20,MediumTruck2318,71,0,N208_LRPS,N208_LRPE,MediumTruck
21,MediumTruck2319,71,0,N208_LRPE,N208_LRPS,MediumTruck
22,MediumTruck2343,61,0,N104_LRPE,N104_LRPS,MediumTruck
23,LargeBus2413,42,0,N207_LRPE,N208_LRPE,LargeBus
24,MediumTruck2410,43,0,N204_LRPS,N204_LRPE,MediumTruck
25,SmallTruck2411,43,0,N204_LRPE,N204_LRPS,SmallTruck
26,SmallTruck2360,60,0,N105_LRPS,N105_LRP048,SmallTruck
27,LargeBus2317,76,0,N207_LRPE,N207_LRPS,LargeBus
28,SmallTruck2334,71,0,N208_LRPS,N208_LRPE,SmallTruck
29,MiniBus2374,56,0,N104_LRPS,N104_LRPE,MiniBus
30,SmallTruck2426,43,0,N204_LRPS,N204_LRPE,SmallTruck
31,MediumTruck2336,69,0,N1_LRPS,N105_LRP048,MediumTruck
32,MediumTruck2376,60,0,N105_LRPS,N105_LRP048,MediumTruck
33,MediumTruck2442,40,0.2831205060761271,N204_LRPS,N207_LRPS,MediumTruck
34,SmallTruck2350,71,0,N208_LRPS,N208_LRPE,SmallTruck
35,SmallTruck2375,61,0,N104_LRPE,N104_LRPS,SmallTruck
36,HeavyTruck2392,60,0,N105_LRPS,N105_LRP048,HeavyTruck
37,MediumTruck2393,60,0,N105_LRP048,N105_LRPS,MediumTruck
38,MediumTruck2390,61,0,N104_LRPS,N104_LRPE,MediumTruck
39,LargeBus2406,56,0,N104_LRPS,N104_LRPE,LargeBus
40,LargeBus2407,56,0,N104_LRPE,N104_LRPS,LargeBus
41,MediumTruck2546,11,0,N2_LRPS,N1_LRPS,MediumTruck
42,MediumTruck2458,43,0,N204_LRPS,N204_LRPE,MediumTruck
43,SmallTruck2459,43,0,N204_LRPE,N204_LRPS,SmallTruck
44,SmallTruck2332,84,0,N207_LRPS,N207_LRPE,SmallTruck
45,MediumTruck2368,69,0,N1_LRPS,N105_LRP048,MediumTruck
46,LargeBus2364,76,0,N207_LRPS,N207_LRPE,LargeBus
47,SmallTruck2383,71,0,N208_LRPE,N208_LRPS,SmallTruck
48,MediumTruck2560,11,0,N1_LRPS,N2_LRPS,MediumTruck
49,MediumTruck2371,73,0,N2_LRPE,N208_LRPE,MediumTruck
50,SmallTruck2348,84,0,N207_LRPS,N207_LRPE,SmallTruck
51,MediumTruck2424,60,0,N105_LRPS,N105_LRP048,MediumTruck
52,SmallTruck2399,71,0,N208_LRPE,N208_LRPS,SmallTruck
53,HeavyTruck2434,59,0,N2_LRPS,N105_LRP048,HeavyTruck
54,LargeBus2324,95,0.5979768490605146,N102_LRPS,N102_LRPE,LargeBus
55,MediumTruck2441,60,0,N105_LRP048,N105_LRPS,MediumTruck
56,MediumTruck2414,71,0,N208_LRPS,N208_LRPE,MediumTruck
57,MediumTruck2415,71,0,N208_LRPE,N208_LRPS,MediumTruck
58,MediumTruck2438,61,0,N104_LRPS,N104_LRPE,MediumTruck
59,MediumTruck2439,61,0,N104_LRPE,N104_LRPS,MediumTruck
60,SmallTruck2506,43,0,N204_LRPS,N204_LRPE,SmallTruck
61,SmallTruck2507,43,0,N204_LRPE,N204_LRPS,SmallTruck
62,MediumTruck2309,104,0.3940638486951902,N102_LRPE,N102_LRPS,MediumTruck
63,SmallTruck2380,84,0,N207_LRPS,N207_LRPE,SmallTruck
64,MediumTruck2457,60,0,N105_LRP048,N105_LRPS,MediumTruck
65,MiniBus2472,55,0,N105_LRPS,N105_LRP048,MiniBus
66,MediumTruck2632,5,0,N105_LRPS,N2_LRPS,MediumTruck
67,SmallTruck2320,101,0,N1_LRPS,N102_LRPS,SmallTruck
68,MediumTruck2455,61,0,N104_LRPE,N104_LRPS,MediumTruck
69,LargeBus2470,56,0,N104_LRPS,N104_LRPE,LargeBus
70,LargeBus2435,67,0,N2_LRPE,N208_LRPE,LargeBus
71,MediumTruck2522,43,0,N204_LRPS,N204_LRPE,MediumTruck
72,MediumTruck2523,43,0,N204_LRPE,N204_LRPS,MediumTruck
73,MediumTruck2396,84,0,N207_LRPS,N207_LRPE,MediumTruck
74,MiniBus2539,39,0,N204_LRPE,N204_LRPS,MiniBus
75,SmallTruck2473,60,0,N105_LRP048,N105_LRPS,SmallTruck
76,SmallTruck2471,61,0,N104_LRPE,N104_LRPS,SmallTruck
77,MiniBus2543,42,0,N208_LRPE,N207_LRPE,MiniBus
78,SmallTruck2341,104,1.025059254478308,N102_LRPE,N102_LRPS,SmallTruck
79,MiniBus2555,39,0,N204_LRPE,N204_LRPS,MiniBus
80,MediumTruck2489,60,0,N105_LRP048,N105_LRPS,MediumTruck
81,MediumTruck2554,40,0.10192462840577987,N204_LRPS,N207_LRPS,MediumTruck
82,SmallTruck2664,5,0,N105_LRPS,N2_LRPS,SmallTruck
83,SmallTruck2462,71,0,N208_LRPS,N208_LRPE,SmallTruck
84,MediumTruck2463,71,0,N208_LRPE,N208_LRPS,MediumTruck
85,MediumTruck2487,61,0,N104_LRPE,N104_LRPS,MediumTruck
86,HeavyTruck2541,46,0,N207_LRPE,N208_LRPE,HeavyTruck
87,MediumTruck2356,104,0.5445307507127861,N102_LRPS,N102_LRPE,MediumTruck
88,MediumTruck2357,104,0.3763381358050455,N102_LRPE,N102_LRPS,MediumTruck
89,SmallTruck2429,84,0,N207_LRPE,N207_LRPS,SmallTruck
