,Truck id,Bridge id,Waiting time,Type
0,SmallTruck62982,N104_LRPSa,0,SmallTruck
1,MediumTruck62984,N1_LRP012a,0.14654177102396895,MediumTruck
2,MediumTruck62981,N102_LRP082a,0,MediumTruck
3,MediumTruck62984,N1_LRP012b,0,MediumTruck
4,SmallTruck62988,N2_LRP146a,0,SmallTruck
5,SmallTruck62976,N1_LRP001a,0,SmallTruck
6,MediumTruck62977,N1_LRP456c,0,MediumTruck
7,MediumTruck62979,N2_LRP285c,0,MediumTruck
8,MediumTruck62984,N1_LRP014a,0,MediumTruck
9,SmallTruck62989,N207_LRP066b,0,SmallTruck
10,MediumTruck62977,N1_LRP456a,0,MediumTruck
11,MediumTruck62979,N2_LRP285a,0,MediumTruck
12,MediumTruck62979,N2_LRP284c,0,MediumTruck
13,SmallTruck62986,N204_LRP003b,0,SmallTruck
14,MediumTruck62991,N208_LRP055a,0,MediumTruck
15,MediumTruck62977,N1_LRP455a,0,MediumTruck
16,MediumTruck62979,N2_LRP284b,0,MediumTruck
17,MediumTruck62979,N2_LRP283b,0,MediumTruck
18,MiniBus62990,N208_LRP004c,0,MiniBus
19,SmallTruck62998,N104_LRPSa,0,SmallTruck
20,MediumTruck63007,N2_LRP228b,0,MediumTruck
21,SmallTruck62976,N1_LRP004b,0,SmallTruck
22,SmallTruck62980,N1_LRP077a,0,SmallTruck
23,MediumTruck62983,N104_LRP044d,0,MediumTruck
24,SmallTruck62988,N2_LRP141b,0,SmallTruck
25,SmallTruck62988,N2_LRP141a,0,SmallTruck
26,MediumTruck62997,N102_LRP082a,0,MediumTruck
27,SmallTruck63002,N2_LRP118a,0,SmallTruck
28,SmallTruck63002,N2_LRP118b,0,SmallTruck
29,SmallTruck63002,N2_LRP118e,0,SmallTruck
30,MediumTruck62977,N1_LRP452e,0,MediumTruck
31,MediumTruck62977,N1_LRP452d,0,MediumTruck
32,SmallTruck62988,N2_LRP140c,0,SmallTruck
33,LargeBus62992,N1_LRP001a,0,LargeBus
34,MediumTruck62993,N1_LRP456c,0,MediumTruck
35,LargeBus62995,N2_LRP285c,0,LargeBus
36,LargeBus62995,N2_LRP285a,0,LargeBus
37,SmallTruck63002,N2_LRP118g,0,SmallTruck
38,MediumTruck63007,N2_LRP226d,0,MediumTruck
39,MediumTruck63007,N2_LRP226c,0,MediumTruck
40,MediumTruck62977,N1_LRP452c,0,MediumTruck
41,MediumTruck62977,N1_LRP452a,0,MediumTruck
42,MediumTruck62977,N1_LRP451e,0.003072484274249353,MediumTruck
43,MediumTruck62985,N105_LRP042b,0,MediumTruck
44,SmallTruck62988,N2_LRP140a,0,SmallTruck
45,SmallTruck62988,N2_LRP139b,0,SmallTruck
46,SmallTruck62989,N207_LRP061d,0,SmallTruck
47,MediumTruck62993,N1_LRP456a,0,MediumTruck
48,LargeBus62995,N2_LRP284c,0,LargeBus
49,LargeBus62995,N2_LRP284b,0,LargeBus
50,SmallTruck63002,N2_LRP119c,0,SmallTruck
51,SmallTruck63002,N2_LRP120a,0.1633817783512894,SmallTruck
