,Truck id,Bridge id,Waiting time,Type
0,MediumTruck36870,N104_LRPSa,0,MediumTruck
1,MediumTruck36872,N1_LRP012a,0,MediumTruck
2,MediumTruck36872,N1_LRP012b,0,MediumTruck
3,SmallTruck36874,N2_LRP117b,0,SmallTruck
4,SmallTruck36874,N2_LRP117a,0,SmallTruck
5,SmallTruck36879,N2_LRP228b,0,SmallTruck
6,MediumTruck36868,N102_LRPSc,0,MediumTruck
7,HeavyTruck36869,N102_LRP082a,0,HeavyTruck
8,MiniBus36876,N2_LRP146a,0,MiniBus
9,SmallTruck36864,N1_LRP001a,0,SmallTruck
10,MediumTruck36865,N1_LRP456c,0,MediumTruck
11,MediumTruck36867,N2_LRP285c,0,MediumTruck
12,MediumTruck36868,N102_LRP002a,0,MediumTruck
13,MediumTruck36872,N1_LRP014a,0,MediumTruck
14,SmallTruck36879,N2_LRP226d,0,SmallTruck
15,SmallTruck36879,N2_LRP226c,0,SmallTruck
16,MediumTruck36865,N1_LRP456a,0,MediumTruck
17,MediumTruck36867,N2_LRP285a,0,MediumTruck
18,MediumTruck36867,N2_LRP284c,0,MediumTruck
19,MediumTruck36868,N102_LRP002b,0,MediumTruck
20,MediumTruck36868,N102_LRP002c,0,MediumTruck
21,MediumTruck36870,N1_LRP145a,0,MediumTruck
22,MiniBus36877,N2_LRP188a,0.36976078807631424,MiniBus
23,SmallTruck36879,N2_LRP225c,0,SmallTruck
24,MediumTruck36865,N1_LRP455a,0,MediumTruck
25,MediumTruck36867,N2_LRP284b,0,MediumTruck
26,MediumTruck36867,N2_LRP283b,0,MediumTruck
27,MediumTruck36870,N1_LRP143a,0,MediumTruck
28,LargeBus36871,N104_LRP044d,0,LargeBus
29,MiniBus36876,N2_LRP141b,0,MiniBus
30,MiniBus36877,N2_LRP187b,0,MiniBus
31,MediumTruck36878,N208_LRP004c,0,MediumTruck
32,SmallTruck36879,N2_LRP224b,0,SmallTruck
33,MediumTruck36886,N104_LRPSa,0,MediumTruck
34,MediumTruck36888,N1_LRP011a,0,MediumTruck
35,MiniBus36895,N2_LRP228b,0,MiniBus
36,SmallTruck36864,N1_LRP004b,0,SmallTruck
37,MiniBus36876,N2_LRP141a,0,MiniBus
38,MiniBus36877,N2_LRP186d,0,MiniBus
39,MiniBus36877,N2_LRP186c,0,MiniBus
40,MediumTruck36884,N102_LRPSc,0,MediumTruck
41,HeavyTruck36885,N102_LRP082a,0,HeavyTruck
42,MediumTruck36888,N1_LRP010c,0.1723051749321082,MediumTruck
43,SmallTruck36890,N2_LRP118a,0,SmallTruck
44,SmallTruck36890,N2_LRP118b,0,SmallTruck
45,SmallTruck36890,N2_LRP118e,0,SmallTruck
46,MediumTruck36892,N2_LRP146a,0,MediumTruck
47,MediumTruck36865,N1_LRP452e,0,MediumTruck
48,MediumTruck36865,N1_LRP452d,0,MediumTruck
49,MediumTruck36870,N1_LRP142a,0,MediumTruck
50,MiniBus36876,N2_LRP140c,0,MiniBus
51,MiniBus36876,N2_LRP140a,0,MiniBus
52,MiniBus36877,N2_LRP186b,0,MiniBus
53,MediumTruck36880,N1_LRP001a,0,MediumTruck
54,MiniBus36881,N1_LRP456c,0,MiniBus
55,SmallTruck36883,N2_LRP285c,0,SmallTruck
56,MediumTruck36884,N102_LRP002a,0,MediumTruck
57,MediumTruck36888,N1_LRP010b,0,MediumTruck
58,SmallTruck36890,N2_LRP118g,0,SmallTruck
59,LargeBus36893,N207_LRP066b,0,LargeBus
60,MiniBus36895,N2_LRP226d,0,MiniBus
61,MiniBus36895,N2_LRP226c,0,MiniBus
62,MediumTruck36865,N1_LRP452c,0,MediumTruck
63,MediumTruck36865,N1_LRP452a,0,MediumTruck
64,MediumTruck36865,N1_LRP451e,0,MediumTruck
65,MediumTruck36873,N105_LRP042b,0,MediumTruck
66,MiniBus36876,N2_LRP139b,0,MiniBus
67,MiniBus36876,N2_LRP139a,0,MiniBus
68,MiniBus36877,N2_LRP184c,0,MiniBus
69,MiniBus36881,N1_LRP456a,0,MiniBus
70,SmallTruck36883,N2_LRP285a,0,SmallTruck
71,SmallTruck36883,N2_LRP284c,0,SmallTruck
72,MediumTruck36884,N102_LRP002b,0,MediumTruck
73,MediumTruck36884,N102_LRP002c,0,MediumTruck
74,SmallTruck36890,N2_LRP119c,0,SmallTruck
75,SmallTruck36890,N2_LRP120a,0,SmallTruck
76,MiniBus36895,N2_LRP225c,0,MiniBus
77,MediumTruck36865,N1_LRP451b,0,MediumTruck
78,MediumTruck36865,N1_LRP450e,0,MediumTruck
79,MediumTruck36872,N1_LRP020a,0,MediumTruck
80,MiniBus36876,N2_LRP138b,0,MiniBus
81,MiniBus36876,N2_LRP138a,0,MiniBus
82,MiniBus36877,N2_LRP183d,0,MiniBus
83,SmallTruck36879,N2_LRP221b,0,SmallTruck
84,MiniBus36881,N1_LRP455a,0,MiniBus
85,SmallTruck36883,N2_LRP284b,0,SmallTruck
86,SmallTruck36890,N2_LRP121a,0,SmallTruck
87,MiniBus36895,N2_LRP224b,0,MiniBus
88,MediumTruck36865,N1_LRP450c,0,MediumTruck
89,MediumTruck36865,N1_LRP450a,0,MediumTruck
90,MediumTruck36873,N105_LRP041c,0,MediumTruck
91,SmallTruck36874,N2_LRP108a,0,SmallTruck
92,MiniBus36877,N2_LRP183c,0,MiniBus
93,MiniBus36877,N2_LRP183a,0,MiniBus
94,MiniBus36877,N2_LRP182d,0,MiniBus
95,SmallTruck36883,N2_LRP283b,0,SmallTruck
96,MiniBus36887,N104_LRP044d,0,MiniBus
97,SmallTruck36890,N2_LRP121c,0,SmallTruck
98,MediumTruck36894,N208_LRP004c,0,MediumTruck
99,LargeBus36902,N104_LRPSa,0,LargeBus
100,MiniBus36911,N2_LRP228b,0,MiniBus
101,MediumTruck36865,N1_LRP449d,0,MediumTruck
102,MediumTruck36865,N1_LRP449c,0,MediumTruck
103,MediumTruck36868,N102_LRP009a,0,MediumTruck
104,MediumTruck36873,N105_LRP040c,0,MediumTruck
105,MiniBus36877,N2_LRP182b,0,MiniBus
106,MiniBus36877,N2_LRP182a,0,MiniBus
107,SmallTruck36879,N2_LRP219a,0,SmallTruck
108,MediumTruck36880,N1_LRP004b,0,MediumTruck
109,SmallTruck36890,N2_LRP122b,0,SmallTruck
110,MediumTruck36892,N2_LRP141b,0,MediumTruck
111,MediumTruck36892,N2_LRP141a,0,MediumTruck
112,MediumTruck36900,N102_LRPSc,0,MediumTruck
113,SmallTruck36901,N102_LRP082a,0,SmallTruck
114,MediumTruck36908,N2_LRP146a,0,MediumTruck
115,MediumTruck36865,N1_LRP448a,0,MediumTruck
116,LargeBus36866,N2_LRP012c,0,LargeBus
117,MediumTruck36873,N105_LRP039b,0,MediumTruck
118,SmallTruck36874,N2_LRP106b,0,SmallTruck
119,SmallTruck36874,N2_LRP106a,0,SmallTruck
120,MiniBus36876,N2_LRP135b,0,MiniBus
121,MiniBus36877,N2_LRP181c,0,MiniBus
122,MiniBus36881,N1_LRP452e,0,MiniBus
123,MiniBus36881,N1_LRP452d,0,MiniBus
124,MiniBus36881,N1_LRP452c,0,MiniBus
125,MiniBus36881,N1_LRP452a,0,MiniBus
126,SmallTruck36890,N2_LRP123c,0,SmallTruck
127,MediumTruck36892,N2_LRP140c,0,MediumTruck
128,LargeBus36893,N207_LRP061d,0,LargeBus
129,MediumTruck36896,N1_LRP001a,0,MediumTruck
130,HeavyTruck36897,N1_LRP456c,0,HeavyTruck
131,MediumTruck36899,N2_LRP285c,0,MediumTruck
132,MediumTruck36900,N102_LRP002a,0,MediumTruck
133,MiniBus36911,N2_LRP226d,0,MiniBus
134,MiniBus36911,N2_LRP226c,0,MiniBus
135,SmallTruck36864,N1_LRP010b,0,SmallTruck
136,SmallTruck36864,N1_LRP010c,0.09186848112527028,SmallTruck
137,MediumTruck36865,N1_LRP447c,0,MediumTruck
138,LargeBus36866,N2_LRP012f,0,LargeBus
139,MediumTruck36870,N1_LRP137a,0,MediumTruck
140,MediumTruck36872,N1_LRP023a,0,MediumTruck
141,MiniBus36876,N2_LRP135a,0,MiniBus
142,MiniBus36876,N2_LRP134c,0,MiniBus
143,MiniBus36877,N2_LRP180c,0,MiniBus
144,MiniBus36877,N2_LRP180a,0,MiniBus
145,MiniBus36881,N1_LRP451e,0,MiniBus
146,MiniBus36881,N1_LRP451b,0,MiniBus
147,MiniBus36881,N1_LRP450e,0,MiniBus
148,MediumTruck36889,N105_LRP042b,0,MediumTruck
149,SmallTruck36890,N2_LRP123d,0,SmallTruck
150,SmallTruck36890,N2_LRP123e,0,SmallTruck
151,MediumTruck36892,N2_LRP140a,0,MediumTruck
152,MediumTruck36892,N2_LRP139b,0,MediumTruck
153,MiniBus36895,N2_LRP221b,0,MiniBus
154,HeavyTruck36897,N1_LRP456a,0,HeavyTruck
155,MediumTruck36899,N2_LRP285a,0,MediumTruck
156,MediumTruck36899,N2_LRP284c,0,MediumTruck
157,MediumTruck36900,N102_LRP002b,0,MediumTruck
158,MediumTruck36900,N102_LRP002c,0,MediumTruck
159,SmallTruck36906,N204_LRP003b,0,SmallTruck
160,MiniBus36911,N2_LRP225c,0,MiniBus
161,MediumTruck36865,N1_LRP447b,0,MediumTruck
162,MediumTruck36865,N1_LRP447a,0,MediumTruck
163,MediumTruck36865,N1_LRP446d,0,MediumTruck
164,MediumTruck36865,N1_LRP446b,0,MediumTruck
165,MediumTruck36867,N2_LRP276a,0,MediumTruck
166,SmallTruck36874,N2_LRP104a,0,SmallTruck
167,MiniBus36876,N2_LRP134b,0,MiniBus
168,MiniBus36876,N2_LRP133a,0,MiniBus
169,MiniBus36877,N2_LRP179a,0,MiniBus
170,MediumTruck36878,N208_LRP011b,0,MediumTruck
171,MiniBus36881,N1_LRP450c,0,MiniBus
172,MiniBus36881,N1_LRP450a,0,MiniBus
173,SmallTruck36890,N2_LRP124c,0,SmallTruck
174,MediumTruck36892,N2_LRP139a,0,MediumTruck
175,HeavyTruck36897,N1_LRP455a,0,HeavyTruck
176,MediumTruck36899,N2_LRP284b,0,MediumTruck
177,MediumTruck36904,N105_LRP003a,0,MediumTruck
178,MiniBus36911,N2_LRP224b,0,MiniBus
179,SmallTruck36864,N1_LRP011a,0,SmallTruck
180,MediumTruck36870,N1_LRP136a,0,MediumTruck
181,SmallTruck36874,N2_LRP103c,0,SmallTruck
182,MiniBus36877,N2_LRP178b,0,MiniBus
183,MiniBus36877,N2_LRP178a,0,MiniBus
184,SmallTruck36879,N2_LRP216b,0,SmallTruck
185,SmallTruck36879,N2_LRP216a,0,SmallTruck
186,MiniBus36881,N1_LRP449d,0,MiniBus
187,MiniBus36881,N1_LRP449c,0,MiniBus
188,MediumTruck36889,N105_LRP041c,0,MediumTruck
189,SmallTruck36890,N2_LRP125a,0,SmallTruck
190,SmallTruck36890,N2_LRP125b,0,SmallTruck
191,SmallTruck36890,N2_LRP125c,0,SmallTruck
192,SmallTruck36890,N2_LRP125d,0,SmallTruck
193,MediumTruck36892,N2_LRP138b,0,MediumTruck
194,MediumTruck36892,N2_LRP138a,0,MediumTruck
195,MiniBus36895,N2_LRP219a,0,MiniBus
196,MediumTruck36899,N2_LRP283b,0,MediumTruck
197,SmallTruck36910,N208_LRP004c,0,SmallTruck
198,LargeBus36918,N104_LRPSa,0,LargeBus
199,HeavyTruck36920,N1_LRP012a,0,HeavyTruck
200,HeavyTruck36920,N1_LRP012b,0,HeavyTruck
201,SmallTruck36922,N2_LRP117b,0,SmallTruck
202,SmallTruck36922,N2_LRP117a,0,SmallTruck
203,SmallTruck36864,N1_LRP012a,0,SmallTruck
204,SmallTruck36864,N1_LRP012b,0,SmallTruck
205,MediumTruck36865,N1_LRP445d,0,MediumTruck
206,MediumTruck36865,N1_LRP445b,0,MediumTruck
207,MediumTruck36867,N2_LRP274e,0,MediumTruck
208,MiniBus36876,N2_LRP132c,0,MiniBus
209,MiniBus36876,N2_LRP132b,0,MiniBus
210,MiniBus36876,N2_LRP132a,0,MiniBus
211,MiniBus36881,N1_LRP448a,0,MiniBus
212,MediumTruck36884,N102_LRP009a,0,MediumTruck
213,MediumTruck36889,N105_LRP040c,0,MediumTruck
214,SmallTruck36890,N2_LRP126a,0,SmallTruck
215,SmallTruck36890,N2_LRP126b,0,SmallTruck
216,SmallTruck36890,N2_LRP126c,0,SmallTruck
217,SmallTruck36890,N2_LRP126d,0,SmallTruck
218,MediumTruck36896,N1_LRP004b,0,MediumTruck
219,MediumTruck36903,N104_LRP044d,0,MediumTruck
220,MediumTruck36908,N2_LRP141b,0,MediumTruck
221,MediumTruck36908,N2_LRP141a,0,MediumTruck
222,MediumTruck36917,N102_LRP082a,0,MediumTruck
223,SmallTruck36864,N1_LRP014a,0,SmallTruck
224,MediumTruck36865,N1_LRP444e,0,MediumTruck
225,MediumTruck36865,N1_LRP444d,0,MediumTruck
226,MediumTruck36865,N1_LRP444c,0,MediumTruck
227,MediumTruck36865,N1_LRP444b,0,MediumTruck
228,LargeBus36866,N2_LRP016a,0,LargeBus
229,MediumTruck36870,N1_LRP134a,0,MediumTruck
230,MediumTruck36872,N1_LRP026a,0,MediumTruck
231,MediumTruck36873,N105_LRP035d,0,MediumTruck
232,SmallTruck36874,N2_LRP102a,0,SmallTruck
233,MiniBus36877,N2_LRP177a,0,MiniBus
234,MiniBus36877,N2_LRP176e,0,MiniBus
235,MiniBus36877,N2_LRP176d,0,MiniBus
236,MiniBus36877,N2_LRP176c,0,MiniBus
237,SmallTruck36879,N2_LRP214b,0,SmallTruck
238,MiniBus36881,N1_LRP447c,0,MiniBus
239,LargeBus36882,N2_LRP012c,0,LargeBus
240,MediumTruck36886,N104_LRP010a,0,MediumTruck
241,MediumTruck36889,N105_LRP039b,0,MediumTruck
242,SmallTruck36890,N2_LRP127b,0,SmallTruck
243,HeavyTruck36897,N1_LRP452e,0,HeavyTruck
244,HeavyTruck36897,N1_LRP452d,0,HeavyTruck
245,MediumTruck36904,N105_LRP005c,0,MediumTruck
246,MediumTruck36904,N105_LRP006a,0,MediumTruck
247,MediumTruck36908,N2_LRP140c,0,MediumTruck
248,SmallTruck36912,N1_LRP001a,0,SmallTruck
249,SmallTruck36913,N1_LRP456c,0,SmallTruck
250,MediumTruck36915,N2_LRP285c,0,MediumTruck
251,LargeBus36918,N1_LRP145a,0,LargeBus
252,HeavyTruck36920,N1_LRP014a,0,HeavyTruck
253,SmallTruck36925,N207_LRP066b,0,SmallTruck
254,MiniBus36927,N208_LRP055a,0,MiniBus
255,MediumTruck36865,N1_LRP444a,0,MediumTruck
256,MediumTruck36865,N1_LRP443d,0,MediumTruck
257,MediumTruck36868,N102_LRP015a,0,MediumTruck
258,MediumTruck36872,N1_LRP026b,0,MediumTruck
259,MiniBus36876,N2_LRP130c,0,MiniBus
260,MiniBus36876,N2_LRP130b,0,MiniBus
261,MiniBus36877,N2_LRP176b,0,MiniBus
262,MiniBus36877,N2_LRP175f,0,MiniBus
263,MiniBus36877,N2_LRP175e,0,MiniBus
264,MiniBus36877,N2_LRP175d,0,MiniBus
265,MiniBus36877,N2_LRP175c,0,MiniBus
266,MiniBus36881,N1_LRP447b,0,MiniBus
267,MiniBus36881,N1_LRP447a,0,MiniBus
268,MiniBus36881,N1_LRP446d,0,MiniBus
269,MiniBus36881,N1_LRP446b,0,MiniBus
270,LargeBus36882,N2_LRP012f,0,LargeBus
271,SmallTruck36890,N2_LRP127c,0,SmallTruck
272,SmallTruck36890,N2_LRP128a,0,SmallTruck
273,MediumTruck36892,N2_LRP135b,0,MediumTruck
274,MiniBus36895,N2_LRP216b,0,MiniBus
275,HeavyTruck36897,N1_LRP452c,0,HeavyTruck
276,HeavyTruck36897,N1_LRP452a,0,HeavyTruck
277,HeavyTruck36897,N1_LRP451e,0,HeavyTruck
278,MediumTruck36905,N105_LRP042b,0,MediumTruck
279,MediumTruck36908,N2_LRP140a,0,MediumTruck
280,MediumTruck36908,N2_LRP139b,0,MediumTruck
281,MiniBus36911,N2_LRP221b,0,MiniBus
282,SmallTruck36913,N1_LRP456a,0,SmallTruck
283,MediumTruck36915,N2_LRP285a,0,MediumTruck
284,MediumTruck36915,N2_LRP284c,0,MediumTruck
285,MediumTruck36865,N1_LRP443c,0,MediumTruck
286,MediumTruck36872,N1_LRP027a,0,MediumTruck
287,MiniBus36876,N2_LRP130a,0,MiniBus
288,MiniBus36876,N2_LRP129c,0,MiniBus
289,MiniBus36876,N2_LRP129b,0,MiniBus
290,MiniBus36881,N1_LRP445d,0,MiniBus
291,SmallTruck36883,N2_LRP276a,0,SmallTruck
292,SmallTruck36890,N2_LRP128b,0,SmallTruck
293,SmallTruck36890,N2_LRP129a,0,SmallTruck
294,MediumTruck36892,N2_LRP135a,0,MediumTruck
295,MediumTruck36894,N208_LRP011b,0,MediumTruck
296,MiniBus36895,N2_LRP216a,0,MiniBus
297,HeavyTruck36897,N1_LRP451b,0,HeavyTruck
298,HeavyTruck36897,N1_LRP450e,0,HeavyTruck
299,MediumTruck36908,N2_LRP139a,0,MediumTruck
300,SmallTruck36909,N2_LRP199d,0,SmallTruck
301,SmallTruck36913,N1_LRP455a,0,SmallTruck
302,MediumTruck36915,N2_LRP284b,0,MediumTruck
303,LargeBus36866,N2_LRP018a,0,LargeBus
304,HeavyTruck36869,N102_LRP065a,0,HeavyTruck
305,MediumTruck36870,N1_LRP131b,0,MediumTruck
306,MediumTruck36873,N105_LRP032c,0,MediumTruck
307,MediumTruck36873,N105_LRP032b,0,MediumTruck
308,MiniBus36876,N2_LRP129a,0,MiniBus
309,MiniBus36876,N2_LRP128b,0,MiniBus
310,SmallTruck36879,N2_LRP211c,0,SmallTruck
311,MiniBus36881,N1_LRP445b,0,MiniBus
312,MiniBus36881,N1_LRP444e,0,MiniBus
313,MiniBus36881,N1_LRP444d,0,MiniBus
314,MiniBus36881,N1_LRP444c,0,MiniBus
315,SmallTruck36890,N2_LRP129b,0,SmallTruck
316,SmallTruck36890,N2_LRP129c,0,SmallTruck
317,SmallTruck36890,N2_LRP130a,0,SmallTruck
