,Truck id,Bridge id,Waiting time,Type
0,SmallTruck46086,N104_LRPSa,0,SmallTruck
1,MediumTruck46088,N1_LRP011a,0,MediumTruck
2,HeavyTruck46084,N102_LRPSc,0,HeavyTruck
3,MediumTruck46085,N102_LRP082a,0,MediumTruck
4,MediumTruck46088,N1_LRP010c,0,MediumTruck
5,MediumTruck46088,N1_LRP010b,0,MediumTruck
6,MediumTruck46090,N2_LRP118a,0,MediumTruck
7,MediumTruck46090,N2_LRP118b,0,MediumTruck
8,MediumTruck46090,N2_LRP118e,0,MediumTruck
9,SmallTruck46092,N2_LRP146a,0,SmallTruck
10,MiniBus46080,N1_LRP001a,0,MiniBus
11,LargeBus46081,N1_LRP456c,3.0397601519683533,LargeBus
12,MediumTruck46083,N2_LRP285c,0,MediumTruck
13,HeavyTruck46084,N102_LRP002a,0,HeavyTruck
14,MediumTruck46090,N2_LRP118g,0,MediumTruck
15,MediumTruck46083,N2_LRP285a,0,MediumTruck
16,MediumTruck46083,N2_LRP284c,0,MediumTruck
17,HeavyTruck46084,N102_LRP002b,0,HeavyTruck
18,HeavyTruck46084,N102_LRP002c,0,HeavyTruck
19,MediumTruck46090,N2_LRP119c,0,MediumTruck
20,MediumTruck46090,N2_LRP120a,0,MediumTruck
21,MediumTruck46095,N208_LRP055a,0,MediumTruck
22,MediumTruck46083,N2_LRP284b,0,MediumTruck
23,MediumTruck46090,N2_LRP121a,0,MediumTruck
24,MiniBus46080,N1_LRP004b,0,MiniBus
25,MediumTruck46083,N2_LRP283b,0,MediumTruck
26,MediumTruck46090,N2_LRP121c,0,MediumTruck
27,MediumTruck46094,N208_LRP004c,0,MediumTruck
28,SmallTruck46102,N104_LRPSa,0,SmallTruck
29,MediumTruck46104,N1_LRP012a,0,MediumTruck
30,MediumTruck46104,N1_LRP012b,0,MediumTruck
31,MediumTruck46111,N2_LRP228b,0,MediumTruck
32,LargeBus46081,N1_LRP456a,0,LargeBus
33,MediumTruck46087,N104_LRP044d,0,MediumTruck
34,MediumTruck46090,N2_LRP122b,0,MediumTruck
35,SmallTruck46092,N2_LRP141b,0,SmallTruck
36,SmallTruck46092,N2_LRP141a,0,SmallTruck
37,SmallTruck46100,N102_LRPSc,0,SmallTruck
38,SmallTruck46101,N102_LRP082a,0,SmallTruck
39,MiniBus46106,N2_LRP118a,0,MiniBus
40,MiniBus46106,N2_LRP118b,0,MiniBus
41,MiniBus46106,N2_LRP118e,0,MiniBus
42,LargeBus46081,N1_LRP455a,0,LargeBus
43,MediumTruck46090,N2_LRP123c,0,MediumTruck
44,SmallTruck46092,N2_LRP140c,0,SmallTruck
45,MediumTruck46096,N1_LRP001a,0,MediumTruck
46,MediumTruck46097,N1_LRP456c,1.317020125884805,MediumTruck
47,MediumTruck46098,N1_LRP010b,0,MediumTruck
48,MediumTruck46098,N1_LRP010c,0,MediumTruck
49,MediumTruck46099,N2_LRP285c,0,MediumTruck
50,SmallTruck46100,N102_LRP002a,0,SmallTruck
51,MediumTruck46104,N1_LRP014a,0,MediumTruck
52,MiniBus46106,N2_LRP118g,0,MiniBus
53,MiniBus46106,N2_LRP119c,0,MiniBus
54,MediumTruck46111,N2_LRP226d,0,MediumTruck
55,MediumTruck46111,N2_LRP226c,0,MediumTruck
56,SmallTruck46089,N105_LRP042b,0,SmallTruck
57,MediumTruck46090,N2_LRP123d,0,MediumTruck
58,MediumTruck46090,N2_LRP123e,0,MediumTruck
59,SmallTruck46092,N2_LRP140a,0,SmallTruck
60,SmallTruck46092,N2_LRP139b,0,SmallTruck
61,MediumTruck46098,N1_LRP011a,0,MediumTruck
62,MediumTruck46099,N2_LRP285a,0,MediumTruck
63,MediumTruck46099,N2_LRP284c,0,MediumTruck
64,SmallTruck46100,N102_LRP002b,0,SmallTruck
65,SmallTruck46100,N102_LRP002c,0,SmallTruck
66,SmallTruck46102,N1_LRP145a,0,SmallTruck
67,MiniBus46106,N2_LRP120a,0,MiniBus
68,MediumTruck46111,N2_LRP225c,0,MediumTruck
69,MediumTruck46090,N2_LRP124c,0,MediumTruck
70,SmallTruck46092,N2_LRP139a,0,SmallTruck
71,SmallTruck46093,N2_LRP199d,0,SmallTruck
