,Truck id,Bridge id,Waiting time,Type
0,MediumTruck56838,N104_LRPSa,0,MediumTruck
1,HeavyTruck56836,N102_LRPSc,0,HeavyTruck
2,MediumTruck56837,N102_LRP082a,0,MediumTruck
3,SmallTruck56842,N2_LRP118a,0,SmallTruck
4,SmallTruck56842,N2_LRP118b,0,SmallTruck
5,SmallTruck56842,N2_LRP118e,0,SmallTruck
6,LargeBus56844,N2_LRP146a,0,LargeBus
7,MediumTruck56832,N1_LRP001a,0,MediumTruck
8,SmallTruck56833,N1_LRP456c,3.376341803717026,SmallTruck
9,LargeBus56834,N1_LRP010b,0,LargeBus
10,LargeBus56834,N1_LRP010c,0,LargeBus
11,LargeBus56834,N1_LRP011a,0,LargeBus
12,SmallTruck56835,N2_LRP285c,0,SmallTruck
13,HeavyTruck56836,N102_LRP002a,0,HeavyTruck
14,SmallTruck56842,N2_LRP118g,0,SmallTruck
15,MiniBus56847,N208_LRP055a,0,MiniBus
16,SmallTruck56835,N2_LRP285a,0,SmallTruck
17,SmallTruck56835,N2_LRP284c,0,SmallTruck
18,HeavyTruck56836,N102_LRP002b,0,HeavyTruck
19,HeavyTruck56836,N102_LRP002c,0,HeavyTruck
20,SmallTruck56842,N2_LRP119c,0,SmallTruck
21,SmallTruck56842,N2_LRP120a,0,SmallTruck
22,LargeBus56834,N1_LRP012a,0,LargeBus
23,LargeBus56834,N1_LRP012b,0,LargeBus
24,SmallTruck56835,N2_LRP284b,0,SmallTruck
25,SmallTruck56840,N105_LRP003a,0,SmallTruck
26,SmallTruck56842,N2_LRP121a,0,SmallTruck
27,SmallTruck56845,N2_LRP188a,0,SmallTruck
28,SmallTruck56845,N2_LRP187b,0,SmallTruck
29,LargeBus56834,N1_LRP014a,0,LargeBus
30,SmallTruck56835,N2_LRP283b,0,SmallTruck
31,SmallTruck56842,N2_LRP121c,0,SmallTruck
32,LargeBus56844,N2_LRP141b,0,LargeBus
33,MiniBus56846,N208_LRP004c,0,MiniBus
34,SmallTruck56854,N104_LRPSa,0,SmallTruck
35,MediumTruck56863,N2_LRP228b,0,MediumTruck
36,MediumTruck56832,N1_LRP004b,0,MediumTruck
37,SmallTruck56833,N1_LRP456a,0,SmallTruck
38,HeavyTruck56839,N104_LRP044d,0,HeavyTruck
39,SmallTruck56842,N2_LRP122b,0,SmallTruck
40,LargeBus56844,N2_LRP141a,0,LargeBus
41,SmallTruck56845,N2_LRP186d,0,SmallTruck
42,SmallTruck56845,N2_LRP186c,0,SmallTruck
43,MediumTruck56852,N102_LRPSc,0,MediumTruck
44,LargeBus56853,N102_LRP082a,0,LargeBus
45,LargeBus56858,N2_LRP118a,0,LargeBus
46,LargeBus56858,N2_LRP118b,0,LargeBus
47,LargeBus56858,N2_LRP118e,0,LargeBus
48,SmallTruck56860,N2_LRP146a,0,SmallTruck
49,SmallTruck56833,N1_LRP455a,3.3028340104644376,SmallTruck
50,SmallTruck56840,N105_LRP005c,0,SmallTruck
51,SmallTruck56840,N105_LRP006a,0,SmallTruck
52,SmallTruck56842,N2_LRP123c,0,SmallTruck
53,LargeBus56844,N2_LRP140c,0,LargeBus
54,LargeBus56844,N2_LRP140a,0,LargeBus
55,SmallTruck56845,N2_LRP186b,0.02264788188923987,SmallTruck
56,MediumTruck56848,N1_LRP001a,0,MediumTruck
57,LargeBus56849,N1_LRP456c,5.9207807643601065,LargeBus
58,LargeBus56850,N1_LRP010b,0,LargeBus
59,LargeBus56850,N1_LRP010c,0,LargeBus
60,LargeBus56850,N1_LRP011a,0,LargeBus
61,MediumTruck56851,N2_LRP285c,0,MediumTruck
62,MediumTruck56852,N102_LRP002a,0,MediumTruck
