,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,HeavyTruck43792,11,0,N1_LRPS,N2_LRPS,HeavyTruck
1,LargeBus43808,10,0,N1_LRPS,N2_LRPS,LargeBus
2,SmallTruck43810,11,0,N2_LRPS,N1_LRPS,SmallTruck
3,MediumTruck43816,15,0,N105_LRPS,N1_LRPS,MediumTruck
4,LargeBus43786,39,0,N204_LRPS,N204_LRPE,LargeBus
5,MediumTruck43896,5,0,N105_LRPS,N2_LRPS,MediumTruck
6,MediumTruck43872,11,0,N1_LRPS,N2_LRPS,MediumTruck
7,MediumTruck43787,43,0,N204_LRPE,N204_LRPS,MediumTruck
8,SmallTruck43802,39,0.18756335776863092,N204_LRPS,N207_LRPS,SmallTruck
9,MediumTruck43803,43,0,N204_LRPE,N204_LRPS,MediumTruck
10,LargeBus43836,35,0.09752567162823152,N207_LRPS,N204_LRPS,LargeBus
11,SmallTruck43928,5,0,N105_LRPS,N2_LRPS,SmallTruck
12,SmallTruck43818,43,0,N204_LRPS,N204_LRPE,SmallTruck
13,SmallTruck43819,43,0,N204_LRPE,N204_LRPS,SmallTruck
14,MiniBus43823,44,0.2532590932262111,N208_LRPE,N207_LRPE,MiniBus
15,MediumTruck43834,39,0.32373227825406864,N204_LRPS,N207_LRPS,MediumTruck
16,MiniBus43835,39,0,N204_LRPE,N204_LRPS,MiniBus
17,LargeBus43783,56,0,N104_LRPE,N104_LRPS,LargeBus
18,MediumTruck43784,60,0,N105_LRPS,N105_LRP048,MediumTruck
19,SmallTruck43852,41,1.104730147085302,N207_LRPS,N204_LRPS,SmallTruck
20,SmallTruck43868,40,0.02577198908413123,N207_LRPS,N204_LRPS,SmallTruck
21,LargeBus43952,10,0,N1_LRPS,N2_LRPS,LargeBus
22,SmallTruck43798,61,0,N104_LRPS,N104_LRPE,SmallTruck
23,MediumTruck43799,61,0,N104_LRPE,N104_LRPS,MediumTruck
24,MiniBus43790,67,0.4102830025925028,N208_LRPS,N208_LRPE,MiniBus
25,SmallTruck43867,43,0,N204_LRPE,N204_LRPS,SmallTruck
26,MediumTruck43817,60,0,N105_LRP048,N105_LRPS,MediumTruck
27,LargeBus43830,56,0,N104_LRPS,N104_LRPE,LargeBus
28,LargeBus43831,56,0,N104_LRPE,N104_LRPS,LargeBus
29,SmallTruck43882,43,0,N204_LRPS,N204_LRPE,SmallTruck
30,SmallTruck43883,43,0,N204_LRPE,N204_LRPS,SmallTruck
31,MiniBus43887,44,0.22693261797219644,N208_LRPE,N207_LRPE,MiniBus
32,MiniBus43898,39,0,N204_LRPS,N204_LRPE,MiniBus
33,MediumTruck43832,60,0,N105_LRPS,N105_LRP048,MediumTruck
34,HeavyTruck43833,60,0,N105_LRP048,N105_LRPS,HeavyTruck
35,LargeBus43788,76,0,N207_LRPS,N207_LRPE,LargeBus
36,MediumTruck43806,73,1.0837409107131182,N208_LRPS,N208_LRPE,MediumTruck
37,SmallTruck43848,60,0,N105_LRPS,N105_LRP048,SmallTruck
38,MediumTruck43992,15,0,N105_LRPS,N1_LRPS,MediumTruck
39,SmallTruck44018,5,0,N2_LRPS,N105_LRPS,SmallTruck
40,MediumTruck43780,81,0.760200904168931,N102_LRPS,N104_LRPS,MediumTruck
41,MediumTruck43846,61,0,N104_LRPS,N104_LRPE,MediumTruck
42,LargeBus43862,56,0,N104_LRPS,N104_LRPE,LargeBus
43,MediumTruck43822,73,0.749266979816789,N208_LRPS,N208_LRPE,MediumTruck
44,MediumTruck43915,43,0,N204_LRPE,N204_LRPS,MediumTruck
45,MediumTruck43864,60,0,N105_LRPS,N105_LRP048,MediumTruck
46,SmallTruck43865,60,0,N105_LRP048,N105_LRPS,SmallTruck
47,HeavyTruck44008,15,0,N105_LRPS,N1_LRPS,HeavyTruck
48,SmallTruck44040,5,0,N105_LRPS,N2_LRPS,SmallTruck
49,LargeBus43879,56,0,N104_LRPE,N104_LRPS,LargeBus
50,MediumTruck43919,47,0.0715127250828978,N208_LRPE,N207_LRPE,MediumTruck
51,MediumTruck43838,73,0.5894771823250946,N208_LRPS,N208_LRPE,MediumTruck
52,MediumTruck43930,43,0,N204_LRPS,N204_LRPE,MediumTruck
53,MediumTruck43881,60,0,N105_LRP048,N105_LRPS,MediumTruck
54,MediumTruck43878,61,0,N104_LRPS,N104_LRPE,MediumTruck
55,MiniBus43895,56,0,N104_LRPE,N104_LRPS,MiniBus
56,MiniBus43781,93,0,N102_LRPE,N102_LRPS,MiniBus
57,MediumTruck43854,73,0.8155914334005545,N208_LRPS,N208_LRPE,MediumTruck
58,MediumTruck43947,43,0,N204_LRPE,N204_LRPS,MediumTruck
59,SmallTruck43821,84,0,N207_LRPE,N207_LRPS,SmallTruck
60,SmallTruck43855,74,0.8280504092469436,N208_LRPE,N208_LRPS,SmallTruck
61,MediumTruck43894,61,0,N104_LRPS,N104_LRPE,MediumTruck
62,LargeBus43911,56,0,N104_LRPE,N104_LRPS,LargeBus
63,LargeBus43875,67,0,N2_LRPE,N208_LRPE,LargeBus
64,MediumTruck43870,73,0.7815341470392638,N208_LRPS,N208_LRPE,MediumTruck
65,SmallTruck43963,43,0,N204_LRPE,N204_LRPS,SmallTruck
66,SmallTruck43837,84,0,N207_LRPE,N207_LRPS,SmallTruck
67,HeavyTruck43913,59,0,N105_LRP048,N2_LRPS,HeavyTruck
68,MediumTruck43871,75,1.9198787947271254,N208_LRPE,N208_LRPS,MediumTruck
69,MediumTruck43912,60,0,N105_LRPS,N105_LRP048,MediumTruck
70,SmallTruck43844,81,0.26337577768318665,N102_LRPS,N104_LRPS,SmallTruck
71,MiniBus43869,76,0,N207_LRPE,N207_LRPS,MiniBus
72,SmallTruck43965,48,0.4451189987523784,N207_LRPE,N208_LRPE,SmallTruck
73,MediumTruck43978,43,0,N204_LRPS,N204_LRPE,MediumTruck
74,MediumTruck43979,43,0,N204_LRPE,N204_LRPS,MediumTruck
75,MiniBus43983,44,0.35376162422554214,N208_LRPE,N207_LRPE,MiniBus
76,LargeBus43994,39,0,N204_LRPS,N204_LRPE,LargeBus
77,MediumTruck43927,61,0,N104_LRPE,N104_LRPS,MediumTruck
78,MediumTruck43796,102,0,N102_LRPS,N102_LRPE,MediumTruck
79,MediumTruck43797,102,0,N102_LRPE,N102_LRPS,MediumTruck
80,MiniBus43918,67,0.3187699632929482,N208_LRPS,N208_LRPE,MiniBus
81,SmallTruck43995,43,0,N204_LRPE,N204_LRPS,SmallTruck
82,MediumTruck43945,59,0,N105_LRP048,N2_LRPS,MediumTruck
83,LargeBus44010,39,0,N204_LRPS,N204_LRPE,LargeBus
84,MediumTruck43944,60,0,N105_LRPS,N105_LRP048,MediumTruck
85,MediumTruck44088,15,0,N105_LRPS,N1_LRPS,MediumTruck
86,LargeBus43958,56,0,N104_LRPS,N104_LRPE,LargeBus
87,MediumTruck43813,102,0,N102_LRPE,N102_LRPS,MediumTruck
88,MiniBus43935,67,0.7078056133478788,N208_LRPE,N208_LRPS,MiniBus
89,MediumTruck43907,73,0,N2_LRPE,N208_LRPE,MediumTruck
90,SmallTruck44011,43,0,N204_LRPE,N204_LRPS,SmallTruck
91,MediumTruck43885,84,0,N207_LRPE,N207_LRPS,MediumTruck
92,LargeBus43805,111,0.5258764201988368,N207_LRPE,N208_LRPS,LargeBus
93,MediumTruck43829,102,0,N102_LRPE,N102_LRPS,MediumTruck
94,LargeBus43860,93,0,N102_LRPS,N102_LRPE,LargeBus
95,MediumTruck44027,43,0,N204_LRPE,N204_LRPS,MediumTruck
96,MediumTruck43977,59,0,N105_LRP048,N2_LRPS,MediumTruck
97,SmallTruck43976,60,0,N105_LRPS,N105_LRP048,SmallTruck
98,LargeBus44060,35,0.1996514250946576,N207_LRPS,N204_LRPS,LargeBus
99,MiniBus43933,76,0,N207_LRPE,N207_LRPS,MiniBus
100,SmallTruck43974,61,0,N104_LRPS,N104_LRPE,SmallTruck
101,MediumTruck43975,61,0,N104_LRPE,N104_LRPS,MediumTruck
102,MediumTruck43845,102,0,N102_LRPE,N102_LRPS,MediumTruck
103,MediumTruck44031,48,1.2301840145047365,N208_LRPE,N207_LRPE,MediumTruck
104,SmallTruck44043,43,0,N204_LRPE,N204_LRPS,SmallTruck
105,SmallTruck43917,84,0,N207_LRPE,N207_LRPS,SmallTruck
106,LargeBus43940,75,1.1551178713624335,N102_LRPS,N104_LRPS,LargeBus
107,SmallTruck43993,60,0,N105_LRP048,N105_LRPS,SmallTruck
108,SmallTruck44162,5,0,N2_LRPS,N105_LRPS,SmallTruck
109,LargeBus43948,76,0,N207_LRPS,N207_LRPE,LargeBus
110,MediumTruck43990,61,0,N104_LRPS,N104_LRPE,MediumTruck
111,SmallTruck43861,102,0,N102_LRPE,N102_LRPS,SmallTruck
112,MediumTruck43926,82,0.10051205504941796,N104_LRPS,N102_LRPS,MediumTruck
113,MediumTruck43966,73,0.5542379105962195,N208_LRPS,N208_LRPE,MediumTruck
114,MiniBus44074,39,0,N204_LRPS,N204_LRPE,MiniBus
115,LargeBus43853,110,0.6046112010947449,N207_LRPE,N2_LRPE,LargeBus
116,SmallTruck44009,60,0,N105_LRP048,N105_LRPS,SmallTruck
117,MiniBus43999,67,0.1893230319032519,N208_LRPE,N208_LRPS,MiniBus
118,SmallTruck43982,73,1.0742215091793619,N208_LRPS,N208_LRPE,SmallTruck
119,SmallTruck43924,89,0.6094089476707376,N102_LRPS,N105_LRPS,SmallTruck
120,MediumTruck44061,50,2.13980820143931,N207_LRPE,N208_LRPE,MediumTruck
121,LargeBus44038,56,0,N104_LRPS,N104_LRPE,LargeBus
122,SmallTruck43892,102,0,N102_LRPS,N102_LRPE,SmallTruck
123,SmallTruck43893,102,0,N102_LRPE,N102_LRPS,SmallTruck
124,MediumTruck43998,73,0.4336900239046131,N208_LRPS,N208_LRPE,MediumTruck
125,SmallTruck43789,139,1.110110633255378,N207_LRPE,N204_LRPE,SmallTruck
126,MediumTruck43964,84,0,N207_LRPS,N207_LRPE,MediumTruck
127,MediumTruck44041,60,0,N105_LRP048,N105_LRPS,MediumTruck
128,SmallTruck44184,15,0,N105_LRPS,N1_LRPS,SmallTruck
129,MiniBus44054,56,0,N104_LRPS,N104_LRPE,MiniBus
130,MiniBus44055,56,0,N104_LRPE,N104_LRPS,MiniBus
131,MediumTruck44014,73,0.30965950379029084,N208_LRPS,N208_LRPE,MediumTruck
132,SmallTruck44107,43,0,N204_LRPE,N204_LRPS,SmallTruck
133,MediumTruck43980,84,0,N207_LRPS,N207_LRPE,MediumTruck
134,LargeBus44073,54,0,N105_LRP048,N2_LRPS,LargeBus
135,MediumTruck44057,60,0,N105_LRP048,N105_LRPS,MediumTruck
136,MediumTruck44226,5,0,N2_LRPS,N105_LRPS,MediumTruck
137,LargeBus44070,56,0,N104_LRPS,N104_LRPE,LargeBus
138,SmallTruck43949,97,0.9655857798578706,N207_LRPE,N204_LRPS,SmallTruck
139,MiniBus44046,67,0.14772395477321262,N208_LRPS,N208_LRPE,MiniBus
140,LargeBus43956,93,0,N102_LRPS,N102_LRPE,LargeBus
141,SmallTruck44030,73,1.0415980375638632,N208_LRPS,N208_LRPE,SmallTruck
142,SmallTruck44123,43,0,N204_LRPE,N204_LRPS,SmallTruck
143,SmallTruck43812,139,2.4046748507432234,N102_LRPS,N104_LRPE,SmallTruck
144,SmallTruck43997,84,0,N207_LRPE,N207_LRPS,SmallTruck
145,MediumTruck44072,60,0,N105_LRPS,N105_LRP048,MediumTruck
146,MiniBus44022,76,1.1014595079516638,N104_LRPS,N102_LRPS,MiniBus
147,MediumTruck44071,61,0,N104_LRPE,N104_LRPS,MediumTruck
148,LargeBus44086,56,0,N104_LRPS,N104_LRPE,LargeBus
149,MediumTruck44125,48,0.19434355711283702,N207_LRPE,N208_LRPE,MediumTruck
150,SmallTruck44138,43,0,N204_LRPS,N204_LRPE,SmallTruck
151,SmallTruck44012,84,0,N207_LRPS,N207_LRPE,SmallTruck
152,MediumTruck44087,61,0,N104_LRPE,N104_LRPS,MediumTruck
153,SmallTruck44051,73,0,N2_LRPE,N208_LRPE,SmallTruck
154,SmallTruck44155,43,0,N204_LRPE,N204_LRPS,SmallTruck
155,MediumTruck43851,139,0.872079081169582,N204_LRPE,N207_LRPE,MediumTruck
156,SmallTruck44028,84,0,N207_LRPS,N207_LRPE,SmallTruck
157,MediumTruck44104,60,0,N105_LRPS,N105_LRP048,MediumTruck
158,SmallTruck44105,60,0,N105_LRP048,N105_LRPS,SmallTruck
159,SmallTruck44172,41,1.134721175731157,N207_LRPS,N204_LRPS,SmallTruck
160,SmallTruck44044,82,0.7317522427555363,N207_LRPS,N204_LRPE,SmallTruck
161,SmallTruck43828,148,0.4906973639166503,N102_LRPS,N105_LRP048,SmallTruck
162,MediumTruck44024,88,0.20684371374606625,N105_LRPS,N102_LRPS,MediumTruck
163,MediumTruck44170,43,0,N204_LRPS,N204_LRPE,MediumTruck
164,LargeBus44026,89,1.4816076657662465,N204_LRPS,N207_LRPE,LargeBus
165,SmallTruck44045,84,0,N207_LRPE,N207_LRPS,SmallTruck
