,Truck id,Bridge id,Waiting time,Type
0,MiniBus89094,N104_LRPSa,0,MiniBus
1,MiniBus89103,N2_LRP228b,0,MiniBus
2,MediumTruck89093,N102_LRP082a,0.23546371664877047,MediumTruck
3,SmallTruck89098,N2_LRP118a,0,SmallTruck
4,SmallTruck89098,N2_LRP118b,0,SmallTruck
5,SmallTruck89098,N2_LRP118e,0,SmallTruck
6,MediumTruck89100,N2_LRP146a,0,MediumTruck
7,MediumTruck89088,N1_LRP001a,0,MediumTruck
8,MediumTruck89089,N1_LRP456c,0,MediumTruck
9,LargeBus89090,N1_LRP010b,0,LargeBus
10,LargeBus89090,N1_LRP010c,0,LargeBus
11,LargeBus89090,N1_LRP011a,0,LargeBus
12,MediumTruck89091,N2_LRP285c,0,MediumTruck
13,MiniBus89094,N1_LRP145a,0,MiniBus
14,SmallTruck89098,N2_LRP118g,0,SmallTruck
15,MiniBus89103,N2_LRP226d,0,MiniBus
16,MiniBus89103,N2_LRP226c,0,MiniBus
17,MediumTruck89089,N1_LRP456a,0,MediumTruck
18,MediumTruck89091,N2_LRP285a,0,MediumTruck
19,MediumTruck89091,N2_LRP284c,0,MediumTruck
20,SmallTruck89098,N2_LRP119c,0,SmallTruck
21,SmallTruck89098,N2_LRP120a,0,SmallTruck
22,MiniBus89103,N2_LRP225c,0,MiniBus
23,MediumTruck89089,N1_LRP455a,0,MediumTruck
24,MediumTruck89091,N2_LRP284b,0,MediumTruck
25,MediumTruck89096,N105_LRP003a,0,MediumTruck
26,SmallTruck89098,N2_LRP121a,0.42085237421687205,SmallTruck
27,MediumTruck89101,N2_LRP188a,0,MediumTruck
28,MediumTruck89101,N2_LRP187b,0,MediumTruck
29,MiniBus89103,N2_LRP224b,0,MiniBus
30,MediumTruck89091,N2_LRP283b,0,MediumTruck
31,MiniBus89094,N1_LRP143a,0,MiniBus
32,LargeBus89095,N104_LRP044d,0,LargeBus
33,SmallTruck89098,N2_LRP121c,0,SmallTruck
34,MiniBus89102,N208_LRP004c,0,MiniBus
35,SmallTruck89108,N1_LRP083a,0,SmallTruck
36,MiniBus89110,N104_LRPSa,0,MiniBus
37,MiniBus89119,N2_LRP228b,0,MiniBus
38,MediumTruck89088,N1_LRP004b,0,MediumTruck
39,SmallTruck89092,N1_LRP077a,0,SmallTruck
40,MiniBus89094,N1_LRP142a,0,MiniBus
41,SmallTruck89098,N2_LRP122b,0,SmallTruck
42,MediumTruck89100,N2_LRP141b,0.050590004797793,MediumTruck
43,MediumTruck89101,N2_LRP186d,0,MediumTruck
44,MediumTruck89101,N2_LRP186c,0,MediumTruck
