,Truck id,Bridge id,Waiting time,Type
0,MediumTruck46086,N104_LRPSa,0,MediumTruck
1,MediumTruck46088,N1_LRP011a,0,MediumTruck
2,MediumTruck46090,N2_LRP117b,0,MediumTruck
3,MediumTruck46090,N2_LRP117a,0.19068180318356556,MediumTruck
4,HeavyTruck46085,N102_LRP082a,0,HeavyTruck
5,MediumTruck46088,N1_LRP010c,0,MediumTruck
6,MediumTruck46088,N1_LRP010b,0,MediumTruck
7,MiniBus46080,N1_LRP001a,0,MiniBus
8,MediumTruck46081,N1_LRP456c,0,MediumTruck
9,SmallTruck46083,N2_LRP285c,0,SmallTruck
10,LargeBus46093,N207_LRP066b,0,LargeBus
11,MediumTruck46081,N1_LRP456a,0,MediumTruck
12,SmallTruck46083,N2_LRP285a,0,SmallTruck
13,SmallTruck46083,N2_LRP284c,0,SmallTruck
14,MediumTruck46086,N1_LRP145a,0,MediumTruck
15,SmallTruck46095,N208_LRP055a,0,SmallTruck
16,MediumTruck46081,N1_LRP455a,0,MediumTruck
17,SmallTruck46083,N2_LRP284b,0,SmallTruck
18,MiniBus46080,N1_LRP004b,0,MiniBus
19,SmallTruck46083,N2_LRP283b,0,SmallTruck
20,MediumTruck46086,N1_LRP143a,0.04373790063820474,MediumTruck
21,LargeBus46087,N104_LRP044d,0,LargeBus
22,MiniBus46094,N208_LRP004c,0,MiniBus
23,MediumTruck46102,N104_LRPSa,0,MediumTruck
24,SmallTruck46104,N1_LRP012a,0,SmallTruck
25,SmallTruck46104,N1_LRP012b,0,SmallTruck
26,SmallTruck46106,N2_LRP117b,0,SmallTruck
27,SmallTruck46106,N2_LRP117a,0.060534800937050846,SmallTruck
28,MediumTruck46084,N1_LRP077a,0,MediumTruck
29,HeavyTruck46101,N102_LRP082a,0,HeavyTruck
30,MediumTruck46108,N2_LRP146a,0,MediumTruck
31,MediumTruck46081,N1_LRP452e,0,MediumTruck
32,MediumTruck46081,N1_LRP452d,0,MediumTruck
33,LargeBus46093,N207_LRP061d,0,LargeBus
34,HeavyTruck46096,N1_LRP001a,0,HeavyTruck
35,MediumTruck46097,N1_LRP456c,0,MediumTruck
36,HeavyTruck46098,N1_LRP010b,0,HeavyTruck
37,HeavyTruck46098,N1_LRP010c,0,HeavyTruck
38,MediumTruck46099,N2_LRP285c,0,MediumTruck
39,SmallTruck46104,N1_LRP014a,0,SmallTruck
40,MediumTruck46081,N1_LRP452c,0,MediumTruck
41,MediumTruck46081,N1_LRP452a,0,MediumTruck
42,MediumTruck46081,N1_LRP451e,0,MediumTruck
43,MediumTruck46086,N1_LRP142a,0,MediumTruck
44,MediumTruck46089,N105_LRP042b,0,MediumTruck
45,MediumTruck46097,N1_LRP456a,0,MediumTruck
46,HeavyTruck46098,N1_LRP011a,0,HeavyTruck
47,MediumTruck46099,N2_LRP285a,0,MediumTruck
48,MediumTruck46099,N2_LRP284c,0,MediumTruck
49,MediumTruck46111,N208_LRP055a,0,MediumTruck
50,MediumTruck46081,N1_LRP451b,0,MediumTruck
51,MediumTruck46081,N1_LRP450e,0,MediumTruck
52,MediumTruck46097,N1_LRP455a,0,MediumTruck
53,MediumTruck46099,N2_LRP284b,0,MediumTruck
54,MediumTruck46102,N1_LRP148a,0,MediumTruck
55,SmallTruck46109,N2_LRP188a,0,SmallTruck
56,SmallTruck46109,N2_LRP187b,0,SmallTruck
57,MediumTruck46081,N1_LRP450c,0,MediumTruck
58,MediumTruck46081,N1_LRP450a,0,MediumTruck
59,MediumTruck46089,N105_LRP041c,0,MediumTruck
60,MediumTruck46092,N207_LRP008c,0,MediumTruck
61,MediumTruck46099,N2_LRP283b,0,MediumTruck
62,MediumTruck46102,N1_LRP149a,0,MediumTruck
63,MediumTruck46110,N208_LRP004c,0,MediumTruck
64,SmallTruck46116,N1_LRP083a,0,SmallTruck
65,MediumTruck46118,N104_LRPSa,0,MediumTruck
66,MediumTruck46120,N1_LRP012a,0,MediumTruck
67,MediumTruck46120,N1_LRP012b,0,MediumTruck
68,MediumTruck46081,N1_LRP449d,1.0998661152062164,MediumTruck
69,MediumTruck46089,N105_LRP040c,0,MediumTruck
70,MediumTruck46090,N2_LRP108a,0,MediumTruck
71,HeavyTruck46096,N1_LRP004b,0,HeavyTruck
72,HeavyTruck46100,N1_LRP077a,0,HeavyTruck
73,MediumTruck46102,N1_LRP149c,0,MediumTruck
74,MediumTruck46103,N104_LRP044d,0,MediumTruck
75,MediumTruck46108,N2_LRP141b,0.013411231597512138,MediumTruck
76,SmallTruck46109,N2_LRP186d,0,SmallTruck
77,SmallTruck46109,N2_LRP186c,0,SmallTruck
78,SmallTruck46116,N1_LRP083b,0,SmallTruck
79,LargeBus46117,N102_LRP082a,0,LargeBus
80,MediumTruck46122,N2_LRP118a,0,MediumTruck
81,MediumTruck46122,N2_LRP118b,0,MediumTruck
82,MediumTruck46122,N2_LRP118e,0,MediumTruck
83,MiniBus46080,N1_LRP010b,0,MiniBus
84,MiniBus46080,N1_LRP010c,0,MiniBus
85,MiniBus46080,N1_LRP011a,0,MiniBus
86,MediumTruck46089,N105_LRP039b,0,MediumTruck
87,MediumTruck46097,N1_LRP452e,0,MediumTruck
88,MediumTruck46097,N1_LRP452d,0,MediumTruck
89,SmallTruck46109,N2_LRP186b,0,SmallTruck
90,MediumTruck46112,N1_LRP001a,0,MediumTruck
91,SmallTruck46113,N1_LRP456c,0,SmallTruck
92,SmallTruck46115,N2_LRP285c,0,SmallTruck
93,MediumTruck46120,N1_LRP014a,0,MediumTruck
94,MediumTruck46122,N2_LRP118g,0,MediumTruck
95,MediumTruck46125,N207_LRP066b,0,MediumTruck
96,MiniBus46127,N208_LRP055a,0,MiniBus
97,MiniBus46080,N1_LRP012a,0,MiniBus
98,MiniBus46080,N1_LRP012b,0,MiniBus
99,MediumTruck46081,N1_LRP449c,0,MediumTruck
100,MediumTruck46090,N2_LRP106b,0,MediumTruck
101,MediumTruck46090,N2_LRP106a,0,MediumTruck
102,MiniBus46094,N208_LRP011b,0,MiniBus
103,MediumTruck46097,N1_LRP452c,0,MediumTruck
104,MediumTruck46097,N1_LRP452a,0,MediumTruck
105,MediumTruck46097,N1_LRP451e,0,MediumTruck
106,SmallTruck46105,N105_LRP042b,0,SmallTruck
107,MediumTruck46108,N2_LRP141a,0,MediumTruck
108,MediumTruck46108,N2_LRP140c,0,MediumTruck
109,SmallTruck46109,N2_LRP184c,0,SmallTruck
110,SmallTruck46113,N1_LRP456a,0,SmallTruck
111,SmallTruck46115,N2_LRP285a,0,SmallTruck
112,SmallTruck46115,N2_LRP284c,0,SmallTruck
113,MediumTruck46122,N2_LRP119c,0,MediumTruck
114,MediumTruck46122,N2_LRP120a,0,MediumTruck
115,MediumTruck46081,N1_LRP448a,0,MediumTruck
116,MediumTruck46082,N2_LRP012c,0,MediumTruck
117,SmallTruck46083,N2_LRP276a,0,SmallTruck
118,MediumTruck46086,N1_LRP137a,0,MediumTruck
119,SmallTruck46095,N208_LRP046b,0,SmallTruck
120,MediumTruck46097,N1_LRP451b,0,MediumTruck
121,MediumTruck46097,N1_LRP450e,0,MediumTruck
122,SmallTruck46104,N1_LRP020a,0,SmallTruck
123,MediumTruck46108,N2_LRP140a,0,MediumTruck
124,SmallTruck46113,N1_LRP455a,0,SmallTruck
125,SmallTruck46115,N2_LRP284b,0,SmallTruck
126,MediumTruck46122,N2_LRP121a,0,MediumTruck
127,MiniBus46080,N1_LRP014a,0,MiniBus
128,MediumTruck46081,N1_LRP447c,1.2594490372369742,MediumTruck
129,MediumTruck46082,N2_LRP012f,0,MediumTruck
130,MediumTruck46090,N2_LRP104a,0,MediumTruck
131,MediumTruck46097,N1_LRP450c,0,MediumTruck
132,MediumTruck46097,N1_LRP450a,0,MediumTruck
133,SmallTruck46105,N105_LRP041c,0,SmallTruck
134,MediumTruck46108,N2_LRP139b,0,MediumTruck
135,MediumTruck46108,N2_LRP139a,0,MediumTruck
136,SmallTruck46109,N2_LRP183d,0,SmallTruck
137,SmallTruck46109,N2_LRP183c,0,SmallTruck
138,SmallTruck46115,N2_LRP283b,0,SmallTruck
139,MediumTruck46122,N2_LRP121c,0,MediumTruck
140,MediumTruck46126,N208_LRP004c,0,MediumTruck
141,LargeBus46134,N104_LRPSa,0,LargeBus
142,MediumTruck46136,N1_LRP011a,0,MediumTruck
143,MiniBus46143,N2_LRP228b,0,MiniBus
144,SmallTruck46083,N2_LRP274e,0,SmallTruck
145,MediumTruck46086,N1_LRP136a,0,MediumTruck
146,MediumTruck46097,N1_LRP449d,0.004920701777843993,MediumTruck
147,SmallTruck46105,N105_LRP040c,0,SmallTruck
148,SmallTruck46106,N2_LRP108a,0,SmallTruck
149,MediumTruck46108,N2_LRP138b,0,MediumTruck
150,MediumTruck46108,N2_LRP138a,0,MediumTruck
151,SmallTruck46109,N2_LRP183a,0,SmallTruck
152,SmallTruck46109,N2_LRP182d,0,SmallTruck
153,SmallTruck46109,N2_LRP182b,0,SmallTruck
154,MediumTruck46112,N1_LRP004b,0,MediumTruck
155,HeavyTruck46119,N104_LRP044d,0,HeavyTruck
156,MediumTruck46122,N2_LRP122b,0,MediumTruck
157,SmallTruck46132,N102_LRPSc,0,SmallTruck
158,HeavyTruck46133,N102_LRP082a,0,HeavyTruck
159,MediumTruck46136,N1_LRP010c,0,MediumTruck
160,MediumTruck46136,N1_LRP010b,0,MediumTruck
161,LargeBus46140,N2_LRP146a,0,LargeBus
162,MediumTruck46081,N1_LRP447b,0,MediumTruck
163,MediumTruck46081,N1_LRP447a,0,MediumTruck
164,MediumTruck46081,N1_LRP446d,0,MediumTruck
165,MediumTruck46084,N1_LRP068a,0,MediumTruck
166,MediumTruck46089,N105_LRP035d,0,MediumTruck
167,MediumTruck46090,N2_LRP103c,0,MediumTruck
168,MediumTruck46097,N1_LRP449c,0,MediumTruck
169,SmallTruck46105,N105_LRP039b,0,SmallTruck
170,SmallTruck46109,N2_LRP182a,0,SmallTruck
171,SmallTruck46109,N2_LRP181c,0,SmallTruck
172,SmallTruck46113,N1_LRP452e,0,SmallTruck
173,SmallTruck46113,N1_LRP452d,0,SmallTruck
174,SmallTruck46116,N1_LRP088a,0.8012753821580717,SmallTruck
175,MediumTruck46122,N2_LRP123c,0,MediumTruck
176,MediumTruck46128,N1_LRP001a,0,MediumTruck
177,MediumTruck46129,N1_LRP456c,0,MediumTruck
178,HeavyTruck46130,N1_LRP010b,0,HeavyTruck
179,HeavyTruck46130,N1_LRP010c,0,HeavyTruck
180,MiniBus46131,N2_LRP285c,0,MiniBus
181,MiniBus46131,N2_LRP285a,0,MiniBus
182,SmallTruck46132,N102_LRP002a,0.05389349005579322,SmallTruck
183,MiniBus46143,N2_LRP226d,0,MiniBus
184,MiniBus46143,N2_LRP226c,0,MiniBus
185,MediumTruck46081,N1_LRP446b,0,MediumTruck
186,MediumTruck46086,N1_LRP134a,0.10899885349983575,MediumTruck
187,MediumTruck46090,N2_LRP102a,0,MediumTruck
188,MediumTruck46097,N1_LRP448a,0,MediumTruck
189,SmallTruck46104,N1_LRP023a,0,SmallTruck
190,SmallTruck46106,N2_LRP106b,0,SmallTruck
191,SmallTruck46106,N2_LRP106a,0,SmallTruck
192,SmallTruck46113,N1_LRP452c,0,SmallTruck
193,SmallTruck46113,N1_LRP452a,0,SmallTruck
194,SmallTruck46113,N1_LRP451e,0,SmallTruck
195,HeavyTruck46121,N105_LRP042b,0,HeavyTruck
196,MediumTruck46122,N2_LRP123d,0,MediumTruck
197,MediumTruck46122,N2_LRP123e,0,MediumTruck
198,MediumTruck46125,N207_LRP061d,0,MediumTruck
199,MediumTruck46129,N1_LRP456a,0,MediumTruck
200,HeavyTruck46130,N1_LRP011a,0,HeavyTruck
201,MiniBus46131,N2_LRP284c,0,MiniBus
202,MiniBus46131,N2_LRP284b,0,MiniBus
203,SmallTruck46132,N102_LRP002b,0,SmallTruck
204,MediumTruck46138,N204_LRP003b,0,MediumTruck
205,MiniBus46143,N2_LRP225c,0,MiniBus
206,MediumTruck46081,N1_LRP445d,0,MediumTruck
207,MediumTruck46081,N1_LRP445b,0.7408915814663277,MediumTruck
208,MediumTruck46082,N2_LRP016a,0,MediumTruck
