,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck18440,5,0,N105_LRPS,N2_LRPS,MediumTruck
1,MediumTruck18450,5,0,N2_LRPS,N105_LRPS,MediumTruck
2,MediumTruck18464,15,0,N1_LRPS,N105_LRPS,MediumTruck
3,MediumTruck18552,5,0,N105_LRPS,N2_LRPS,MediumTruck
4,MediumTruck18442,43,0,N204_LRPS,N204_LRPE,MediumTruck
5,MediumTruck18443,43,0,N204_LRPE,N204_LRPS,MediumTruck
6,MediumTruck18475,43,0,N204_LRPE,N204_LRPS,MediumTruck
7,MiniBus18439,56,0,N104_LRPE,N104_LRPS,MiniBus
8,MediumTruck18438,61,0,N104_LRPS,N104_LRPE,MediumTruck
9,MediumTruck18507,43,0,N204_LRPE,N204_LRPS,MediumTruck
10,MiniBus18522,39,0,N204_LRPS,N204_LRPE,MiniBus
11,MiniBus18523,39,0,N204_LRPE,N204_LRPS,MiniBus
12,MediumTruck18456,60,0,N105_LRPS,N105_LRP048,MediumTruck
13,SmallTruck18457,60,0,N105_LRP048,N105_LRPS,SmallTruck
14,MediumTruck18600,15,0,N105_LRPS,N1_LRPS,MediumTruck
15,MediumTruck18472,60,0,N105_LRPS,N105_LRP048,MediumTruck
16,MediumTruck18473,60,0,N105_LRP048,N105_LRPS,MediumTruck
17,SmallTruck18446,71,0,N208_LRPS,N208_LRPE,SmallTruck
18,SmallTruck18470,61,0,N104_LRPS,N104_LRPE,SmallTruck
19,MediumTruck18471,61,0,N104_LRPE,N104_LRPS,MediumTruck
20,SmallTruck18539,43,0,N204_LRPE,N204_LRPS,SmallTruck
21,SmallTruck18488,60,0,N105_LRPS,N105_LRP048,SmallTruck
22,MediumTruck18489,60,0,N105_LRP048,N105_LRPS,MediumTruck
23,MediumTruck18462,71,0,N208_LRPS,N208_LRPE,MediumTruck
24,MediumTruck18487,61,0,N104_LRPE,N104_LRPS,MediumTruck
25,MediumTruck18555,43,0,N204_LRPE,N204_LRPS,MediumTruck
26,MediumTruck18505,59,0,N105_LRP048,N2_LRPS,MediumTruck
27,LargeBus18570,39,0,N204_LRPS,N204_LRPE,LargeBus
28,MiniBus18495,65,0,N208_LRPE,N208_LRPS,MiniBus
29,MediumTruck18478,71,0,N208_LRPS,N208_LRPE,MediumTruck
30,MediumTruck18479,71,0,N208_LRPE,N208_LRPS,MediumTruck
31,SmallTruck18502,61,0,N104_LRPS,N104_LRPE,SmallTruck
32,SmallTruck18503,61,0,N104_LRPE,N104_LRPS,SmallTruck
33,LargeBus18436,82,0,N102_LRPS,N2_LRPS,LargeBus
34,MediumTruck18520,60,0,N105_LRPS,N105_LRP048,MediumTruck
35,MediumTruck18521,60,0,N105_LRP048,N105_LRPS,MediumTruck
36,SmallTruck18454,81,0,N104_LRPS,N102_LRPS,SmallTruck
37,LargeBus18477,76,0,N207_LRPE,N207_LRPS,LargeBus
38,MiniBus18534,56,0,N104_LRPS,N104_LRPE,MiniBus
39,SmallTruck18460,84,0,N207_LRPS,N207_LRPE,SmallTruck
40,MediumTruck18461,84,0,N207_LRPE,N207_LRPS,MediumTruck
41,MiniBus18618,39,0,N204_LRPS,N204_LRPE,MiniBus
42,SmallTruck18452,90,0,N102_LRPS,N2_LRPS,SmallTruck
43,MiniBus18542,65,0,N208_LRPS,N208_LRPE,MiniBus
44,MediumTruck18486,81,0,N104_LRPS,N102_LRPS,MediumTruck
