,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,SmallTruck25346,5,0,N2_LRPS,N105_LRPS,SmallTruck
1,MiniBus25362,4,0,N2_LRPS,N105_LRPS,MiniBus
2,HeavyTruck25384,5,0,N105_LRPS,N2_LRPS,HeavyTruck
3,LargeBus25378,10,0,N2_LRPS,N1_LRPS,LargeBus
4,MiniBus25355,39,0,N204_LRPE,N204_LRPS,MiniBus
5,MiniBus25372,34,0,N207_LRPS,N204_LRPS,MiniBus
6,SmallTruck25456,15,0,N1_LRPS,N105_LRPS,SmallTruck
7,LargeBus25402,39,0,N204_LRPS,N204_LRPE,LargeBus
8,MiniBus25350,56,0,N104_LRPS,N104_LRPE,MiniBus
9,LargeBus25351,56,0,N104_LRPE,N104_LRPS,LargeBus
10,SmallTruck25403,43,0,N204_LRPE,N204_LRPS,SmallTruck
11,MediumTruck25352,60,0,N105_LRPS,N105_LRP048,MediumTruck
12,SmallTruck25504,11,0,N1_LRPS,N2_LRPS,SmallTruck
13,SmallTruck25419,43,0,N204_LRPE,N204_LRPS,SmallTruck
14,SmallTruck25367,61,0,N104_LRPE,N104_LRPS,SmallTruck
15,SmallTruck25435,43,0,N204_LRPE,N204_LRPS,SmallTruck
16,MediumTruck25383,61,0,N104_LRPE,N104_LRPS,MediumTruck
17,MiniBus25399,56,0,N104_LRPE,N104_LRPS,MiniBus
18,MediumTruck25450,43,0,N204_LRPS,N204_LRPE,MediumTruck
19,SmallTruck25401,60,0,N105_LRP048,N105_LRPS,SmallTruck
20,LargeBus25416,55,0,N105_LRPS,N105_LRP048,LargeBus
21,SmallTruck25374,71,0,N208_LRPS,N208_LRPE,SmallTruck
22,HeavyTruck25466,43,0,N204_LRPS,N204_LRPE,HeavyTruck
23,LargeBus25482,39,0,N204_LRPS,N204_LRPE,LargeBus
24,LargeBus25432,55,0,N105_LRPS,N105_LRP048,LargeBus
25,LargeBus25568,10,0,N1_LRPS,N2_LRPS,LargeBus
26,SmallTruck25415,61,0,N104_LRPE,N104_LRPS,SmallTruck
27,MiniBus25430,56,0,N104_LRPS,N104_LRPE,MiniBus
28,HeavyTruck25471,46,0,N208_LRPE,N207_LRPE,HeavyTruck
29,MiniBus25487,42,0,N208_LRPE,N207_LRPE,MiniBus
30,SmallTruck25483,43,0,N204_LRPE,N204_LRPS,SmallTruck
31,LargeBus25423,65,0,N208_LRPE,N208_LRPS,LargeBus
32,HeavyTruck25407,71,0,N208_LRPE,N208_LRPS,HeavyTruck
33,SmallTruck25431,61,0,N104_LRPE,N104_LRPS,SmallTruck
34,SmallTruck25586,11,0,N2_LRPS,N1_LRPS,SmallTruck
35,SmallTruck25514,37,0,N204_LRPS,N207_LRPS,SmallTruck
36,MiniBus25424,63,0,N1_LRPS,N105_LRP048,MiniBus
37,SmallTruck25499,43,0,N204_LRPE,N204_LRPS,SmallTruck
38,SmallTruck25373,84,0,N207_LRPE,N207_LRPS,SmallTruck
39,MiniBus25439,65,0,N208_LRPE,N208_LRPS,MiniBus
40,SmallTruck25624,5,0,N105_LRPS,N2_LRPS,SmallTruck
41,SmallTruck25447,61,0,N104_LRPE,N104_LRPS,SmallTruck
42,MiniBus25400,79,0,N105_LRPS,N102_LRPS,MiniBus
43,LargeBus25455,65,0,N208_LRPE,N208_LRPS,LargeBus
44,MediumTruck25465,60,0,N105_LRP048,N105_LRPS,MediumTruck
45,MiniBus25480,55,0,N105_LRPS,N105_LRP048,MiniBus
46,MediumTruck25438,71,0,N208_LRPS,N208_LRPE,MediumTruck
47,SmallTruck25463,61,0,N104_LRPE,N104_LRPS,SmallTruck
48,MiniBus25479,56,0,N104_LRPE,N104_LRPS,MiniBus
