,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck768,15,0,N1_LRPS,N105_LRPS,MediumTruck
1,MediumTruck776,15,0,N105_LRPS,N1_LRPS,MediumTruck
2,MediumTruck784,11,0,N1_LRPS,N2_LRPS,MediumTruck
3,HeavyTruck818,5,0,N2_LRPS,N105_LRPS,HeavyTruck
4,SmallTruck808,15,0,N105_LRPS,N1_LRPS,SmallTruck
5,SmallTruck840,5,0,N105_LRPS,N2_LRPS,SmallTruck
6,LargeBus866,4,0,N2_LRPS,N105_LRPS,LargeBus
7,SmallTruck796,38,0.0072785992221258465,N207_LRPS,N204_LRPS,SmallTruck
8,MiniBus799,42,0,N208_LRPE,N207_LRPE,MiniBus
9,MiniBus828,35,0.013228786687371232,N207_LRPS,N204_LRPS,MiniBus
10,MediumTruck896,11,0,N1_LRPS,N2_LRPS,MediumTruck
11,MediumTruck810,43,0,N204_LRPS,N204_LRPE,MediumTruck
12,SmallTruck811,43,0,N204_LRPE,N204_LRPS,SmallTruck
13,MediumTruck826,38,0.01278664154391523,N204_LRPS,N207_LRPS,MediumTruck
14,MediumTruck930,5,0,N2_LRPS,N105_LRPS,MediumTruck
15,LargeBus775,56,0,N104_LRPE,N104_LRPS,LargeBus
16,SmallTruck827,43,0,N204_LRPE,N204_LRPS,SmallTruck
17,MediumTruck842,39,1.0701103448727336,N204_LRPS,N207_LRPS,MediumTruck
18,LargeBus928,10,0,N1_LRPS,N2_LRPS,LargeBus
19,MediumTruck774,61,0,N104_LRPS,N104_LRPE,MediumTruck
20,MediumTruck843,43,0,N204_LRPE,N204_LRPS,MediumTruck
21,MiniBus782,65,0.10591726819227716,N208_LRPS,N208_LRPE,MiniBus
22,MediumTruck792,60,0,N105_LRPS,N105_LRP048,MediumTruck
23,MediumTruck793,60,0,N105_LRP048,N105_LRPS,MediumTruck
24,MediumTruck790,61,0,N104_LRPS,N104_LRPE,MediumTruck
25,SmallTruck859,43,0,N204_LRPE,N204_LRPS,SmallTruck
26,SmallTruck876,38,0.09815687535514625,N207_LRPS,N204_LRPS,SmallTruck
27,MediumTruck809,60,0,N105_LRP048,N105_LRPS,MediumTruck
28,MediumTruck806,61,0,N104_LRPS,N104_LRPE,MediumTruck
29,MediumTruck807,61,0,N104_LRPE,N104_LRPS,MediumTruck
30,MediumTruck861,46,0,N207_LRPE,N208_LRPE,MediumTruck
31,MediumTruck783,72,0.9228084723403752,N208_LRPE,N208_LRPS,MediumTruck
32,SmallTruck890,38,0.09404222566867412,N204_LRPS,N207_LRPS,SmallTruck
33,MediumTruck824,60,0,N105_LRPS,N105_LRP048,MediumTruck
34,MediumTruck825,60,0,N105_LRP048,N105_LRPS,MediumTruck
35,MediumTruck968,15,0,N105_LRPS,N1_LRPS,MediumTruck
36,MediumTruck823,61,0,N104_LRPE,N104_LRPS,MediumTruck
37,SmallTruck877,46,0,N207_LRPE,N208_LRPE,SmallTruck
38,MediumTruck798,72,0.43444472136887546,N208_LRPS,N208_LRPE,MediumTruck
39,MediumTruck841,60,0,N105_LRP048,N105_LRPS,MediumTruck
40,MiniBus854,56,0,N104_LRPS,N104_LRPE,MiniBus
41,MediumTruck814,72,0.6909849264073393,N208_LRPS,N208_LRPE,MediumTruck
42,LargeBus909,42,0,N207_LRPE,N208_LRPE,LargeBus
43,SmallTruck906,43,0,N204_LRPS,N204_LRPE,SmallTruck
44,HeavyTruck803,74,0.0987977570268799,N2_LRPE,N208_LRPE,HeavyTruck
45,SmallTruck850,59,0,N2_LRPS,N105_LRP048,SmallTruck
46,SmallTruck815,75,3.7550784652687925,N208_LRPE,N208_LRPS,SmallTruck
47,SmallTruck856,60,0,N105_LRPS,N105_LRP048,SmallTruck
48,LargeBus871,56,0,N104_LRPE,N104_LRPS,LargeBus
49,SmallTruck831,72,0.3311871504039535,N208_LRPE,N208_LRPS,SmallTruck
50,MediumTruck922,43,0,N204_LRPS,N204_LRPE,MediumTruck
51,MediumTruck872,60,0,N105_LRPS,N105_LRP048,MediumTruck
52,MediumTruck1016,15,0,N105_LRPS,N1_LRPS,MediumTruck
53,MediumTruck938,43,0,N204_LRPS,N204_LRPE,MediumTruck
54,MediumTruck939,43,0,N204_LRPE,N204_LRPS,MediumTruck
55,SmallTruck956,38,0.031181013015348803,N207_LRPS,N204_LRPS,SmallTruck
56,MediumTruck847,74,2.3549761923891057,N208_LRPE,N208_LRPS,MediumTruck
57,MediumTruck888,60,0,N105_LRPS,N105_LRP048,MediumTruck
58,MediumTruck889,60,0,N105_LRP048,N105_LRPS,MediumTruck
59,MediumTruck1024,15,0,N1_LRPS,N105_LRPS,MediumTruck
60,LargeBus844,76,0,N207_LRPS,N207_LRPE,LargeBus
61,MediumTruck887,61,0,N104_LRPE,N104_LRPS,MediumTruck
62,LargeBus902,56,0,N104_LRPS,N104_LRPE,LargeBus
63,MediumTruck862,72,0.06030745127093792,N208_LRPS,N208_LRPE,MediumTruck
64,MediumTruck954,43,0,N204_LRPS,N204_LRPE,MediumTruck
