,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck9232,15,0,N1_LRPS,N105_LRPS,MediumTruck
1,MediumTruck9248,11,0,N1_LRPS,N2_LRPS,MediumTruck
2,MediumTruck9256,15,0,N105_LRPS,N1_LRPS,MediumTruck
3,LargeBus9296,14,0,N1_LRPS,N105_LRPS,LargeBus
4,LargeBus9330,4,0,N2_LRPS,N105_LRPS,LargeBus
5,MiniBus9231,42,0,N208_LRPE,N207_LRPE,MiniBus
6,SmallTruck9227,43,0,N204_LRPE,N204_LRPS,SmallTruck
7,MiniBus9328,10,0,N1_LRPS,N2_LRPS,MiniBus
8,HeavyTruck9245,46,0,N207_LRPE,N208_LRPE,HeavyTruck
9,HeavyTruck9344,15,0,N1_LRPS,N105_LRPS,HeavyTruck
10,SmallTruck9274,43,0,N204_LRPS,N204_LRPE,SmallTruck
11,MediumTruck9224,60,0,N105_LRPS,N105_LRP048,MediumTruck
12,HeavyTruck9223,61,0,N104_LRPE,N104_LRPS,HeavyTruck
13,SmallTruck9240,60,0,N105_LRPS,N105_LRP048,SmallTruck
14,MediumTruck9241,60,0,N105_LRP048,N105_LRPS,MediumTruck
15,MediumTruck9239,61,0,N104_LRPE,N104_LRPS,MediumTruck
16,SmallTruck9307,43,0,N204_LRPE,N204_LRPS,SmallTruck
17,MediumTruck9432,5,0,N105_LRPS,N2_LRPS,MediumTruck
18,MediumTruck9254,61,0,N104_LRPS,N104_LRPE,MediumTruck
19,SmallTruck9255,61,0,N104_LRPE,N104_LRPS,SmallTruck
20,MediumTruck9219,73,0,N2_LRPE,N208_LRPE,MediumTruck
21,MediumTruck9322,43,0,N204_LRPS,N204_LRPE,MediumTruck
22,SmallTruck9273,59,0,N105_LRP048,N2_LRPS,SmallTruck
23,SmallTruck9272,60,0,N105_LRPS,N105_LRP048,SmallTruck
24,MediumTruck9247,71,0,N208_LRPE,N208_LRPS,MediumTruck
25,MediumTruck9271,61,0,N104_LRPE,N104_LRPS,MediumTruck
26,MediumTruck9235,73,0,N2_LRPE,N208_LRPE,MediumTruck
27,SmallTruck9338,43,0,N204_LRPS,N204_LRPE,SmallTruck
28,MediumTruck9289,59,0,N105_LRP048,N2_LRPS,MediumTruck
29,LargeBus9302,56,0,N104_LRPS,N104_LRPE,LargeBus
30,MediumTruck9354,43,0,N204_LRPS,N204_LRPE,MediumTruck
31,MediumTruck9355,43,0,N204_LRPE,N204_LRPS,MediumTruck
32,SmallTruck9304,60,0,N105_LRPS,N105_LRP048,SmallTruck
33,MediumTruck9305,60,0,N105_LRP048,N105_LRPS,MediumTruck
34,SmallTruck9278,71,0,N208_LRPS,N208_LRPE,SmallTruck
35,SmallTruck9279,71,0,N208_LRPE,N208_LRPS,SmallTruck
36,MediumTruck9303,61,0,N104_LRPE,N104_LRPS,MediumTruck
37,MiniBus9318,56,0,N104_LRPS,N104_LRPE,MiniBus
38,MediumTruck9371,43,0,N204_LRPE,N204_LRPS,MediumTruck
39,MiniBus9276,76,0,N207_LRPS,N207_LRPE,MiniBus
40,SmallTruck9295,71,0,N208_LRPE,N208_LRPS,SmallTruck
41,MiniBus9335,56,0,N104_LRPE,N104_LRPS,MiniBus
42,SmallTruck9229,93,0,N207_LRPE,N204_LRPS,SmallTruck
43,SmallTruck9386,43,0,N204_LRPS,N204_LRPE,SmallTruck
44,MiniBus9327,65,0,N208_LRPE,N208_LRPS,MiniBus
45,SmallTruck9268,81,0,N102_LRPS,N104_LRPS,SmallTruck
46,LargeBus9292,76,0,N207_LRPS,N207_LRPE,LargeBus
47,MediumTruck9311,71,0,N208_LRPE,N208_LRPS,MediumTruck
48,MediumTruck9418,37,0,N204_LRPS,N207_LRPS,MediumTruck
49,MediumTruck9403,43,0,N204_LRPE,N204_LRPS,MediumTruck
50,MediumTruck9312,69,0,N1_LRPS,N105_LRP048,MediumTruck
51,HeavyTruck9284,81,0,N102_LRPS,N104_LRPS,HeavyTruck
52,LargeBus9308,76,0,N207_LRPS,N207_LRPE,LargeBus
53,SmallTruck9221,102,0,N102_LRPE,N102_LRPS,SmallTruck
