,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,SmallTruck2312,5,0,N105_LRPS,N2_LRPS,SmallTruck
1,MediumTruck2360,5,0,N105_LRPS,N2_LRPS,MediumTruck
2,LargeBus2370,4,0,N2_LRPS,N105_LRPS,LargeBus
3,LargeBus2384,10,0,N1_LRPS,N2_LRPS,LargeBus
4,SmallTruck2315,43,0,N204_LRPE,N204_LRPS,SmallTruck
5,MediumTruck2440,5,0,N105_LRPS,N2_LRPS,MediumTruck
6,SmallTruck2330,43,0,N204_LRPS,N204_LRPE,SmallTruck
7,MediumTruck2346,38,0.12479625644348438,N204_LRPS,N207_LRPS,MediumTruck
8,SmallTruck2333,46,0,N207_LRPE,N208_LRPE,SmallTruck
9,MediumTruck2347,43,0,N204_LRPE,N204_LRPS,MediumTruck
10,MediumTruck2362,43,0,N204_LRPS,N204_LRPE,MediumTruck
11,MediumTruck2313,60,0,N105_LRP048,N105_LRPS,MediumTruck
12,MediumTruck2310,61,0,N104_LRPS,N104_LRPE,MediumTruck
13,MediumTruck2326,61,0,N104_LRPS,N104_LRPE,MediumTruck
14,MediumTruck2327,61,0,N104_LRPE,N104_LRPS,MediumTruck
15,SmallTruck2394,43,0,N204_LRPS,N204_LRPE,SmallTruck
16,LargeBus2410,39,0,N204_LRPS,N204_LRPE,LargeBus
17,SmallTruck2344,60,0,N105_LRPS,N105_LRP048,SmallTruck
18,MediumTruck2345,60,0,N105_LRP048,N105_LRPS,MediumTruck
19,MediumTruck2319,71,0,N208_LRPE,N208_LRPS,MediumTruck
20,MediumTruck2343,61,0,N104_LRPE,N104_LRPS,MediumTruck
21,MiniBus2359,56,0,N104_LRPE,N104_LRPS,MiniBus
22,MediumTruck2496,11,0,N1_LRPS,N2_LRPS,MediumTruck
23,MiniBus2415,42,0,N208_LRPE,N207_LRPE,MiniBus
24,MediumTruck2411,43,0,N204_LRPE,N204_LRPS,MediumTruck
25,MediumTruck2361,60,0,N105_LRP048,N105_LRPS,MediumTruck
26,SmallTruck2334,71,0,N208_LRPS,N208_LRPE,SmallTruck
27,LargeBus2374,56,0,N104_LRPS,N104_LRPE,LargeBus
28,SmallTruck2426,43,0,N204_LRPS,N204_LRPE,SmallTruck
29,SmallTruck2376,60,0,N105_LRPS,N105_LRP048,SmallTruck
30,MediumTruck2350,71,0,N208_LRPS,N208_LRPE,MediumTruck
31,MediumTruck2351,71,0,N208_LRPE,N208_LRPS,MediumTruck
32,SmallTruck2375,61,0,N104_LRPE,N104_LRPS,SmallTruck
33,MediumTruck2442,43,0,N204_LRPS,N204_LRPE,MediumTruck
34,SmallTruck2443,43,0,N204_LRPE,N204_LRPS,SmallTruck
35,MediumTruck2393,59,0,N105_LRP048,N2_LRPS,MediumTruck
36,SmallTruck2392,60,0,N105_LRPS,N105_LRP048,SmallTruck
37,MiniBus2324,82,0,N102_LRPS,N2_LRPS,MiniBus
38,MediumTruck2332,84,0,N207_LRPS,N207_LRPE,MediumTruck
