,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,LargeBus39202,4,0,N2_LRPS,N105_LRPS,LargeBus
1,HeavyTruck39234,5,0,N2_LRPS,N105_LRPS,HeavyTruck
2,SmallTruck39256,5,0,N105_LRPS,N2_LRPS,SmallTruck
3,HeavyTruck39196,37,0,N207_LRPS,N204_LRPS,HeavyTruck
4,MiniBus39194,39,0,N204_LRPS,N204_LRPE,MiniBus
5,LargeBus39211,39,0,N204_LRPE,N204_LRPS,LargeBus
6,SmallTruck39280,15,0,N1_LRPS,N105_LRPS,SmallTruck
7,MiniBus39215,42,0,N208_LRPE,N207_LRPE,MiniBus
8,LargeBus39227,39,0,N204_LRPE,N204_LRPS,LargeBus
9,MiniBus39176,55,0,N105_LRPS,N105_LRP048,MiniBus
10,LargeBus39312,10,0,N1_LRPS,N2_LRPS,LargeBus
11,SmallTruck39177,60,0,N105_LRP048,N105_LRPS,SmallTruck
12,SmallTruck39174,61,0,N104_LRPS,N104_LRPE,SmallTruck
13,MiniBus39245,42,0,N207_LRPE,N208_LRPE,MiniBus
14,SmallTruck39192,60,0,N105_LRPS,N105_LRP048,SmallTruck
15,SmallTruck39193,60,0,N105_LRP048,N105_LRPS,SmallTruck
16,SmallTruck39182,71,0,N208_LRPS,N208_LRPE,SmallTruck
17,HeavyTruck39207,61,0,N104_LRPE,N104_LRPS,HeavyTruck
18,MiniBus39180,72,0,N207_LRPS,N204_LRPE,MiniBus
19,MiniBus39199,67,0,N208_LRPE,N2_LRPE,MiniBus
20,SmallTruck39274,43,0,N204_LRPS,N204_LRPE,SmallTruck
21,MediumTruck39275,43,0,N204_LRPE,N204_LRPS,MediumTruck
22,MiniBus39306,34,0,N204_LRPS,N207_LRPS,MiniBus
23,MiniBus39240,55,0,N105_LRPS,N105_LRP048,MiniBus
24,MiniBus39239,56,0,N104_LRPE,N104_LRPS,MiniBus
25,HeavyTruck39291,43,0,N204_LRPE,N204_LRPS,HeavyTruck
26,MiniBus39257,54,0,N105_LRP048,N2_LRPS,MiniBus
27,SmallTruck39241,60,0,N105_LRP048,N105_LRPS,SmallTruck
28,SmallTruck39214,71,0,N208_LRPS,N208_LRPE,SmallTruck
29,MiniBus39254,56,0,N104_LRPS,N104_LRPE,MiniBus
30,MiniBus39255,56,0,N104_LRPE,N104_LRPS,MiniBus
31,MediumTruck39295,46,0,N208_LRPE,N207_LRPE,MediumTruck
32,HeavyTruck39307,43,0,N204_LRPE,N204_LRPS,HeavyTruck
33,MiniBus39322,39,0,N204_LRPS,N204_LRPE,MiniBus
34,MiniBus39323,39,0,N204_LRPE,N204_LRPS,MiniBus
35,LargeBus39273,55,0,N105_LRP048,N105_LRPS,LargeBus
36,SmallTruck39230,71,0,N208_LRPS,N208_LRPE,SmallTruck
37,MiniBus39271,56,0,N104_LRPE,N104_LRPS,MiniBus
38,LargeBus39286,56,0,N104_LRPS,N104_LRPE,LargeBus
39,SmallTruck39327,46,0,N208_LRPE,N207_LRPE,SmallTruck
40,MiniBus39172,93,0,N102_LRPS,N102_LRPE,MiniBus
41,HeavyTruck39338,43,0,N204_LRPS,N204_LRPE,HeavyTruck
42,HeavyTruck39212,84,0,N207_LRPS,N207_LRPE,HeavyTruck
43,LargeBus39236,74,0,N102_LRPS,N104_LRPS,LargeBus
44,LargeBus39355,39,0,N204_LRPE,N204_LRPS,LargeBus
45,SmallTruck39262,71,0,N208_LRPS,N208_LRPE,SmallTruck
46,HeavyTruck39229,84,0,N207_LRPE,N207_LRPS,HeavyTruck
47,SmallTruck39279,71,0,N208_LRPE,N208_LRPS,SmallTruck
48,SmallTruck39371,43,0,N204_LRPE,N204_LRPS,SmallTruck
49,MediumTruck39244,84,0,N207_LRPS,N207_LRPE,MediumTruck
50,MiniBus39496,4,0,N105_LRPS,N2_LRPS,MiniBus
51,LargeBus39336,55,0,N105_LRPS,N105_LRP048,LargeBus
52,MiniBus39277,76,0,N207_LRPE,N207_LRPS,MiniBus
53,SmallTruck39260,84,0,N207_LRPS,N207_LRPE,SmallTruck
54,MediumTruck39337,59,0,N105_LRP048,N2_LRPS,MediumTruck
