,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck41536,11,0,N1_LRPS,N2_LRPS,MediumTruck
1,MiniBus41482,39,0,N204_LRPS,N204_LRPE,MiniBus
2,MediumTruck41500,37,0,N207_LRPS,N204_LRPS,MediumTruck
3,SmallTruck41498,43,0,N204_LRPS,N204_LRPE,SmallTruck
4,MiniBus41515,39,0,N204_LRPE,N204_LRPS,MiniBus
5,MediumTruck41624,5,0,N105_LRPS,N2_LRPS,MediumTruck
6,LargeBus41479,56,0,N104_LRPE,N104_LRPS,LargeBus
7,MediumTruck41548,37,0,N207_LRPS,N204_LRPS,MediumTruck
8,SmallTruck41474,59,0,N2_LRPS,N105_LRP048,SmallTruck
9,HeavyTruck41478,61,0,N104_LRPS,N104_LRPE,HeavyTruck
10,MediumTruck41547,43,0,N204_LRPE,N204_LRPS,MediumTruck
11,MediumTruck41494,61,0,N104_LRPS,N104_LRPE,MediumTruck
12,MediumTruck41495,61,0,N104_LRPE,N104_LRPS,MediumTruck
13,MediumTruck41562,43,0,N204_LRPS,N204_LRPE,MediumTruck
14,MediumTruck41563,43,0,N204_LRPE,N204_LRPS,MediumTruck
15,MediumTruck41481,69,0,N105_LRP048,N1_LRPS,MediumTruck
16,SmallTruck41513,59,0,N105_LRP048,N2_LRPS,SmallTruck
17,MiniBus41503,65,0,N208_LRPE,N208_LRPS,MiniBus
18,MediumTruck41511,61,0,N104_LRPE,N104_LRPS,MediumTruck
19,LargeBus41526,56,0,N104_LRPS,N104_LRPE,LargeBus
20,MiniBus41518,65,0,N208_LRPS,N208_LRPE,MiniBus
21,MediumTruck41529,60,0,N105_LRP048,N105_LRPS,MediumTruck
22,MediumTruck41527,61,0,N104_LRPE,N104_LRPS,MediumTruck
23,MiniBus41542,56,0,N104_LRPS,N104_LRPE,MiniBus
24,MiniBus41543,56,0,N104_LRPE,N104_LRPS,MiniBus
25,SmallTruck41594,43,0,N204_LRPS,N204_LRPE,SmallTruck
26,LargeBus41492,74,0,N102_LRPS,N104_LRPS,LargeBus
27,MediumTruck41545,59,0,N105_LRP048,N2_LRPS,MediumTruck
28,MediumTruck41544,60,0,N105_LRPS,N105_LRP048,MediumTruck
29,HeavyTruck41714,5,0,N2_LRPS,N105_LRPS,HeavyTruck
30,MediumTruck41519,71,0,N208_LRPE,N208_LRPS,MediumTruck
31,LargeBus41559,56,0,N104_LRPE,N104_LRPS,LargeBus
32,MiniBus41516,72,0,N207_LRPS,N204_LRPE,MiniBus
33,MiniBus41613,42,0,N207_LRPE,N208_LRPE,MiniBus
34,SmallTruck41484,84,0,N207_LRPS,N207_LRPE,SmallTruck
35,MediumTruck41485,84,0,N207_LRPE,N207_LRPS,MediumTruck
36,MiniBus41627,39,0,N204_LRPE,N204_LRPS,MiniBus
37,MediumTruck41560,60,0,N105_LRPS,N105_LRP048,MediumTruck
38,SmallTruck41535,71,0,N208_LRPE,N208_LRPS,SmallTruck
39,MiniBus41575,56,0,N104_LRPE,N104_LRPS,MiniBus
40,MediumTruck41626,43,0,N204_LRPS,N204_LRPE,MediumTruck
41,SmallTruck41501,84,0,N207_LRPE,N207_LRPS,SmallTruck
42,MiniBus41524,74,0,N102_LRPS,N104_LRPS,MiniBus
43,MiniBus41746,4,0,N2_LRPS,N105_LRPS,MiniBus
44,MiniBus41567,65,0,N208_LRPE,N208_LRPS,MiniBus
45,MediumTruck41508,81,0,N102_LRPS,N104_LRPS,MediumTruck
46,MediumTruck41574,61,0,N104_LRPS,N104_LRPE,MediumTruck
47,LargeBus41590,56,0,N104_LRPS,N104_LRPE,LargeBus
48,MediumTruck41642,43,0,N204_LRPS,N204_LRPE,MediumTruck
49,MediumTruck41593,59,0,N105_LRP048,N2_LRPS,MediumTruck
50,SmallTruck41762,5,0,N2_LRPS,N105_LRPS,SmallTruck
51,MediumTruck41566,71,0,N208_LRPS,N208_LRPE,MediumTruck
52,HeavyTruck41591,61,0,N104_LRPE,N104_LRPS,HeavyTruck
53,LargeBus41607,56,0,N104_LRPE,N104_LRPS,LargeBus
54,SmallTruck41555,73,0,N2_LRPE,N208_LRPE,SmallTruck
55,MiniBus41599,65,0,N208_LRPE,N208_LRPS,MiniBus
56,MediumTruck41609,60,0,N105_LRP048,N105_LRPS,MediumTruck
57,MediumTruck41784,5,0,N105_LRPS,N2_LRPS,MediumTruck
58,MediumTruck41582,71,0,N208_LRPS,N208_LRPE,MediumTruck
59,SmallTruck41583,71,0,N208_LRPE,N208_LRPS,SmallTruck
60,MediumTruck41606,61,0,N104_LRPS,N104_LRPE,MediumTruck
61,MiniBus41622,56,0,N104_LRPS,N104_LRPE,MiniBus
62,MiniBus41623,56,0,N104_LRPE,N104_LRPS,MiniBus
63,MediumTruck41477,102,0,N102_LRPE,N102_LRPS,MediumTruck
64,LargeBus41540,82,0,N102_LRPS,N2_LRPS,LargeBus
65,SmallTruck41675,43,0,N204_LRPE,N204_LRPS,SmallTruck
66,SmallTruck41625,60,0,N105_LRP048,N105_LRPS,SmallTruck
67,MediumTruck41677,46,0,N207_LRPE,N208_LRPE,MediumTruck
68,MediumTruck41776,11,0,N1_LRPS,N2_LRPS,MediumTruck
69,MediumTruck41493,102,0,N102_LRPE,N102_LRPS,MediumTruck
70,MiniBus41695,42,0,N208_LRPE,N207_LRPE,MiniBus
71,SmallTruck41690,43,0,N204_LRPS,N204_LRPE,SmallTruck
72,MediumTruck41641,59,0,N105_LRP048,N2_LRPS,MediumTruck
73,MiniBus41722,34,0,N204_LRPS,N207_LRPS,MiniBus
74,MiniBus41631,65,0,N208_LRPE,N208_LRPS,MiniBus
75,LargeBus41792,10,0,N1_LRPS,N2_LRPS,LargeBus
76,MediumTruck41638,61,0,N104_LRPS,N104_LRPE,MediumTruck
77,LargeBus41654,56,0,N104_LRPS,N104_LRPE,LargeBus
78,SmallTruck41580,84,0,N207_LRPS,N207_LRPE,SmallTruck
79,SmallTruck41657,59,0,N105_LRP048,N2_LRPS,SmallTruck
80,MediumTruck41656,60,0,N105_LRPS,N105_LRP048,MediumTruck
81,MiniBus41517,106,0,N207_LRPE,N208_LRPS,MiniBus
82,MediumTruck41532,101,0,N207_LRPS,N208_LRPE,MediumTruck
83,MiniBus41557,93,0,N102_LRPE,N102_LRPS,MiniBus
84,MediumTruck41596,84,0,N207_LRPS,N207_LRPE,MediumTruck
85,MiniBus41662,65,0,N208_LRPS,N208_LRPE,MiniBus
86,MediumTruck41672,60,0,N105_LRPS,N105_LRP048,MediumTruck
87,MediumTruck41673,60,0,N105_LRP048,N105_LRPS,MediumTruck
88,MediumTruck41647,71,0,N208_LRPE,N208_LRPS,MediumTruck
89,MediumTruck41670,61,0,N104_LRPS,N104_LRPE,MediumTruck
90,MediumTruck41671,61,0,N104_LRPE,N104_LRPS,MediumTruck
91,SmallTruck41738,43,0,N204_LRPS,N204_LRPE,SmallTruck
92,MediumTruck41663,71,0,N208_LRPE,N208_LRPS,MediumTruck
93,MediumTruck41686,61,0,N104_LRPS,N104_LRPE,MediumTruck
94,LargeBus41589,93,0,N102_LRPE,N102_LRPS,LargeBus
95,MediumTruck41643,79,0,N204_LRPE,N207_LRPS,MediumTruck
96,HeavyTruck41636,81,0,N102_LRPS,N104_LRPS,HeavyTruck
97,LargeBus41660,76,0,N207_LRPS,N207_LRPE,LargeBus
98,LargeBus41661,76,0,N207_LRPE,N207_LRPS,LargeBus
99,SmallTruck41678,71,0,N208_LRPS,N208_LRPE,SmallTruck
100,MediumTruck41786,37,0,N204_LRPS,N207_LRPS,MediumTruck
101,LargeBus41605,93,0,N102_LRPE,N102_LRPS,LargeBus
102,SmallTruck41644,84,0,N207_LRPS,N207_LRPE,SmallTruck
103,MediumTruck41645,84,0,N207_LRPE,N207_LRPS,MediumTruck
104,LargeBus41710,65,0,N208_LRPS,N208_LRPE,LargeBus
105,MediumTruck41720,60,0,N105_LRPS,N105_LRP048,MediumTruck
106,MediumTruck41719,61,0,N104_LRPE,N104_LRPS,MediumTruck
107,MediumTruck41588,102,0,N102_LRPS,N102_LRPE,MediumTruck
108,MiniBus41620,93,0,N102_LRPS,N102_LRPE,MiniBus
109,SmallTruck41787,43,0,N204_LRPE,N204_LRPS,SmallTruck
110,MediumTruck41730,59,0,N2_LRPS,N105_LRP048,MediumTruck
111,SmallTruck41736,60,0,N105_LRPS,N105_LRP048,SmallTruck
112,LargeBus41693,76,0,N207_LRPE,N207_LRPS,LargeBus
113,MediumTruck41711,71,0,N208_LRPE,N208_LRPS,MediumTruck
114,MediumTruck41734,61,0,N104_LRPS,N104_LRPE,MediumTruck
115,MediumTruck41604,102,0,N102_LRPS,N102_LRPE,MediumTruck
116,MiniBus41708,72,0,N207_LRPS,N204_LRPE,MiniBus
117,LargeBus41637,93,0,N102_LRPE,N102_LRPS,LargeBus
118,MediumTruck41752,60,0,N105_LRPS,N105_LRP048,MediumTruck
119,MediumTruck41922,5,0,N2_LRPS,N105_LRPS,MediumTruck
120,MediumTruck41581,116,0,N207_LRPE,N208_LRPS,MediumTruck
121,MediumTruck41727,71,0,N208_LRPE,N208_LRPS,MediumTruck
122,MediumTruck41750,61,0,N104_LRPS,N104_LRPE,MediumTruck
123,LargeBus41766,56,0,N104_LRPS,N104_LRPE,LargeBus
124,MediumTruck41805,46,0,N207_LRPE,N208_LRPE,MediumTruck
125,MediumTruck41904,11,0,N1_LRPS,N2_LRPS,MediumTruck
126,MediumTruck41621,102,0,N102_LRPE,N102_LRPS,MediumTruck
127,SmallTruck41834,37,0,N204_LRPS,N207_LRPS,SmallTruck
128,HeavyTruck41491,143,0,N2_LRPE,N208_LRPS,HeavyTruck
129,SmallTruck41818,43,0,N204_LRPS,N204_LRPE,SmallTruck
130,MediumTruck41769,60,0,N105_LRP048,N105_LRPS,MediumTruck
131,MediumTruck41767,61,0,N104_LRPE,N104_LRPS,MediumTruck
132,SmallTruck41688,87,0,N105_LRPS,N102_LRPS,SmallTruck
133,SmallTruck41496,148,2.9616293294195644,N105_LRPS,N204_LRPS,SmallTruck
134,LargeBus41669,93,0,N102_LRPE,N102_LRPS,LargeBus
135,SmallTruck41835,43,0,N204_LRPE,N204_LRPS,SmallTruck
136,MediumTruck41785,59,0,N105_LRP048,N2_LRPS,MediumTruck
137,MediumTruck41928,15,0,N105_LRPS,N1_LRPS,MediumTruck
138,MediumTruck41652,101,0,N102_LRPS,N1_LRPS,MediumTruck
139,MediumTruck41758,71,0,N208_LRPS,N208_LRPE,MediumTruck
140,MediumTruck41783,61,0,N104_LRPE,N104_LRPS,MediumTruck
141,MiniBus41755,72,0,N204_LRPE,N207_LRPS,MiniBus
142,SmallTruck41850,43,0,N204_LRPS,N204_LRPE,SmallTruck
143,MiniBus41790,65,0,N208_LRPS,N208_LRPE,MiniBus
144,MediumTruck41800,60,0,N105_LRPS,N105_LRP048,MediumTruck
145,SmallTruck41970,5,0,N2_LRPS,N105_LRPS,SmallTruck
146,SmallTruck41976,5,0,N105_LRPS,N2_LRPS,SmallTruck
147,SmallTruck41775,71,0,N208_LRPE,N208_LRPS,SmallTruck
148,LargeBus41814,56,0,N104_LRPS,N104_LRPE,LargeBus
149,MediumTruck41952,11,0,N1_LRPS,N2_LRPS,MediumTruck
150,MediumTruck41668,102,0,N102_LRPS,N102_LRPE,MediumTruck
151,MediumTruck41619,118,0,N2_LRPE,N207_LRPE,MediumTruck
152,MediumTruck41763,73,0,N2_LRPE,N208_LRPE,MediumTruck
153,SmallTruck41866,43,0,N204_LRPS,N204_LRPE,SmallTruck
154,MediumTruck41810,59,0,N2_LRPS,N105_LRP048,MediumTruck
155,MiniBus41883,39,0,N204_LRPE,N204_LRPS,MiniBus
156,MiniBus41806,65,0,N208_LRPS,N208_LRPE,MiniBus
157,MediumTruck41816,60,0,N105_LRPS,N105_LRP048,MediumTruck
158,MediumTruck41992,5,0,N105_LRPS,N2_LRPS,MediumTruck
159,SmallTruck41791,71,0,N208_LRPE,N208_LRPS,SmallTruck
160,MediumTruck41684,102,0,N102_LRPS,N102_LRPE,MediumTruck
161,LargeBus41716,93,0,N102_LRPS,N102_LRPE,LargeBus
162,SmallTruck41882,43,0,N204_LRPS,N204_LRPE,SmallTruck
163,SmallTruck41756,84,0,N207_LRPS,N207_LRPE,SmallTruck
164,MediumTruck41832,60,0,N105_LRPS,N105_LRP048,MediumTruck
165,SmallTruck41807,71,0,N208_LRPE,N208_LRPS,SmallTruck
166,SmallTruck41831,61,0,N104_LRPE,N104_LRPS,SmallTruck
167,MediumTruck41916,37,0,N207_LRPS,N204_LRPS,MediumTruck
168,SmallTruck41898,43,0,N204_LRPS,N204_LRPE,SmallTruck
169,MiniBus41839,65,0,N208_LRPE,N208_LRPS,MiniBus
170,SmallTruck41848,60,0,N105_LRPS,N105_LRP048,SmallTruck
171,MiniBus41510,166,0,N104_LRPS,N102_LRPE,MiniBus
172,SmallTruck41901,46,0,N207_LRPE,N208_LRPE,SmallTruck
173,MediumTruck41903,46,0,N208_LRPE,N207_LRPE,MediumTruck
174,MediumTruck41610,138,0,N204_LRPS,N208_LRPE,MediumTruck
175,MediumTruck41754,93,0,N204_LRPS,N207_LRPE,MediumTruck
176,SmallTruck41914,43,0,N204_LRPS,N204_LRPE,SmallTruck
177,MediumTruck41788,84,0,N207_LRPS,N207_LRPE,MediumTruck
178,MediumTruck41858,59,0,N2_LRPS,N105_LRP048,MediumTruck
179,MiniBus42034,4,0,N2_LRPS,N105_LRPS,MiniBus
180,MediumTruck41864,60,0,N105_LRPS,N105_LRP048,MediumTruck
181,MediumTruck41930,43,0,N204_LRPS,N204_LRPE,MediumTruck
182,SmallTruck41804,84,0,N207_LRPS,N207_LRPE,SmallTruck
183,LargeBus41506,175,0,N2_LRPS,N102_LRPE,LargeBus
184,MiniBus41871,65,0,N208_LRPE,N208_LRPS,MiniBus
185,MediumTruck41881,60,0,N105_LRP048,N105_LRPS,MediumTruck
186,MediumTruck42024,15,0,N105_LRPS,N1_LRPS,MediumTruck
187,MiniBus41837,76,0,N207_LRPE,N207_LRPS,MiniBus
188,MediumTruck41879,61,0,N104_LRPE,N104_LRPS,MediumTruck
189,SmallTruck41843,73,0,N2_LRPE,N208_LRPE,SmallTruck
190,MediumTruck41947,43,0,N204_LRPE,N204_LRPS,MediumTruck
191,HeavyTruck41490,184,3.9616293294195644,N2_LRPS,N207_LRPS,HeavyTruck
192,LargeBus41522,175,0,N2_LRPS,N102_LRPE,LargeBus
193,MediumTruck41896,60,0,N105_LRPS,N105_LRP048,MediumTruck
194,MediumTruck41897,60,0,N105_LRP048,N105_LRPS,MediumTruck
195,SmallTruck41870,71,0,N208_LRPS,N208_LRPE,SmallTruck
196,LargeBus41911,56,0,N104_LRPE,N104_LRPS,LargeBus
197,MediumTruck41764,102,0,N102_LRPS,N102_LRPE,MediumTruck
198,LargeBus41796,93,0,N102_LRPS,N102_LRPE,LargeBus
199,MediumTruck41859,73,0,N2_LRPE,N208_LRPE,MediumTruck
200,MediumTruck41962,43,0,N204_LRPS,N204_LRPE,MediumTruck
201,SmallTruck41851,79,0,N204_LRPE,N207_LRPS,SmallTruck
202,SmallTruck41546,175,0.18628839219446267,N204_LRPS,N105_LRP048,SmallTruck
203,MediumTruck41913,60,0,N105_LRP048,N105_LRPS,MediumTruck
204,MediumTruck42088,5,0,N105_LRPS,N2_LRPS,MediumTruck
205,LargeBus41773,106,0,N207_LRPE,N208_LRPS,LargeBus
206,MiniBus41869,76,0,N207_LRPE,N207_LRPS,MiniBus
207,MediumTruck41910,61,0,N104_LRPS,N104_LRPE,MediumTruck
208,LargeBus41927,56,0,N104_LRPE,N104_LRPS,LargeBus
209,SmallTruck41525,182,0,N102_LRPE,N104_LRPS,SmallTruck
210,MediumTruck41780,102,0,N102_LRPS,N102_LRPE,MediumTruck
211,LargeBus41891,67,0,N2_LRPE,N208_LRPE,LargeBus
212,MediumTruck41852,84,0,N207_LRPS,N207_LRPE,MediumTruck
213,MediumTruck41853,84,0,N207_LRPE,N207_LRPS,MediumTruck
214,MediumTruck41929,59,0,N105_LRP048,N2_LRPS,MediumTruck
215,SmallTruck41551,180,0,N208_LRPE,N204_LRPE,SmallTruck
216,MediumTruck41691,135,0,N204_LRPE,N207_LRPE,MediumTruck
217,MediumTruck41860,81,0,N102_LRPS,N104_LRPS,MediumTruck
218,LargeBus41942,56,0,N104_LRPS,N104_LRPE,LargeBus
219,LargeBus41943,56,0,N104_LRPE,N104_LRPS,LargeBus
220,SmallTruck41499,197,0.08613366055249574,N204_LRPE,N1_LRPS,SmallTruck
221,HeavyTruck41797,102,0,N102_LRPE,N102_LRPS,HeavyTruck
222,MediumTruck41528,188,0,N105_LRPS,N102_LRPE,MediumTruck
223,LargeBus41564,178,3.162973992242018,N207_LRPS,N1_LRPS,LargeBus
224,MediumTruck41994,43,0,N204_LRPS,N204_LRPE,MediumTruck
225,SmallTruck41868,84,0,N207_LRPS,N207_LRPE,SmallTruck
226,SmallTruck41945,59,0,N105_LRP048,N2_LRPS,SmallTruck
227,MediumTruck41944,60,0,N105_LRPS,N105_LRP048,MediumTruck
228,MediumTruck41997,46,0,N207_LRPE,N208_LRPE,MediumTruck
229,MediumTruck41504,197,0.30126215533858375,N1_LRPS,N204_LRPE,MediumTruck
230,MediumTruck41813,102,0,N102_LRPE,N102_LRPS,MediumTruck
231,SmallTruck41706,138,0,N204_LRPS,N208_LRPE,SmallTruck
232,MediumTruck42011,43,0,N204_LRPE,N204_LRPS,MediumTruck
233,MediumTruck41961,59,0,N105_LRP048,N2_LRPS,MediumTruck
234,SmallTruck41723,135,0,N204_LRPE,N207_LRPE,SmallTruck
235,MediumTruck41960,60,0,N105_LRPS,N105_LRP048,MediumTruck
236,MediumTruck41689,146,0,N105_LRP048,N102_LRPS,MediumTruck
237,MediumTruck41934,71,0,N208_LRPS,N208_LRPE,MediumTruck
238,SmallTruck41935,71,0,N208_LRPE,N208_LRPS,SmallTruck
239,MediumTruck41958,61,0,N104_LRPS,N104_LRPE,MediumTruck
240,MediumTruck41959,61,0,N104_LRPE,N104_LRPS,MediumTruck
241,SmallTruck42013,46,0,N207_LRPE,N208_LRPE,SmallTruck
242,MediumTruck41538,192,0,N2_LRPS,N102_LRPE,MediumTruck
243,SmallTruck41829,102,0,N102_LRPE,N102_LRPS,SmallTruck
244,MiniBus41931,72,0,N204_LRPE,N207_LRPS,MiniBus
245,MediumTruck41900,84,0,N207_LRPS,N207_LRPE,MediumTruck
246,LargeBus41993,55,0,N105_LRP048,N105_LRPS,LargeBus
247,MediumTruck41908,81,0,N102_LRPS,N104_LRPS,MediumTruck
248,MediumTruck41950,71,0,N208_LRPS,N208_LRPE,MediumTruck
249,MediumTruck41974,61,0,N104_LRPS,N104_LRPE,MediumTruck
250,MediumTruck41975,61,0,N104_LRPE,N104_LRPS,MediumTruck
251,LargeBus41872,92,0,N1_LRPS,N102_LRPS,LargeBus
252,MediumTruck42060,37,0,N207_LRPS,N204_LRPS,MediumTruck
253,MiniBus41667,158,0,N2_LRPE,N207_LRPS,MiniBus
254,MiniBus41748,133,0,N102_LRPS,N105_LRP048,MiniBus
255,LargeBus41876,93,0,N102_LRPS,N102_LRPE,LargeBus
256,LargeBus41948,76,0,N207_LRPS,N207_LRPE,LargeBus
257,LargeBus42007,56,0,N104_LRPE,N104_LRPS,LargeBus
258,MediumTruck41608,183,0.7847399832611659,N105_LRPS,N207_LRPS,MediumTruck
259,MediumTruck42059,43,0,N204_LRPE,N204_LRPS,MediumTruck
260,MediumTruck41534,209,0,N208_LRPS,N204_LRPS,MediumTruck
261,HeavyTruck41933,84,0,N207_LRPE,N207_LRPS,HeavyTruck
262,LargeBus42178,4,0,N2_LRPS,N105_LRPS,LargeBus
263,MiniBus41598,190,0,N208_LRPS,N204_LRPS,MiniBus
264,MediumTruck41704,155,9.361724670753874,N105_LRPS,N204_LRPS,MediumTruck
265,MediumTruck42008,60,0,N105_LRPS,N105_LRP048,MediumTruck
266,MediumTruck42009,60,0,N105_LRP048,N105_LRPS,MediumTruck
267,LargeBus41964,76,0,N207_LRPS,N207_LRPE,LargeBus
268,MiniBus42023,56,0,N104_LRPE,N104_LRPS,MiniBus
269,MediumTruck42074,43,0,N204_LRPS,N204_LRPE,MediumTruck
270,MediumTruck41651,174,0,N2_LRPE,N207_LRPS,MediumTruck
271,MediumTruck41539,211,0,N2_LRPE,N204_LRPS,MediumTruck
272,LargeBus41685,166,0,N102_LRPE,N104_LRPS,LargeBus
273,MediumTruck41998,71,0,N208_LRPS,N208_LRPE,MediumTruck
274,MediumTruck42176,11,0,N1_LRPS,N2_LRPS,MediumTruck
275,MiniBus41726,157,0,N208_LRPS,N207_LRPS,MiniBus
276,MediumTruck41892,102,0,N102_LRPS,N102_LRPE,MediumTruck
277,MediumTruck41476,234,2.466536647373448,N102_LRPS,N204_LRPS,MediumTruck
278,SmallTruck41612,194,3.9616293294195644,N207_LRPS,N1_LRPS,SmallTruck
279,HeavyTruck42000,69,0,N1_LRPS,N105_LRP048,HeavyTruck
280,MediumTruck42041,59,0,N105_LRP048,N2_LRPS,MediumTruck
281,LargeBus42050,54,0,N2_LRPS,N105_LRP048,LargeBus
282,MediumTruck42216,5,0,N105_LRPS,N2_LRPS,MediumTruck
283,MediumTruck42039,61,0,N104_LRPE,N104_LRPS,MediumTruck
284,MediumTruck42095,46,0,N208_LRPE,N207_LRPE,MediumTruck
285,LargeBus41541,217,0,N102_LRPE,N104_LRPE,LargeBus
286,SmallTruck42106,43,0,N204_LRPS,N204_LRPE,SmallTruck
287,MediumTruck42107,43,0,N204_LRPE,N204_LRPS,MediumTruck
288,SmallTruck41996,79,0,N207_LRPS,N204_LRPE,SmallTruck
289,HeavyTruck41640,190,7.361724670753874,N105_LRPS,N207_LRPS,HeavyTruck
290,SmallTruck42056,60,0,N105_LRPS,N105_LRP048,SmallTruck
291,MediumTruck42232,5,0,N105_LRPS,N2_LRPS,MediumTruck
292,SmallTruck42030,71,0,N208_LRPS,N208_LRPE,SmallTruck
293,MediumTruck42031,71,0,N208_LRPE,N208_LRPS,MediumTruck
294,SmallTruck42054,61,0,N104_LRPS,N104_LRPE,SmallTruck
295,SmallTruck41924,102,0,N102_LRPS,N102_LRPE,SmallTruck
296,MediumTruck42019,73,0,N2_LRPE,N208_LRPE,MediumTruck
297,SmallTruck42123,43,0,N204_LRPE,N204_LRPS,SmallTruck
298,MediumTruck41600,204,7.361724670753874,N1_LRPS,N204_LRPE,MediumTruck
299,MediumTruck41659,189,2.8603635960596447,N204_LRPE,N2_LRPS,MediumTruck
300,LargeBus42156,34,0,N207_LRPS,N204_LRPS,LargeBus
301,MiniBus42062,65,0,N208_LRPS,N208_LRPE,MiniBus
302,MediumTruck42004,81,0,N102_LRPS,N104_LRPS,MediumTruck
303,SmallTruck42046,71,0,N208_LRPS,N208_LRPE,SmallTruck
304,SmallTruck42047,71,0,N208_LRPE,N208_LRPS,SmallTruck
305,LargeBus42086,56,0,N104_LRPS,N104_LRPE,LargeBus
306,SmallTruck42125,46,0,N207_LRPE,N208_LRPE,SmallTruck
307,SmallTruck41940,102,0,N102_LRPS,N102_LRPE,SmallTruck
308,MiniBus41550,228,0,N208_LRPS,N204_LRPE,MiniBus
309,SmallTruck41579,218,1.7723536487742486,N204_LRPE,N105_LRP048,SmallTruck
310,MiniBus41885,123,0,N207_LRPE,N204_LRPE,MiniBus
311,MediumTruck42138,43,0,N204_LRPS,N204_LRPE,MediumTruck
312,MediumTruck42139,43,0,N204_LRPE,N204_LRPS,MediumTruck
313,SmallTruck42012,84,0,N207_LRPS,N207_LRPE,SmallTruck
314,SmallTruck41561,225,8.361724670753874,N105_LRP048,N204_LRPE,SmallTruck
315,MediumTruck42089,60,0,N105_LRP048,N105_LRPS,MediumTruck
316,SmallTruck42141,46,0,N207_LRPE,N208_LRPE,SmallTruck
317,SmallTruck41701,182,0,N102_LRPE,N104_LRPS,SmallTruck
