,Truck id,Bridge id,Waiting time,Type
0,SmallTruck32262,N104_LRPSa,0,SmallTruck
1,SmallTruck32264,N1_LRP012a,0,SmallTruck
2,SmallTruck32264,N1_LRP012b,0,SmallTruck
3,SmallTruck32266,N2_LRP117b,0,SmallTruck
4,SmallTruck32266,N2_LRP117a,0,SmallTruck
5,MiniBus32271,N2_LRP228b,0,MiniBus
6,MediumTruck32260,N102_LRPSc,0,MediumTruck
7,MediumTruck32261,N102_LRP082a,0,MediumTruck
8,SmallTruck32256,N1_LRP001a,0,SmallTruck
9,SmallTruck32257,N1_LRP456c,0,SmallTruck
10,LargeBus32259,N2_LRP285c,0,LargeBus
11,LargeBus32259,N2_LRP285a,0,LargeBus
12,MediumTruck32260,N102_LRP002a,0,MediumTruck
13,SmallTruck32264,N1_LRP014a,0,SmallTruck
14,LargeBus32269,N207_LRP066b,0,LargeBus
15,MiniBus32271,N2_LRP226d,0,MiniBus
16,MiniBus32271,N2_LRP226c,0,MiniBus
17,SmallTruck32257,N1_LRP456a,0,SmallTruck
18,LargeBus32259,N2_LRP284c,0,LargeBus
19,LargeBus32259,N2_LRP284b,0,LargeBus
20,MediumTruck32260,N102_LRP002b,0,MediumTruck
21,MediumTruck32260,N102_LRP002c,0,MediumTruck
22,SmallTruck32262,N1_LRP145a,0,SmallTruck
23,MiniBus32271,N2_LRP225c,0,MiniBus
24,SmallTruck32257,N1_LRP455a,1.4982987646282022,SmallTruck
25,LargeBus32259,N2_LRP283b,0,LargeBus
26,MiniBus32271,N2_LRP224b,0,MiniBus
27,SmallTruck32262,N1_LRP143a,0,SmallTruck
28,MiniBus32263,N104_LRP044d,0,MiniBus
29,MediumTruck32270,N208_LRP004c,0,MediumTruck
30,MediumTruck32278,N104_LRPSa,0,MediumTruck
31,MediumTruck32280,N1_LRP012a,0,MediumTruck
32,MediumTruck32280,N1_LRP012b,0,MediumTruck
33,SmallTruck32282,N2_LRP117b,0,SmallTruck
34,SmallTruck32282,N2_LRP117a,0,SmallTruck
35,SmallTruck32256,N1_LRP004b,0,SmallTruck
36,MediumTruck32276,N102_LRPSc,0,MediumTruck
37,LargeBus32277,N102_LRP082a,0,LargeBus
38,MediumTruck32284,N2_LRP146a,0,MediumTruck
39,SmallTruck32262,N1_LRP142a,0,SmallTruck
40,LargeBus32269,N207_LRP061d,0,LargeBus
41,MediumTruck32272,N1_LRP001a,0,MediumTruck
42,MediumTruck32273,N1_LRP456c,0,MediumTruck
43,LargeBus32275,N2_LRP285c,0,LargeBus
44,LargeBus32275,N2_LRP285a,0,LargeBus
45,MediumTruck32276,N102_LRP002a,0,MediumTruck
46,MediumTruck32280,N1_LRP014a,0,MediumTruck
47,MediumTruck32265,N105_LRP042b,0,MediumTruck
48,MiniBus32271,N2_LRP221b,0,MiniBus
49,MediumTruck32273,N1_LRP456a,0,MediumTruck
50,LargeBus32275,N2_LRP284c,0,LargeBus
51,LargeBus32275,N2_LRP284b,0,LargeBus
52,MediumTruck32276,N102_LRP002b,0,MediumTruck
53,MediumTruck32276,N102_LRP002c,0,MediumTruck
54,MediumTruck32287,N208_LRP055a,0,MediumTruck
55,SmallTruck32257,N1_LRP452e,0,SmallTruck
56,SmallTruck32257,N1_LRP452d,0,SmallTruck
57,SmallTruck32257,N1_LRP452c,0,SmallTruck
58,SmallTruck32257,N1_LRP452a,0,SmallTruck
59,SmallTruck32264,N1_LRP020a,0,SmallTruck
60,MediumTruck32273,N1_LRP455a,0.974992751129782,MediumTruck
61,LargeBus32275,N2_LRP283b,0,LargeBus
62,MediumTruck32285,N2_LRP188a,0,MediumTruck
63,MediumTruck32285,N2_LRP187b,0,MediumTruck
64,SmallTruck32257,N1_LRP451e,0,SmallTruck
65,MediumTruck32265,N105_LRP041c,0,MediumTruck
66,SmallTruck32266,N2_LRP108a,0,SmallTruck
67,SmallTruck32268,N207_LRP008c,0,SmallTruck
68,MiniBus32271,N2_LRP219a,0,MiniBus
69,MiniBus32286,N208_LRP004c,0,MiniBus
70,MiniBus32294,N104_LRPSa,0,MiniBus
71,MiniBus32303,N2_LRP228b,0,MiniBus
72,SmallTruck32257,N1_LRP451b,0,SmallTruck
73,SmallTruck32257,N1_LRP450e,0,SmallTruck
74,SmallTruck32257,N1_LRP450c,0,SmallTruck
