,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,LargeBus11538,4,0,N2_LRPS,N105_LRPS,LargeBus
1,HeavyTruck11544,15,0,N105_LRPS,N1_LRPS,HeavyTruck
2,MediumTruck11592,5,0,N105_LRPS,N2_LRPS,MediumTruck
3,SmallTruck11618,5,0,N2_LRPS,N105_LRPS,SmallTruck
4,MediumTruck11531,43,0,N204_LRPE,N204_LRPS,MediumTruck
5,LargeBus11564,34,0,N207_LRPS,N204_LRPS,LargeBus
6,MediumTruck11535,46,0,N208_LRPE,N207_LRPE,MediumTruck
7,MediumTruck11546,43,0,N204_LRPS,N204_LRPE,MediumTruck
8,MediumTruck11547,43,0,N204_LRPE,N204_LRPS,MediumTruck
9,MediumTruck11562,43,0,N204_LRPS,N204_LRPE,MediumTruck
10,SmallTruck11563,43,0,N204_LRPE,N204_LRPS,SmallTruck
11,MediumTruck11682,5,0,N2_LRPS,N105_LRPS,MediumTruck
12,SmallTruck11578,43,0,N204_LRPS,N204_LRPE,SmallTruck
13,SmallTruck11529,59,0,N105_LRP048,N2_LRPS,SmallTruck
14,SmallTruck11528,60,0,N105_LRPS,N105_LRP048,SmallTruck
15,MediumTruck11526,61,0,N104_LRPS,N104_LRPE,MediumTruck
16,SmallTruck11527,61,0,N104_LRPE,N104_LRPS,SmallTruck
17,MediumTruck11594,43,0,N204_LRPS,N204_LRPE,MediumTruck
18,SmallTruck11545,60,0,N105_LRP048,N105_LRPS,SmallTruck
19,HeavyTruck11543,61,0,N104_LRPE,N104_LRPS,HeavyTruck
20,MediumTruck11698,11,0,N2_LRPS,N1_LRPS,MediumTruck
21,SmallTruck11611,43,0,N204_LRPE,N204_LRPS,SmallTruck
22,MediumTruck11558,61,0,N104_LRPS,N104_LRPE,MediumTruck
23,SmallTruck11559,61,0,N104_LRPE,N104_LRPS,SmallTruck
24,LargeBus11574,56,0,N104_LRPS,N104_LRPE,LargeBus
25,MediumTruck11712,11,0,N1_LRPS,N2_LRPS,MediumTruck
26,MediumTruck11626,43,0,N204_LRPS,N204_LRPE,MediumTruck
27,LargeBus11746,4,0,N2_LRPS,N105_LRPS,LargeBus
28,MediumTruck11576,60,0,N105_LRPS,N105_LRP048,MediumTruck
29,SmallTruck11551,71,0,N208_LRPE,N208_LRPS,SmallTruck
30,MediumTruck11575,61,0,N104_LRPE,N104_LRPS,MediumTruck
31,MiniBus11590,56,0,N104_LRPS,N104_LRPE,MiniBus
32,MediumTruck11629,46,0,N207_LRPE,N208_LRPE,MediumTruck
33,MediumTruck11658,37,0,N204_LRPS,N207_LRPS,MediumTruck
34,SmallTruck11643,43,0,N204_LRPE,N204_LRPS,SmallTruck
35,MediumTruck11593,60,0,N105_LRP048,N105_LRPS,MediumTruck
36,LargeBus11548,76,0,N207_LRPS,N207_LRPE,LargeBus
37,MediumTruck11567,71,0,N208_LRPE,N208_LRPS,MediumTruck
38,MediumTruck11591,61,0,N104_LRPE,N104_LRPS,MediumTruck
39,LargeBus11607,56,0,N104_LRPE,N104_LRPS,LargeBus
40,MediumTruck11674,37,0,N204_LRPS,N207_LRPS,MediumTruck
41,SmallTruck11659,43,0,N204_LRPE,N204_LRPS,SmallTruck
42,MediumTruck11608,60,0,N105_LRPS,N105_LRP048,MediumTruck
43,MediumTruck11606,61,0,N104_LRPS,N104_LRPE,MediumTruck
44,HeavyTruck11598,71,0,N208_LRPS,N208_LRPE,HeavyTruck
45,MediumTruck11622,61,0,N104_LRPS,N104_LRPE,MediumTruck
46,LargeBus11525,93,0,N102_LRPE,N102_LRPS,LargeBus
47,MediumTruck11691,43,0,N204_LRPE,N204_LRPS,MediumTruck
48,SmallTruck11565,84,0,N207_LRPE,N207_LRPS,SmallTruck
49,SmallTruck11572,81,0,N102_LRPS,N104_LRPS,SmallTruck
50,MediumTruck11581,84,0,N207_LRPE,N207_LRPS,MediumTruck
51,MediumTruck11616,69,0,N1_LRPS,N105_LRP048,MediumTruck
52,MediumTruck11656,60,0,N105_LRPS,N105_LRP048,MediumTruck
53,SmallTruck11631,71,0,N208_LRPE,N208_LRPS,SmallTruck
54,HeavyTruck11654,61,0,N104_LRPS,N104_LRPE,HeavyTruck
55,LargeBus11670,56,0,N104_LRPS,N104_LRPE,LargeBus
56,HeavyTruck11524,102,0,N102_LRPS,N102_LRPE,HeavyTruck
57,MediumTruck11596,84,0,N207_LRPS,N207_LRPE,MediumTruck
58,MediumTruck11597,84,0,N207_LRPE,N207_LRPS,MediumTruck
59,MiniBus11663,65,0,N208_LRPE,N208_LRPS,MiniBus
60,SmallTruck11673,60,0,N105_LRP048,N105_LRPS,SmallTruck
61,LargeBus11628,76,0,N207_LRPS,N207_LRPE,LargeBus
62,MediumTruck11671,61,0,N104_LRPE,N104_LRPS,MediumTruck
63,LargeBus11686,56,0,N104_LRPS,N104_LRPE,LargeBus
64,SmallTruck11739,43,0,N204_LRPE,N204_LRPS,SmallTruck
65,SmallTruck11612,84,0,N207_LRPS,N207_LRPE,SmallTruck
66,MediumTruck11613,84,0,N207_LRPE,N207_LRPS,MediumTruck
67,SmallTruck11627,79,0,N204_LRPE,N207_LRPS,SmallTruck
68,LargeBus11755,39,0,N204_LRPE,N204_LRPS,LargeBus
69,MediumTruck11688,60,0,N105_LRPS,N105_LRP048,MediumTruck
70,SmallTruck11662,71,0,N208_LRPS,N208_LRPE,SmallTruck
71,SmallTruck11687,61,0,N104_LRPE,N104_LRPS,SmallTruck
72,MediumTruck11556,102,0,N102_LRPS,N102_LRPE,MediumTruck
73,SmallTruck11557,102,0,N102_LRPE,N102_LRPS,SmallTruck
74,MediumTruck11705,59,0,N105_LRP048,N2_LRPS,MediumTruck
75,LargeBus11694,65,0,N208_LRPS,N208_LRPE,LargeBus
76,MiniBus11566,106,0,N208_LRPS,N207_LRPE,MiniBus
77,SmallTruck11678,71,0,N208_LRPS,N208_LRPE,SmallTruck
78,HeavyTruck11702,61,0,N104_LRPS,N104_LRPE,HeavyTruck
79,SmallTruck11703,61,0,N104_LRPE,N104_LRPS,SmallTruck
80,MediumTruck11757,46,0,N207_LRPE,N208_LRPE,MediumTruck
81,MediumTruck11689,69,0,N105_LRP048,N1_LRPS,MediumTruck
82,SmallTruck11721,59,0,N105_LRP048,N2_LRPS,SmallTruck
83,SmallTruck11720,60,0,N105_LRPS,N105_LRP048,SmallTruck
84,SmallTruck11652,81,0,N102_LRPS,N104_LRPS,SmallTruck
85,MediumTruck11719,61,0,N104_LRPE,N104_LRPS,MediumTruck
86,MediumTruck11588,102,0,N102_LRPS,N102_LRPE,MediumTruck
87,MediumTruck11660,84,0,N207_LRPS,N207_LRPE,MediumTruck
88,MediumTruck11661,84,0,N207_LRPE,N207_LRPS,MediumTruck
89,SmallTruck11710,71,0,N208_LRPS,N208_LRPE,SmallTruck
90,MediumTruck11734,61,0,N104_LRPS,N104_LRPE,MediumTruck
91,MediumTruck11735,61,0,N104_LRPE,N104_LRPS,MediumTruck
92,MiniBus11750,56,0,N104_LRPS,N104_LRPE,MiniBus
93,MiniBus11751,56,0,N104_LRPE,N104_LRPS,MiniBus
94,SmallTruck11604,102,0,N102_LRPS,N102_LRPE,SmallTruck
