,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck13848,5,0,N105_LRPS,N2_LRPS,MediumTruck
1,MediumTruck13832,15,0,N105_LRPS,N1_LRPS,MediumTruck
2,MediumTruck13890,5,0,N2_LRPS,N105_LRPS,MediumTruck
3,MediumTruck13888,11,0,N1_LRPS,N2_LRPS,MediumTruck
4,MiniBus13938,4,0,N2_LRPS,N105_LRPS,MiniBus
5,SmallTruck13835,43,0,N204_LRPE,N204_LRPS,SmallTruck
6,MiniBus13866,34,0,N204_LRPS,N207_LRPS,MiniBus
7,SmallTruck13936,11,0,N1_LRPS,N2_LRPS,SmallTruck
8,SmallTruck13850,43,0,N204_LRPS,N204_LRPE,SmallTruck
9,MiniBus13970,4,0,N2_LRPS,N105_LRPS,MiniBus
10,SmallTruck13871,46,0,N208_LRPE,N207_LRPE,SmallTruck
11,MediumTruck13883,43,0,N204_LRPE,N204_LRPS,MediumTruck
12,MediumTruck13830,61,0,N104_LRPS,N104_LRPE,MediumTruck
13,SmallTruck13885,46,0,N207_LRPE,N208_LRPE,SmallTruck
14,SmallTruck13899,43,0,N204_LRPE,N204_LRPS,SmallTruck
15,LargeBus13915,39,0,N204_LRPE,N204_LRPS,LargeBus
16,MediumTruck13849,60,0,N105_LRP048,N105_LRPS,MediumTruck
17,HeavyTruck13846,61,0,N104_LRPS,N104_LRPE,HeavyTruck
18,MediumTruck13847,61,0,N104_LRPE,N104_LRPS,MediumTruck
19,LargeBus13931,39,0,N204_LRPE,N204_LRPS,LargeBus
20,MediumTruck13838,71,0,N208_LRPS,N208_LRPE,MediumTruck
21,SmallTruck13839,71,0,N208_LRPE,N208_LRPS,SmallTruck
22,MediumTruck13863,61,0,N104_LRPE,N104_LRPS,MediumTruck
23,MediumTruck13917,46,0,N207_LRPE,N208_LRPE,MediumTruck
24,SmallTruck13930,43,0,N204_LRPS,N204_LRPE,SmallTruck
25,MiniBus13870,65,0,N208_LRPS,N208_LRPE,MiniBus
26,MediumTruck13880,60,0,N105_LRPS,N105_LRP048,MediumTruck
