,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck25368,5,0,N105_LRPS,N2_LRPS,MediumTruck
1,MiniBus25360,10,0,N1_LRPS,N2_LRPS,MiniBus
2,MediumTruck25400,5,0,N105_LRPS,N2_LRPS,MediumTruck
3,MiniBus25359,42,0,N208_LRPE,N207_LRPE,MiniBus
4,MediumTruck25370,43,0,N204_LRPS,N204_LRPE,MediumTruck
5,SmallTruck25371,43,0,N204_LRPE,N204_LRPS,SmallTruck
6,SmallTruck25375,46,0,N208_LRPE,N207_LRPE,SmallTruck
7,SmallTruck25402,37,0,N204_LRPS,N207_LRPS,SmallTruck
8,SmallTruck25387,43,0,N204_LRPE,N204_LRPS,SmallTruck
9,MediumTruck25512,5,0,N105_LRPS,N2_LRPS,MediumTruck
10,SmallTruck25389,46,0,N207_LRPE,N208_LRPE,SmallTruck
11,LargeBus25522,4,0,N2_LRPS,N105_LRPS,LargeBus
12,SmallTruck25353,60,0,N105_LRP048,N105_LRPS,SmallTruck
13,MediumTruck25528,5,0,N105_LRPS,N2_LRPS,MediumTruck
14,MediumTruck25350,61,0,N104_LRPS,N104_LRPE,MediumTruck
15,MediumTruck25351,61,0,N104_LRPE,N104_LRPS,MediumTruck
16,MediumTruck25418,43,0,N204_LRPS,N204_LRPE,MediumTruck
17,MediumTruck25419,43,0,N204_LRPE,N204_LRPS,MediumTruck
18,MediumTruck25362,59,0,N2_LRPS,N105_LRP048,MediumTruck
19,MediumTruck25369,60,0,N105_LRP048,N105_LRPS,MediumTruck
20,SmallTruck25504,15,0,N1_LRPS,N105_LRPS,SmallTruck
21,LargeBus25383,56,0,N104_LRPE,N104_LRPS,LargeBus
22,MiniBus25374,65,0,N208_LRPS,N208_LRPE,MiniBus
23,HeavyTruck25384,60,0,N105_LRPS,N105_LRP048,HeavyTruck
24,HeavyTruck25560,5,0,N105_LRPS,N2_LRPS,HeavyTruck
25,MediumTruck25450,43,0,N204_LRPS,N204_LRPE,MediumTruck
26,MiniBus25390,65,0,N208_LRPS,N208_LRPE,MiniBus
27,MediumTruck25401,60,0,N105_LRP048,N105_LRPS,MediumTruck
28,SmallTruck25398,61,0,N104_LRPS,N104_LRPE,SmallTruck
29,SmallTruck25399,61,0,N104_LRPE,N104_LRPS,SmallTruck
30,SmallTruck25466,43,0,N204_LRPS,N204_LRPE,SmallTruck
31,SmallTruck25467,43,0,N204_LRPE,N204_LRPS,SmallTruck
32,MediumTruck25416,60,0,N105_LRPS,N105_LRP048,MediumTruck
33,MiniBus25430,56,0,N104_LRPS,N104_LRPE,MiniBus
34,SmallTruck25482,43,0,N204_LRPS,N204_LRPE,SmallTruck
35,MiniBus25423,65,0,N208_LRPE,N208_LRPS,MiniBus
36,SmallTruck25406,71,0,N208_LRPS,N208_LRPE,SmallTruck
37,SmallTruck25431,61,0,N104_LRPE,N104_LRPS,SmallTruck
38,LargeBus25447,56,0,N104_LRPE,N104_LRPS,LargeBus
39,MediumTruck25485,46,0,N207_LRPE,N208_LRPE,MediumTruck
40,SmallTruck25516,37,0,N207_LRPS,N204_LRPS,SmallTruck
41,SmallTruck25498,43,0,N204_LRPS,N204_LRPE,SmallTruck
42,SmallTruck25499,43,0,N204_LRPE,N204_LRPS,SmallTruck
43,SmallTruck25372,84,0,N207_LRPS,N207_LRPE,SmallTruck
44,MediumTruck25449,60,0,N105_LRP048,N105_LRPS,MediumTruck
45,MediumTruck25422,71,0,N208_LRPS,N208_LRPE,MediumTruck
46,MediumTruck25446,61,0,N104_LRPS,N104_LRPE,MediumTruck
47,SmallTruck25354,93,0,N204_LRPS,N207_LRPE,SmallTruck
48,MediumTruck25514,43,0,N204_LRPS,N204_LRPE,MediumTruck
49,SmallTruck25515,43,0,N204_LRPE,N204_LRPS,SmallTruck
50,SmallTruck25388,84,0,N207_LRPS,N207_LRPE,SmallTruck
51,SmallTruck25403,79,0,N204_LRPE,N207_LRPS,SmallTruck
52,MediumTruck25464,60,0,N105_LRPS,N105_LRP048,MediumTruck
53,MediumTruck25462,61,0,N104_LRPS,N104_LRPE,MediumTruck
54,MiniBus25478,56,0,N104_LRPS,N104_LRPE,MiniBus
55,MiniBus25443,67,0,N2_LRPE,N208_LRPE,MiniBus
56,MediumTruck25530,43,0,N204_LRPS,N204_LRPE,MediumTruck
57,LargeBus25490,54,0,N2_LRPS,N105_LRP048,LargeBus
58,MediumTruck25480,60,0,N105_LRPS,N105_LRP048,MediumTruck
59,MiniBus25436,76,0,N207_LRPS,N207_LRPE,MiniBus
60,SmallTruck25454,71,0,N208_LRPS,N208_LRPE,SmallTruck
61,MediumTruck25479,61,0,N104_LRPE,N104_LRPS,MediumTruck
62,SmallTruck25535,46,0,N208_LRPE,N207_LRPE,SmallTruck
63,MediumTruck25348,102,0,N102_LRPS,N102_LRPE,MediumTruck
64,LargeBus25380,93,0,N102_LRPS,N102_LRPE,LargeBus
65,LargeBus25666,4,0,N2_LRPS,N105_LRPS,LargeBus
66,HeavyTruck25496,60,0,N105_LRPS,N105_LRP048,HeavyTruck
67,MiniBus25452,76,0,N207_LRPS,N207_LRPE,MiniBus
68,MediumTruck25494,61,0,N104_LRPS,N104_LRPE,MediumTruck
69,MediumTruck25364,102,0,N102_LRPS,N102_LRPE,MediumTruck
70,LargeBus25396,93,0,N102_LRPS,N102_LRPE,LargeBus
71,SmallTruck25437,84,0,N207_LRPE,N207_LRPS,SmallTruck
72,SmallTruck25481,69,0,N105_LRP048,N1_LRPS,SmallTruck
73,MediumTruck25513,60,0,N105_LRP048,N105_LRPS,MediumTruck
74,SmallTruck25486,71,0,N208_LRPS,N208_LRPE,SmallTruck
75,SmallTruck25487,71,0,N208_LRPE,N208_LRPS,SmallTruck
76,MediumTruck25510,61,0,N104_LRPS,N104_LRPE,MediumTruck
77,SmallTruck25381,102,0,N102_LRPE,N102_LRPS,SmallTruck
78,MiniBus25413,93,0,N102_LRPE,N102_LRPS,MiniBus
79,MediumTruck25578,43,0,N204_LRPS,N204_LRPE,MediumTruck
80,MediumTruck25453,84,0,N207_LRPE,N207_LRPS,MediumTruck
81,MediumTruck25529,60,0,N105_LRP048,N105_LRPS,MediumTruck
82,MediumTruck25502,71,0,N208_LRPS,N208_LRPE,MediumTruck
83,MediumTruck25680,11,0,N1_LRPS,N2_LRPS,MediumTruck
84,SmallTruck25397,102,0,N102_LRPE,N102_LRPS,SmallTruck
85,HeavyTruck25491,73,0,N2_LRPE,N208_LRPE,HeavyTruck
86,SmallTruck25595,43,0,N204_LRPE,N204_LRPS,SmallTruck
87,MediumTruck25469,84,0,N207_LRPE,N207_LRPS,MediumTruck
88,MediumTruck25544,60,0,N105_LRPS,N105_LRP048,MediumTruck
89,MediumTruck25373,116,0,N207_LRPE,N208_LRPS,MediumTruck
90,SmallTruck25518,71,0,N208_LRPS,N208_LRPE,SmallTruck
91,MediumTruck25542,61,0,N104_LRPS,N104_LRPE,MediumTruck
92,LargeBus25559,56,0,N104_LRPE,N104_LRPS,LargeBus
93,SmallTruck25610,43,0,N204_LRPS,N204_LRPE,SmallTruck
94,SmallTruck25484,84,0,N207_LRPS,N207_LRPE,SmallTruck
95,SmallTruck25561,60,0,N105_LRP048,N105_LRPS,SmallTruck
96,MediumTruck25730,5,0,N2_LRPS,N105_LRPS,MediumTruck
97,LargeBus25517,76,0,N207_LRPE,N207_LRPS,LargeBus
98,MediumTruck25534,71,0,N208_LRPS,N208_LRPE,MediumTruck
99,MediumTruck25558,61,0,N104_LRPS,N104_LRPE,MediumTruck
100,MediumTruck25428,102,0,N102_LRPS,N102_LRPE,MediumTruck
101,MediumTruck25429,102,0,N102_LRPE,N102_LRPS,MediumTruck
102,LargeBus25539,67,0,N2_LRPE,N208_LRPE,LargeBus
103,SmallTruck25642,37,0,N204_LRPS,N207_LRPS,SmallTruck
104,MediumTruck25627,43,0,N204_LRPE,N204_LRPS,MediumTruck
105,MediumTruck25500,84,0,N207_LRPS,N207_LRPE,MediumTruck
106,LargeBus25532,76,0,N207_LRPS,N207_LRPE,LargeBus
107,MediumTruck25445,102,0,N102_LRPE,N102_LRPS,MediumTruck
108,LargeBus25645,42,0,N207_LRPE,N208_LRPE,LargeBus
109,MediumTruck25643,43,0,N204_LRPE,N204_LRPS,MediumTruck
110,MiniBus25582,65,0,N208_LRPS,N208_LRPE,MiniBus
111,MediumTruck25421,116,0,N207_LRPE,N208_LRPS,MediumTruck
112,MediumTruck25591,61,0,N104_LRPE,N104_LRPS,MediumTruck
113,SmallTruck25674,37,0,N204_LRPS,N207_LRPS,SmallTruck
114,LargeBus25493,93,0,N102_LRPE,N102_LRPS,LargeBus
115,MediumTruck25659,43,0,N204_LRPE,N204_LRPS,MediumTruck
116,HeavyTruck25609,59,0,N105_LRP048,N2_LRPS,HeavyTruck
117,LargeBus25564,76,0,N207_LRPS,N207_LRPE,LargeBus
118,MediumTruck25607,61,0,N104_LRPE,N104_LRPS,MediumTruck
119,SmallTruck25661,46,0,N207_LRPE,N208_LRPE,SmallTruck
120,MediumTruck25663,46,0,N208_LRPE,N207_LRPE,MediumTruck
121,SmallTruck25476,102,0,N102_LRPS,N102_LRPE,SmallTruck
122,HeavyTruck25477,102,0,N102_LRPE,N102_LRPS,HeavyTruck
123,MiniBus25679,42,0,N208_LRPE,N207_LRPE,MiniBus
124,SmallTruck25427,118,0,N2_LRPE,N207_LRPE,SmallTruck
125,LargeBus25556,79,0,N102_LRPS,N105_LRPS,LargeBus
126,MediumTruck25625,60,0,N105_LRP048,N105_LRPS,MediumTruck
127,MediumTruck25800,5,0,N105_LRPS,N2_LRPS,MediumTruck
128,LargeBus25639,56,0,N104_LRPE,N104_LRPS,LargeBus
129,MediumTruck25492,102,0,N102_LRPS,N102_LRPE,MediumTruck
130,SmallTruck25580,79,0,N207_LRPS,N204_LRPE,SmallTruck
131,LargeBus25722,34,0,N204_LRPS,N207_LRPS,LargeBus
132,MediumTruck25641,60,0,N105_LRP048,N105_LRPS,MediumTruck
133,SmallTruck25615,71,0,N208_LRPE,N208_LRPS,SmallTruck
134,SmallTruck25508,102,0,N102_LRPS,N102_LRPE,SmallTruck
135,SmallTruck25509,102,0,N102_LRPE,N102_LRPS,SmallTruck
136,LargeBus25541,93,0,N102_LRPE,N102_LRPS,LargeBus
137,MediumTruck25706,43,0,N204_LRPS,N204_LRPE,MediumTruck
138,SmallTruck25581,84,0,N207_LRPE,N207_LRPS,SmallTruck
139,MediumTruck25657,59,0,N105_LRP048,N2_LRPS,MediumTruck
140,LargeBus25723,39,0,N204_LRPE,N204_LRPS,LargeBus
141,MiniBus25647,65,0,N208_LRPE,N208_LRPS,MiniBus
142,SmallTruck25656,60,0,N105_LRPS,N105_LRP048,SmallTruck
143,HeavyTruck25655,61,0,N104_LRPE,N104_LRPS,HeavyTruck
144,HeavyTruck25524,102,0,N102_LRPS,N102_LRPE,HeavyTruck
145,MediumTruck25673,59,0,N105_LRP048,N2_LRPS,MediumTruck
146,LargeBus25739,39,0,N204_LRPE,N204_LRPS,LargeBus
147,LargeBus25756,34,0,N207_LRPS,N204_LRPS,LargeBus
148,SmallTruck25670,61,0,N104_LRPS,N104_LRPE,SmallTruck
149,MediumTruck25671,61,0,N104_LRPE,N104_LRPS,MediumTruck
150,MediumTruck25540,102,0,N102_LRPS,N102_LRPE,MediumTruck
151,SmallTruck25688,60,0,N105_LRPS,N105_LRP048,SmallTruck
152,MediumTruck25864,5,0,N105_LRPS,N2_LRPS,MediumTruck
