,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck43778,11,0,N2_LRPS,N1_LRPS,MediumTruck
1,MediumTruck43810,5,0,N2_LRPS,N105_LRPS,MediumTruck
2,MediumTruck43816,5,0,N105_LRPS,N2_LRPS,MediumTruck
3,MediumTruck43832,5,0,N105_LRPS,N2_LRPS,MediumTruck
4,MediumTruck43808,11,0,N1_LRPS,N2_LRPS,MediumTruck
5,SmallTruck43824,11,0,N1_LRPS,N2_LRPS,SmallTruck
6,LargeBus43858,10,0,N2_LRPS,N1_LRPS,LargeBus
7,MediumTruck43786,43,0,N204_LRPS,N204_LRPE,MediumTruck
8,MiniBus43802,39,0,N204_LRPS,N204_LRPE,MiniBus
9,SmallTruck43803,43,0,N204_LRPE,N204_LRPS,SmallTruck
10,MiniBus43818,39,0,N204_LRPS,N204_LRPE,MiniBus
11,LargeBus43821,42,0,N207_LRPE,N208_LRPE,LargeBus
12,SmallTruck43850,37,0,N204_LRPS,N207_LRPS,SmallTruck
13,MediumTruck43852,37,0,N207_LRPS,N204_LRPS,MediumTruck
14,SmallTruck43834,43,0,N204_LRPS,N204_LRPE,SmallTruck
15,MediumTruck43784,60,0,N105_LRPS,N105_LRP048,MediumTruck
16,MiniBus43855,42,0,N208_LRPE,N207_LRPE,MiniBus
17,MediumTruck43851,43,0,N204_LRPE,N204_LRPS,MediumTruck
18,LargeBus43970,4,0,N2_LRPS,N105_LRPS,LargeBus
19,MiniBus43883,39,0,N204_LRPE,N204_LRPS,MiniBus
20,MediumTruck43817,60,0,N105_LRP048,N105_LRPS,MediumTruck
21,SmallTruck43790,71,0,N208_LRPS,N208_LRPE,SmallTruck
22,SmallTruck43791,71,0,N208_LRPE,N208_LRPS,SmallTruck
23,SmallTruck43814,61,0,N104_LRPS,N104_LRPE,SmallTruck
24,SmallTruck43815,61,0,N104_LRPE,N104_LRPS,SmallTruck
25,SmallTruck43900,37,0,N207_LRPS,N204_LRPS,SmallTruck
26,SmallTruck43882,43,0,N204_LRPS,N204_LRPE,SmallTruck
27,MediumTruck43833,59,0,N105_LRP048,N2_LRPS,MediumTruck
28,SmallTruck43807,71,0,N208_LRPE,N208_LRPS,SmallTruck
29,MediumTruck43830,61,0,N104_LRPS,N104_LRPE,MediumTruck
30,LargeBus43901,42,0,N207_LRPE,N208_LRPE,LargeBus
31,MediumTruck43898,43,0,N204_LRPS,N204_LRPE,MediumTruck
32,SmallTruck43899,43,0,N204_LRPE,N204_LRPS,SmallTruck
33,MiniBus43838,65,0,N208_LRPS,N208_LRPE,MiniBus
