,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck46088,5,0,N105_LRPS,N2_LRPS,MediumTruck
1,HeavyTruck46098,5,0,N2_LRPS,N105_LRPS,HeavyTruck
2,HeavyTruck46096,11,0,N1_LRPS,N2_LRPS,HeavyTruck
3,HeavyTruck46130,5,0,N2_LRPS,N105_LRPS,HeavyTruck
4,MediumTruck46136,15,0,N105_LRPS,N1_LRPS,MediumTruck
5,MediumTruck46178,5,0,N2_LRPS,N105_LRPS,MediumTruck
6,MediumTruck46160,11,0,N1_LRPS,N2_LRPS,MediumTruck
7,MediumTruck46091,43,0,N204_LRPE,N204_LRPS,MediumTruck
8,MediumTruck46108,44,0.4011994547793092,N207_LRPS,N204_LRPS,MediumTruck
9,LargeBus46226,4,0,N2_LRPS,N105_LRPS,LargeBus
10,MediumTruck46200,15,0,N105_LRPS,N1_LRPS,MediumTruck
11,SmallTruck46123,43,0,N204_LRPE,N204_LRPS,SmallTruck
12,MiniBus46139,39,0,N204_LRPE,N204_LRPS,MiniBus
13,MediumTruck46242,5,0,N2_LRPS,N105_LRPS,MediumTruck
14,MediumTruck46248,5,0,N105_LRPS,N2_LRPS,MediumTruck
15,LargeBus46087,56,0,N104_LRPE,N104_LRPS,LargeBus
16,MediumTruck46138,43,0,N204_LRPS,N204_LRPE,MediumTruck
17,SmallTruck46154,43,0,N204_LRPS,N204_LRPE,SmallTruck
18,MediumTruck46155,43,0,N204_LRPE,N204_LRPS,MediumTruck
19,SmallTruck46105,60,0,N105_LRP048,N105_LRPS,SmallTruck
20,MediumTruck46103,61,0,N104_LRPE,N104_LRPS,MediumTruck
21,MediumTruck46171,43,0,N204_LRPE,N204_LRPS,MediumTruck
22,SmallTruck46095,71,0,N208_LRPE,N208_LRPS,SmallTruck
23,MediumTruck46118,61,0,N104_LRPS,N104_LRPE,MediumTruck
24,HeavyTruck46119,61,0,N104_LRPE,N104_LRPS,HeavyTruck
25,LargeBus46134,56,0,N104_LRPS,N104_LRPE,LargeBus
26,MiniBus46203,39,0,N204_LRPE,N204_LRPS,MiniBus
27,MiniBus46127,65,0,N208_LRPE,N208_LRPS,MiniBus
28,MediumTruck46137,60,0,N105_LRP048,N105_LRPS,MediumTruck
29,LargeBus46093,76,0,N207_LRPE,N207_LRPS,LargeBus
30,MediumTruck46110,71,0,N208_LRPS,N208_LRPE,MediumTruck
31,MediumTruck46111,71,0,N208_LRPE,N208_LRPS,MediumTruck
32,SmallTruck46135,61,0,N104_LRPE,N104_LRPS,SmallTruck
33,MiniBus46150,56,0,N104_LRPS,N104_LRPE,MiniBus
34,HeavyTruck46288,11,0,N1_LRPS,N2_LRPS,HeavyTruck
35,MediumTruck46099,75,2.446349958691125,N2_LRPE,N208_LRPE,MediumTruck
36,MediumTruck46152,60,0,N105_LRPS,N105_LRP048,MediumTruck
37,MediumTruck46126,71,0,N208_LRPS,N208_LRPE,MediumTruck
38,MediumTruck46304,11,0,N1_LRPS,N2_LRPS,MediumTruck
39,MediumTruck46218,42,1.057082212114587,N204_LRPS,N207_LRPS,MediumTruck
40,MediumTruck46092,84,0,N207_LRPS,N207_LRPE,MediumTruck
41,LargeBus46234,39,0,N204_LRPS,N204_LRPE,LargeBus
42,SmallTruck46169,60,0,N105_LRP048,N105_LRPS,SmallTruck
43,SmallTruck46312,15,0,N105_LRPS,N1_LRPS,SmallTruck
44,LargeBus46124,76,0,N207_LRPS,N207_LRPE,LargeBus
45,MediumTruck46166,61,0,N104_LRPS,N104_LRPE,MediumTruck
46,SmallTruck46235,43,0,N204_LRPE,N204_LRPS,SmallTruck
47,MediumTruck46182,61,0,N104_LRPS,N104_LRPE,MediumTruck
48,SmallTruck46237,46,0,N207_LRPE,N208_LRPE,SmallTruck
49,MediumTruck46239,46,0,N208_LRPE,N207_LRPE,MediumTruck
50,MediumTruck46251,43,0,N204_LRPE,N204_LRPS,MediumTruck
51,SmallTruck46116,84,1.2067490041442896,N102_LRPS,N104_LRPS,SmallTruck
52,MediumTruck46125,84,0,N207_LRPE,N207_LRPS,MediumTruck
53,MediumTruck46175,71,0,N208_LRPE,N208_LRPS,MediumTruck
54,SmallTruck46198,61,0,N104_LRPS,N104_LRPE,SmallTruck
55,MiniBus46215,56,0,N104_LRPE,N104_LRPS,MiniBus
56,MediumTruck46120,87,0,N105_LRPS,N102_LRPS,MediumTruck
57,MiniBus46206,65,0,N208_LRPS,N208_LRPE,MiniBus
58,MediumTruck46217,60,0,N105_LRP048,N105_LRPS,MediumTruck
59,LargeBus46164,76,1.3219449849441802,N102_LRPS,N104_LRPS,LargeBus
60,LargeBus46231,56,0,N104_LRPE,N104_LRPS,LargeBus
61,HeavyTruck46085,103,0.14902162748154382,N102_LRPE,N102_LRPS,HeavyTruck
62,LargeBus46117,93,0.05183220708970617,N102_LRPE,N102_LRPS,LargeBus
63,MediumTruck46282,43,0,N204_LRPS,N204_LRPE,MediumTruck
64,MediumTruck46232,60,0,N105_LRPS,N105_LRP048,MediumTruck
65,MediumTruck46233,60,0,N105_LRP048,N105_LRPS,MediumTruck
66,SmallTruck46368,15,0,N1_LRPS,N105_LRPS,SmallTruck
67,SmallTruck46109,101,1.7051260529415617,N207_LRPE,N204_LRPS,SmallTruck
68,LargeBus46189,76,0,N207_LRPE,N207_LRPS,LargeBus
69,SmallTruck46207,71,0,N208_LRPE,N208_LRPS,SmallTruck
70,LargeBus46246,56,0,N104_LRPS,N104_LRPE,LargeBus
71,MiniBus46301,42,0,N207_LRPE,N208_LRPE,MiniBus
72,HeavyTruck46101,103,0.07045688697365193,N102_LRPE,N102_LRPS,HeavyTruck
73,MiniBus46238,65,0,N208_LRPS,N208_LRPE,MiniBus
74,MediumTruck46418,5,0,N2_LRPS,N105_LRPS,MediumTruck
75,MediumTruck46122,101,0.44131886413351423,N204_LRPS,N207_LRPE,MediumTruck
76,LargeBus46205,76,0,N207_LRPE,N207_LRPS,LargeBus
77,SmallTruck46314,43,0,N204_LRPS,N204_LRPE,SmallTruck
78,SmallTruck46187,84,1.33286605771384,N204_LRPE,N207_LRPS,SmallTruck
79,SmallTruck46188,84,0,N207_LRPS,N207_LRPE,SmallTruck
80,MiniBus46254,65,0,N208_LRPS,N208_LRPE,MiniBus
81,SmallTruck46262,61,0,N104_LRPS,N104_LRPE,SmallTruck
82,SmallTruck46263,61,0,N104_LRPE,N104_LRPS,SmallTruck
83,SmallTruck46132,103,0.05389349005579322,N102_LRPS,N102_LRPE,SmallTruck
84,HeavyTruck46133,103,0.17951633523031926,N102_LRPE,N102_LRPS,HeavyTruck
85,MediumTruck46330,43,1.4429342661426883,N204_LRPS,N207_LRPS,MediumTruck
86,MediumTruck46249,69,0,N105_LRP048,N1_LRPS,MediumTruck
87,MediumTruck46280,60,0,N105_LRPS,N105_LRP048,MediumTruck
88,MediumTruck46281,60,0,N105_LRP048,N105_LRPS,MediumTruck
89,SmallTruck46255,71,0,N208_LRPE,N208_LRPS,SmallTruck
90,MediumTruck46278,61,0,N104_LRPS,N104_LRPE,MediumTruck
91,MediumTruck46279,61,0,N104_LRPE,N104_LRPS,MediumTruck
92,MediumTruck46346,42,0.7979482141696235,N204_LRPS,N207_LRPS,MediumTruck
93,LargeBus46210,83,0,N2_LRPS,N102_LRPS,LargeBus
94,MediumTruck46149,104,1.0504689817849853,N102_LRPE,N102_LRPS,MediumTruck
95,MediumTruck46220,84,0,N207_LRPS,N207_LRPE,MediumTruck
96,MediumTruck46221,84,0,N207_LRPE,N207_LRPS,MediumTruck
97,MiniBus46287,65,0,N208_LRPE,N208_LRPS,MiniBus
98,LargeBus46313,55,0,N105_LRP048,N105_LRPS,LargeBus
99,MiniBus46252,76,0,N207_LRPS,N207_LRPE,MiniBus
100,MiniBus46253,76,0,N207_LRPE,N207_LRPS,MiniBus
101,MediumTruck46271,71,0,N208_LRPE,N208_LRPS,MediumTruck
102,SmallTruck46294,61,0,N104_LRPS,N104_LRPE,SmallTruck
103,SmallTruck46295,61,0,N104_LRPE,N104_LRPS,SmallTruck
104,LargeBus46311,56,0,N104_LRPE,N104_LRPS,LargeBus
105,MediumTruck46165,103,0.015388311536271114,N102_LRPE,N102_LRPS,MediumTruck
106,MediumTruck46172,103,0.25517055361184526,N207_LRPS,N208_LRPE,MediumTruck
107,SmallTruck46362,43,0,N204_LRPS,N204_LRPE,SmallTruck
108,MediumTruck46272,69,0,N1_LRPS,N105_LRP048,MediumTruck
109,MiniBus46302,65,0,N208_LRPS,N208_LRPE,MiniBus
110,SmallTruck46180,103,0.10982979478734708,N102_LRPS,N102_LRPE,SmallTruck
111,MediumTruck46379,43,0,N204_LRPE,N204_LRPS,MediumTruck
112,MiniBus46394,39,0,N204_LRPS,N204_LRPE,MiniBus
113,MiniBus46223,95,0.44387164810423696,N208_LRPE,N207_LRPS,MiniBus
114,SmallTruck46328,60,0,N105_LRPS,N105_LRP048,SmallTruck
115,LargeBus46480,10,0,N1_LRPS,N2_LRPS,LargeBus
116,MediumTruck46504,5,0,N105_LRPS,N2_LRPS,MediumTruck
117,LargeBus46276,76,0.49940456059548355,N102_LRPS,N104_LRPS,LargeBus
118,LargeBus46342,56,0,N104_LRPS,N104_LRPE,LargeBus
119,SmallTruck46196,103,0.1602757504202882,N102_LRPS,N102_LRPE,SmallTruck
120,SmallTruck46268,84,0,N207_LRPS,N207_LRPE,SmallTruck
121,MediumTruck46269,84,0,N207_LRPE,N207_LRPS,MediumTruck
122,SmallTruck46396,44,0.6073549241925836,N207_LRPS,N204_LRPS,SmallTruck
123,SmallTruck46318,71,0,N208_LRPS,N208_LRPE,SmallTruck
124,SmallTruck46343,61,0,N104_LRPE,N104_LRPS,SmallTruck
125,LargeBus46358,56,0,N104_LRPS,N104_LRPE,LargeBus
126,HeavyTruck46496,11,0,N1_LRPS,N2_LRPS,HeavyTruck
127,MediumTruck46157,123,4.8617969054301815,N207_LRPE,N2_LRPE,MediumTruck
128,SmallTruck46212,103,0.15520131173145774,N102_LRPS,N102_LRPE,SmallTruck
129,SmallTruck46213,103,0.13098069779362934,N102_LRPE,N102_LRPS,SmallTruck
130,SmallTruck46410,43,0,N204_LRPS,N204_LRPE,SmallTruck
131,MediumTruck46284,84,0,N207_LRPS,N207_LRPE,MediumTruck
132,MediumTruck46329,69,0,N105_LRP048,N1_LRPS,MediumTruck
133,MediumTruck46090,146,0.21802455437361207,N204_LRPS,N2_LRPS,MediumTruck
