,Truck id,Bridge id,Waiting time,Type
0,MediumTruck75268,N1_LRP083a,0,MediumTruck
1,LargeBus75270,N104_LRPSa,0,LargeBus
2,MiniBus75274,N2_LRP117b,0,MiniBus
3,MiniBus75274,N2_LRP117a,0,MiniBus
4,MediumTruck75279,N2_LRP228b,0,MediumTruck
5,MediumTruck75268,N1_LRP083b,0,MediumTruck
6,HeavyTruck75269,N102_LRP082a,0,HeavyTruck
7,LargeBus75276,N2_LRP146a,0.00015559486598694172,LargeBus
8,MediumTruck75264,N1_LRP001a,0,MediumTruck
9,LargeBus75265,N1_LRP456c,1.2045460786821618,LargeBus
10,SmallTruck75267,N2_LRP285c,0,SmallTruck
11,LargeBus75270,N1_LRP145a,0,LargeBus
12,MediumTruck75279,N2_LRP226d,0,MediumTruck
13,MediumTruck75279,N2_LRP226c,0,MediumTruck
14,SmallTruck75267,N2_LRP285a,0,SmallTruck
15,SmallTruck75267,N2_LRP284c,0,SmallTruck
16,MediumTruck75279,N2_LRP225c,0,MediumTruck
17,LargeBus75265,N1_LRP456a,0,LargeBus
18,SmallTruck75267,N2_LRP284b,0,SmallTruck
19,MediumTruck75272,N105_LRP003a,0,MediumTruck
20,SmallTruck75277,N2_LRP188a,0,SmallTruck
21,SmallTruck75277,N2_LRP187b,0,SmallTruck
22,LargeBus75265,N1_LRP455a,0,LargeBus
23,SmallTruck75267,N2_LRP283b,0,SmallTruck
24,LargeBus75270,N1_LRP143a,0,LargeBus
25,MediumTruck75278,N208_LRP004c,0,MediumTruck
26,MediumTruck75279,N2_LRP224b,0,MediumTruck
27,LargeBus75286,N104_LRPSa,0,LargeBus
28,MediumTruck75290,N2_LRP117b,0,MediumTruck
29,MediumTruck75290,N2_LRP117a,0,MediumTruck
30,SmallTruck75295,N2_LRP228b,0,SmallTruck
31,MediumTruck75264,N1_LRP004b,0,MediumTruck
32,LargeBus75270,N1_LRP142a,0.7206940800223595,LargeBus
33,SmallTruck75271,N104_LRP044d,0,SmallTruck
34,SmallTruck75277,N2_LRP186d,0,SmallTruck
35,SmallTruck75277,N2_LRP186c,0,SmallTruck
36,HeavyTruck75284,N102_LRPSc,0,HeavyTruck
37,SmallTruck75285,N102_LRP082a,0,SmallTruck
38,MediumTruck75292,N2_LRP146a,0.0955990753694214,MediumTruck
39,MediumTruck75268,N1_LRP088a,0,MediumTruck
40,MediumTruck75272,N105_LRP005c,0,MediumTruck
41,MediumTruck75272,N105_LRP006a,0,MediumTruck
42,LargeBus75276,N2_LRP141b,0,LargeBus
43,LargeBus75276,N2_LRP141a,0,LargeBus
44,SmallTruck75277,N2_LRP186b,0,SmallTruck
45,LargeBus75280,N1_LRP001a,0,LargeBus
46,MediumTruck75281,N1_LRP456c,3.6030528344480737,MediumTruck
47,LargeBus75282,N1_LRP010b,0,LargeBus
48,LargeBus75282,N1_LRP010c,0,LargeBus
49,LargeBus75282,N1_LRP011a,0,LargeBus
50,LargeBus75283,N2_LRP285c,0,LargeBus
51,LargeBus75283,N2_LRP285a,0,LargeBus
52,HeavyTruck75284,N102_LRP002a,0,HeavyTruck
53,LargeBus75286,N1_LRP145a,0,LargeBus
54,SmallTruck75295,N2_LRP226d,0,SmallTruck
55,SmallTruck75295,N2_LRP226c,0,SmallTruck
56,LargeBus75265,N1_LRP452e,0,LargeBus
57,LargeBus75265,N1_LRP452d,0,LargeBus
58,LargeBus75265,N1_LRP452c,0,LargeBus
59,MediumTruck75273,N105_LRP042b,0,MediumTruck
60,LargeBus75276,N2_LRP140c,0,LargeBus
61,SmallTruck75277,N2_LRP184c,0.0068606362013711696,SmallTruck
62,LargeBus75283,N2_LRP284c,0,LargeBus
63,LargeBus75283,N2_LRP284b,0,LargeBus
64,HeavyTruck75284,N102_LRP002b,0,HeavyTruck
65,HeavyTruck75284,N102_LRP002c,0,HeavyTruck
66,SmallTruck75295,N2_LRP225c,0,SmallTruck
67,LargeBus75265,N1_LRP452a,1.1058795488673703,LargeBus
68,MiniBus75274,N2_LRP108a,0,MiniBus
69,LargeBus75276,N2_LRP140a,0,LargeBus
70,LargeBus75276,N2_LRP139b,0,LargeBus
71,MediumTruck75279,N2_LRP221b,0,MediumTruck
72,LargeBus75282,N1_LRP012a,0,LargeBus
73,LargeBus75282,N1_LRP012b,0,LargeBus
74,LargeBus75283,N2_LRP283b,0,LargeBus
75,MediumTruck75288,N105_LRP003a,0,MediumTruck
76,MediumTruck75273,N105_LRP041c,0,MediumTruck
77,LargeBus75276,N2_LRP139a,0,LargeBus
78,LargeBus75276,N2_LRP138b,0,LargeBus
79,SmallTruck75277,N2_LRP183d,0,SmallTruck
80,LargeBus75280,N1_LRP004b,0,LargeBus
81,LargeBus75282,N1_LRP014a,0,LargeBus
82,LargeBus75286,N1_LRP143a,0,LargeBus
83,SmallTruck75294,N208_LRP004c,0,SmallTruck
84,SmallTruck75295,N2_LRP224b,0,SmallTruck
85,LargeBus75300,N1_LRP083a,0,LargeBus
86,SmallTruck75302,N104_LRPSa,0,SmallTruck
87,SmallTruck75304,N1_LRP011a,0,SmallTruck
88,SmallTruck75311,N2_LRP228b,0,SmallTruck
89,LargeBus75265,N1_LRP451e,0,LargeBus
90,MediumTruck75273,N105_LRP040c,0,MediumTruck
91,MiniBus75274,N2_LRP106b,0.5860645050049013,MiniBus
92,LargeBus75276,N2_LRP138a,0,LargeBus
93,SmallTruck75277,N2_LRP183c,0,SmallTruck
94,SmallTruck75277,N2_LRP183a,0,SmallTruck
95,MediumTruck75279,N2_LRP219a,0,MediumTruck
96,MediumTruck75281,N1_LRP456a,0,MediumTruck
97,LargeBus75286,N1_LRP142a,0.29747557447550627,LargeBus
98,MediumTruck75287,N104_LRP044d,0,MediumTruck
99,LargeBus75300,N1_LRP083b,0,LargeBus
100,MediumTruck75301,N102_LRP082a,0,MediumTruck
101,SmallTruck75304,N1_LRP010c,0,SmallTruck
102,SmallTruck75304,N1_LRP010b,0,SmallTruck
103,LargeBus75265,N1_LRP451b,0,LargeBus
104,LargeBus75265,N1_LRP450e,0,LargeBus
105,LargeBus75265,N1_LRP450c,0,LargeBus
106,LargeBus75265,N1_LRP450a,0,LargeBus
107,MiniBus75266,N2_LRP012c,0.2560736776381828,MiniBus
108,LargeBus75270,N1_LRP137a,0,LargeBus
109,MediumTruck75273,N105_LRP039b,0.09875021337357102,MediumTruck
110,MiniBus75274,N2_LRP106a,0,MiniBus
111,SmallTruck75277,N2_LRP182d,0,SmallTruck
112,SmallTruck75277,N2_LRP182b,0,SmallTruck
113,MediumTruck75281,N1_LRP455a,0,MediumTruck
114,MediumTruck75288,N105_LRP005c,0,MediumTruck
115,MediumTruck75288,N105_LRP006a,0,MediumTruck
116,MediumTruck75292,N2_LRP141b,0,MediumTruck
117,MediumTruck75296,N1_LRP001a,0,MediumTruck
118,MediumTruck75297,N1_LRP456c,0.29216907451365554,MediumTruck
119,LargeBus75299,N2_LRP285c,0,LargeBus
120,LargeBus75299,N2_LRP285a,0,LargeBus
121,SmallTruck75311,N2_LRP226d,0,SmallTruck
122,SmallTruck75311,N2_LRP226c,0,SmallTruck
123,MediumTruck75264,N1_LRP010b,0,MediumTruck
124,MediumTruck75264,N1_LRP010c,0,MediumTruck
125,MediumTruck75264,N1_LRP011a,0,MediumTruck
126,MiniBus75266,N2_LRP012f,0,MiniBus
127,LargeBus75276,N2_LRP135b,0,LargeBus
128,SmallTruck75277,N2_LRP182a,0,SmallTruck
129,SmallTruck75277,N2_LRP181c,0,SmallTruck
130,SmallTruck75289,N105_LRP042b,0,SmallTruck
131,MediumTruck75292,N2_LRP141a,0,MediumTruck
132,MediumTruck75297,N1_LRP456a,0,MediumTruck
133,LargeBus75299,N2_LRP284c,0,LargeBus
134,LargeBus75299,N2_LRP284b,0,LargeBus
135,SmallTruck75302,N1_LRP145a,0,SmallTruck
136,SmallTruck75306,N204_LRP003b,0,SmallTruck
137,SmallTruck75311,N2_LRP225c,0,SmallTruck
138,LargeBus75265,N1_LRP449d,0,LargeBus
139,LargeBus75265,N1_LRP449c,0,LargeBus
140,SmallTruck75267,N2_LRP276a,0,SmallTruck
141,MediumTruck75268,N1_LRP094a,0,MediumTruck
142,LargeBus75270,N1_LRP136a,0,LargeBus
143,MiniBus75274,N2_LRP104a,0,MiniBus
144,LargeBus75276,N2_LRP135a,0,LargeBus
145,SmallTruck75277,N2_LRP180c,0,SmallTruck
146,MediumTruck75278,N208_LRP011b,0,MediumTruck
147,MediumTruck75292,N2_LRP140c,0,MediumTruck
148,MediumTruck75292,N2_LRP140a,0,MediumTruck
149,LargeBus75293,N2_LRP199d,0,LargeBus
150,LargeBus75293,N2_LRP200c,0,LargeBus
151,SmallTruck75295,N2_LRP221b,0,SmallTruck
152,MediumTruck75297,N1_LRP455a,0,MediumTruck
153,LargeBus75299,N2_LRP283b,0,LargeBus
154,MediumTruck75309,N2_LRP188a,0,MediumTruck
155,MediumTruck75309,N2_LRP187b,0,MediumTruck
156,LargeBus75265,N1_LRP448a,0,LargeBus
157,MediumTruck75272,N2_LRP012c,0.10998009248332226,MediumTruck
158,MiniBus75274,N2_LRP103c,0,MiniBus
159,LargeBus75276,N2_LRP134c,0,LargeBus
160,LargeBus75276,N2_LRP134b,0,LargeBus
161,SmallTruck75277,N2_LRP180a,0,SmallTruck
162,MediumTruck75279,N2_LRP216b,0,MediumTruck
163,MediumTruck75279,N2_LRP216a,0,MediumTruck
164,SmallTruck75289,N105_LRP041c,0,SmallTruck
165,MediumTruck75290,N2_LRP108a,0,MediumTruck
166,MediumTruck75292,N2_LRP139b,0,MediumTruck
167,MediumTruck75292,N2_LRP139a,0,MediumTruck
168,SmallTruck75302,N1_LRP143a,0,SmallTruck
169,MiniBus75310,N208_LRP004c,0,MiniBus
170,SmallTruck75311,N2_LRP224b,0,SmallTruck
171,LargeBus75318,N104_LRPSa,0,LargeBus
172,SmallTruck75327,N2_LRP228b,0,SmallTruck
173,LargeBus75265,N1_LRP447c,0,LargeBus
174,LargeBus75265,N1_LRP447b,0,LargeBus
175,LargeBus75265,N1_LRP447a,0,LargeBus
176,LargeBus75265,N1_LRP446d,0,LargeBus
177,SmallTruck75267,N2_LRP274e,0,SmallTruck
178,LargeBus75270,N1_LRP134a,0,LargeBus
179,MediumTruck75272,N2_LRP012f,0,MediumTruck
180,MiniBus75274,N2_LRP102a,0,MiniBus
181,LargeBus75276,N2_LRP133a,0,LargeBus
182,SmallTruck75277,N2_LRP179a,0,SmallTruck
183,MediumTruck75281,N1_LRP452e,0,MediumTruck
184,MediumTruck75281,N1_LRP452d,0,MediumTruck
185,MediumTruck75281,N1_LRP452c,0,MediumTruck
186,MediumTruck75281,N1_LRP452a,1.3314577422486027,MediumTruck
187,HeavyTruck75284,N102_LRP009a,0,HeavyTruck
188,SmallTruck75289,N105_LRP040c,0,SmallTruck
189,MediumTruck75292,N2_LRP138b,0,MediumTruck
190,SmallTruck75295,N2_LRP219a,0,SmallTruck
191,MediumTruck75296,N1_LRP004b,0,MediumTruck
192,LargeBus75300,N1_LRP088a,0,LargeBus
193,MediumTruck75303,N104_LRP044d,0,MediumTruck
194,MediumTruck75309,N2_LRP186d,0,MediumTruck
195,MediumTruck75309,N2_LRP186c,0,MediumTruck
196,SmallTruck75317,N102_LRP082a,0,SmallTruck
197,LargeBus75265,N1_LRP446b,0,LargeBus
198,MiniBus75266,N2_LRP016a,0,MiniBus
199,LargeBus75276,N2_LRP132c,0,LargeBus
200,LargeBus75276,N2_LRP132b,0,LargeBus
201,LargeBus75276,N2_LRP132a,0,LargeBus
202,SmallTruck75277,N2_LRP178b,0,SmallTruck
203,SmallTruck75277,N2_LRP178a,0,SmallTruck
204,MediumTruck75279,N2_LRP214b,0,MediumTruck
205,LargeBus75280,N1_LRP010b,0,LargeBus
206,LargeBus75280,N1_LRP010c,0,LargeBus
207,LargeBus75280,N1_LRP011a,0,LargeBus
208,LargeBus75282,N1_LRP020a,0,LargeBus
209,LargeBus75286,N1_LRP137a,0,LargeBus
210,SmallTruck75289,N105_LRP039b,0.04181030731725037,SmallTruck
211,MediumTruck75290,N2_LRP106b,0.3082169032582175,MediumTruck
212,MediumTruck75292,N2_LRP138a,0,MediumTruck
213,SmallTruck75302,N1_LRP142a,1.57250597810263,SmallTruck
214,MediumTruck75309,N2_LRP186b,0,MediumTruck
215,MiniBus75312,N1_LRP001a,0,MiniBus
216,SmallTruck75313,N1_LRP456c,0.5021567366762624,SmallTruck
217,MiniBus75314,N1_LRP010b,0,MiniBus
218,MiniBus75314,N1_LRP010c,0,MiniBus
219,MiniBus75314,N1_LRP011a,0,MiniBus
220,MediumTruck75315,N2_LRP285c,0,MediumTruck
221,SmallTruck75327,N2_LRP226d,0,SmallTruck
222,SmallTruck75327,N2_LRP226c,0,SmallTruck
223,LargeBus75265,N1_LRP445d,0,LargeBus
224,LargeBus75265,N1_LRP445b,5.064883993773242,LargeBus
225,LargeBus75270,N1_LRP131b,0,LargeBus
226,MediumTruck75273,N105_LRP035d,0,MediumTruck
227,LargeBus75280,N1_LRP012a,0,LargeBus
228,LargeBus75280,N1_LRP012b,0,LargeBus
229,MediumTruck75281,N1_LRP451e,0,MediumTruck
230,LargeBus75283,N2_LRP276a,0,LargeBus
231,MediumTruck75290,N2_LRP106a,0,MediumTruck
232,MediumTruck75297,N1_LRP452e,0,MediumTruck
233,MediumTruck75297,N1_LRP452d,0,MediumTruck
234,MediumTruck75297,N1_LRP452c,0,MediumTruck
235,MediumTruck75297,N1_LRP452a,0.912030201202435,MediumTruck
236,MediumTruck75305,N105_LRP042b,0,MediumTruck
237,MediumTruck75309,N2_LRP184c,0.7051024905390983,MediumTruck
238,SmallTruck75313,N1_LRP456a,0,SmallTruck
239,MediumTruck75315,N2_LRP285a,0,MediumTruck
240,MediumTruck75315,N2_LRP284c,0,MediumTruck
241,SmallTruck75322,N204_LRP003b,0,SmallTruck
242,LargeBus75325,N2_LRP188a,0,LargeBus
243,SmallTruck75327,N2_LRP225c,0,SmallTruck
244,MediumTruck75268,N1_LRP098a,0,MediumTruck
245,LargeBus75276,N2_LRP130c,0,LargeBus
246,SmallTruck75277,N2_LRP177a,0.0037961543211505696,SmallTruck
247,MediumTruck75281,N1_LRP451b,0,MediumTruck
248,MediumTruck75281,N1_LRP450e,0,MediumTruck
249,MediumTruck75281,N1_LRP450c,0,MediumTruck
250,LargeBus75283,N2_LRP274e,0,LargeBus
251,LargeBus75286,N1_LRP136a,0,LargeBus
252,MediumTruck75292,N2_LRP135b,0,MediumTruck
253,SmallTruck75294,N208_LRP011b,0,SmallTruck
254,MediumTruck75297,N1_LRP451e,0,MediumTruck
255,SmallTruck75311,N2_LRP221b,0,SmallTruck
256,SmallTruck75313,N1_LRP455a,0,SmallTruck
257,MediumTruck75315,N2_LRP284b,0,MediumTruck
258,MediumTruck75320,N105_LRP003a,0,MediumTruck
259,LargeBus75325,N2_LRP187b,0,LargeBus
