,Truck id,Bridge id,Waiting time,Type
0,MiniBus13062,N104_LRPSa,0,MiniBus
1,MediumTruck13066,N2_LRP117b,0,MediumTruck
2,MediumTruck13066,N2_LRP117a,0,MediumTruck
3,MiniBus13071,N2_LRP228b,0,MiniBus
4,MediumTruck13060,N102_LRPSc,0,MediumTruck
5,MediumTruck13061,N102_LRP082a,0,MediumTruck
6,MediumTruck13068,N2_LRP146a,0,MediumTruck
7,SmallTruck13056,N1_LRP001a,0,SmallTruck
8,MediumTruck13057,N1_LRP456c,0,MediumTruck
9,MiniBus13058,N1_LRP010b,0,MiniBus
10,MiniBus13058,N1_LRP010c,0,MiniBus
11,MiniBus13058,N1_LRP011a,0,MiniBus
12,MediumTruck13059,N2_LRP285c,0,MediumTruck
13,MediumTruck13060,N102_LRP002a,0,MediumTruck
14,MiniBus13071,N2_LRP226d,0,MiniBus
15,MiniBus13071,N2_LRP226c,0,MiniBus
16,MediumTruck13057,N1_LRP456a,0,MediumTruck
17,MediumTruck13059,N2_LRP285a,0,MediumTruck
18,MediumTruck13059,N2_LRP284c,0,MediumTruck
19,MediumTruck13060,N102_LRP002b,0,MediumTruck
20,MediumTruck13060,N102_LRP002c,0,MediumTruck
21,MiniBus13071,N2_LRP225c,0,MiniBus
22,MediumTruck13057,N1_LRP455a,0,MediumTruck
23,MediumTruck13059,N2_LRP284b,0,MediumTruck
24,MediumTruck13064,N105_LRP003a,0,MediumTruck
25,MediumTruck13069,N2_LRP188a,0,MediumTruck
26,MediumTruck13069,N2_LRP187b,0,MediumTruck
27,MiniBus13071,N2_LRP224b,0,MiniBus
28,MediumTruck13059,N2_LRP283b,0,MediumTruck
29,LargeBus13063,N104_LRP044d,0,LargeBus
30,MiniBus13070,N208_LRP004c,0,MiniBus
31,SmallTruck13076,N1_LRP083a,0,SmallTruck
32,MediumTruck13078,N104_LRPSa,0,MediumTruck
33,MediumTruck13080,N1_LRP011a,0,MediumTruck
34,MiniBus13087,N2_LRP228b,0,MiniBus
35,SmallTruck13056,N1_LRP004b,0,SmallTruck
36,MediumTruck13068,N2_LRP141b,0,MediumTruck
37,MediumTruck13068,N2_LRP141a,0,MediumTruck
38,MediumTruck13069,N2_LRP186d,0,MediumTruck
39,MediumTruck13069,N2_LRP186c,0,MediumTruck
40,SmallTruck13076,N1_LRP083b,0,SmallTruck
41,LargeBus13077,N102_LRP082a,0,LargeBus
42,MediumTruck13080,N1_LRP010c,0,MediumTruck
43,MediumTruck13080,N1_LRP010b,0,MediumTruck
44,MediumTruck13057,N1_LRP452e,0,MediumTruck
45,MediumTruck13057,N1_LRP452d,0,MediumTruck
46,MediumTruck13064,N105_LRP005c,0,MediumTruck
47,MediumTruck13064,N105_LRP006a,0,MediumTruck
48,MediumTruck13068,N2_LRP140c,0,MediumTruck
49,MediumTruck13069,N2_LRP186b,0,MediumTruck
50,MediumTruck13072,N1_LRP001a,0,MediumTruck
51,MediumTruck13073,N1_LRP456c,0,MediumTruck
52,LargeBus13075,N2_LRP285c,0,LargeBus
