,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck34608,11,0,N1_LRPS,N2_LRPS,MediumTruck
1,MediumTruck34640,11,0,N1_LRPS,N2_LRPS,MediumTruck
2,MediumTruck34680,5,0,N105_LRPS,N2_LRPS,MediumTruck
3,SmallTruck34570,43,0,N204_LRPS,N204_LRPE,SmallTruck
4,LargeBus34604,34,0,N207_LRPS,N204_LRPS,LargeBus
5,MediumTruck34573,46,0,N207_LRPE,N208_LRPE,MediumTruck
6,LargeBus34589,42,0,N207_LRPE,N208_LRPE,LargeBus
7,SmallTruck34587,43,0,N204_LRPE,N204_LRPS,SmallTruck
8,SmallTruck34602,43,0,N204_LRPS,N204_LRPE,SmallTruck
9,SmallTruck34728,5,0,N105_LRPS,N2_LRPS,SmallTruck
10,SmallTruck34605,46,0,N207_LRPE,N208_LRPE,SmallTruck
11,MediumTruck34566,61,0,N104_LRPS,N104_LRPE,MediumTruck
12,SmallTruck34567,61,0,N104_LRPE,N104_LRPS,SmallTruck
13,SmallTruck34635,43,0,N204_LRPE,N204_LRPS,SmallTruck
14,MediumTruck34584,60,0,N105_LRPS,N105_LRP048,MediumTruck
15,LargeBus34736,10,0,N1_LRPS,N2_LRPS,LargeBus
16,MediumTruck34754,5,0,N2_LRPS,N105_LRPS,MediumTruck
17,MediumTruck34760,5,0,N105_LRPS,N2_LRPS,MediumTruck
18,MediumTruck34582,61,0,N104_LRPS,N104_LRPE,MediumTruck
19,MediumTruck34583,61,0,N104_LRPE,N104_LRPS,MediumTruck
20,LargeBus34598,56,0,N104_LRPS,N104_LRPE,LargeBus
21,MiniBus34653,42,0,N207_LRPE,N208_LRPE,MiniBus
22,MediumTruck34666,37,0,N204_LRPS,N207_LRPS,MediumTruck
23,MiniBus34591,65,0,N208_LRPE,N208_LRPS,MiniBus
24,MediumTruck34600,60,0,N105_LRPS,N105_LRP048,MediumTruck
25,MediumTruck34601,60,0,N105_LRP048,N105_LRPS,MediumTruck
26,MediumTruck34770,5,0,N2_LRPS,N105_LRPS,MediumTruck
27,MiniBus34614,56,0,N104_LRPS,N104_LRPE,MiniBus
28,MiniBus34682,39,0,N204_LRPS,N204_LRPE,MiniBus
29,MediumTruck34700,37,0,N207_LRPS,N204_LRPS,MediumTruck
30,SmallTruck34683,43,0,N204_LRPE,N204_LRPS,SmallTruck
31,MediumTruck34633,60,0,N105_LRP048,N105_LRPS,MediumTruck
32,MediumTruck34606,71,0,N208_LRPS,N208_LRPE,MediumTruck
33,MediumTruck34630,61,0,N104_LRPS,N104_LRPE,MediumTruck
34,MediumTruck34631,61,0,N104_LRPE,N104_LRPS,MediumTruck
35,LargeBus34646,56,0,N104_LRPS,N104_LRPE,LargeBus
36,MiniBus34703,42,0,N208_LRPE,N207_LRPE,MiniBus
37,MediumTruck34698,43,0,N204_LRPS,N204_LRPE,MediumTruck
38,MediumTruck34699,43,0,N204_LRPE,N204_LRPS,MediumTruck
39,MiniBus34638,65,0,N208_LRPS,N208_LRPE,MiniBus
40,MediumTruck34648,60,0,N105_LRPS,N105_LRP048,MediumTruck
41,SmallTruck34824,5,0,N105_LRPS,N2_LRPS,SmallTruck
42,MediumTruck34647,61,0,N104_LRPE,N104_LRPS,MediumTruck
43,MiniBus34662,56,0,N104_LRPS,N104_LRPE,MiniBus
44,MediumTruck34715,43,0,N204_LRPE,N204_LRPS,MediumTruck
45,MediumTruck34588,84,0,N207_LRPS,N207_LRPE,MediumTruck
46,MiniBus34655,65,0,N208_LRPE,N208_LRPS,MiniBus
47,MediumTruck34664,60,0,N105_LRPS,N105_LRP048,MediumTruck
48,LargeBus34643,67,0.5659234125085683,N2_LRPE,N208_LRPE,LargeBus
49,MiniBus34564,93,0.050392881951875086,N102_LRPS,N102_LRPE,MiniBus
50,LargeBus34612,79,0,N102_LRPS,N105_LRPS,LargeBus
51,LargeBus34628,74,0,N102_LRPS,N104_LRPS,LargeBus
52,MediumTruck34681,60,0,N105_LRP048,N105_LRPS,MediumTruck
53,MediumTruck34654,71,0,N208_LRPS,N208_LRPE,MediumTruck
54,MediumTruck34678,61,0,N104_LRPS,N104_LRPE,MediumTruck
55,MiniBus34695,56,0,N104_LRPE,N104_LRPS,MiniBus
56,SmallTruck34746,43,0,N204_LRPS,N204_LRPE,SmallTruck
57,SmallTruck34620,84,0,N207_LRPS,N207_LRPE,SmallTruck
58,SmallTruck34621,84,0,N207_LRPE,N207_LRPS,SmallTruck
59,MediumTruck34665,69,0,N105_LRP048,N1_LRPS,MediumTruck
60,MediumTruck34696,60,0,N105_LRPS,N105_LRP048,MediumTruck
61,LargeBus34848,10,0,N1_LRPS,N2_LRPS,LargeBus
62,SmallTruck34780,37,0,N207_LRPS,N204_LRPS,SmallTruck
63,SmallTruck34763,43,0,N204_LRPE,N204_LRPS,SmallTruck
64,MediumTruck34637,84,0,N207_LRPE,N207_LRPS,MediumTruck
65,LargeBus34882,4,0,N2_LRPS,N105_LRPS,LargeBus
66,MediumTruck34712,60,0,N105_LRPS,N105_LRP048,MediumTruck
67,SmallTruck34713,60,0,N105_LRP048,N105_LRPS,SmallTruck
68,MediumTruck34710,61,0,N104_LRPS,N104_LRPE,MediumTruck
69,MediumTruck34711,61,0,N104_LRPE,N104_LRPS,MediumTruck
70,SmallTruck34778,43,0,N204_LRPS,N204_LRPE,SmallTruck
71,MediumTruck34697,69,0,N105_LRP048,N1_LRPS,MediumTruck
72,MiniBus34718,65,0,N208_LRPS,N208_LRPE,MiniBus
73,MediumTruck34592,101,0,N1_LRPS,N102_LRPS,MediumTruck
74,HeavyTruck34726,61,0,N104_LRPS,N104_LRPE,HeavyTruck
75,SmallTruck34794,43,0,N204_LRPS,N204_LRPE,SmallTruck
76,MediumTruck34596,104,1.641100186109528,N102_LRPS,N102_LRPE,MediumTruck
77,MediumTruck34597,105,2.6103139605207044,N102_LRPE,N102_LRPS,MediumTruck
78,MediumTruck34744,60,0,N105_LRPS,N105_LRP048,MediumTruck
79,MediumTruck34745,60,0,N105_LRP048,N105_LRPS,MediumTruck
80,MediumTruck34920,5,0,N105_LRPS,N2_LRPS,MediumTruck
81,MediumTruck34574,116,0,N208_LRPS,N207_LRPE,MediumTruck
82,SmallTruck34719,71,0,N208_LRPE,N208_LRPS,SmallTruck
83,MediumTruck34743,61,0,N104_LRPE,N104_LRPS,MediumTruck
84,MediumTruck34811,43,0,N204_LRPE,N204_LRPS,MediumTruck
85,MediumTruck34563,119,0.5074850460957541,N2_LRPE,N207_LRPE,MediumTruck
86,LargeBus34645,95,1.2518696463890713,N102_LRPE,N102_LRPS,LargeBus
87,MiniBus34750,65,0,N208_LRPS,N208_LRPE,MiniBus
88,MiniBus34751,65,0,N208_LRPE,N208_LRPS,MiniBus
89,LargeBus34717,76,0,N207_LRPE,N207_LRPS,LargeBus
90,MediumTruck34735,71,0,N208_LRPE,N208_LRPS,MediumTruck
91,SmallTruck34758,61,0,N104_LRPS,N104_LRPE,SmallTruck
92,SmallTruck34815,46,0,N208_LRPE,N207_LRPE,SmallTruck
93,SmallTruck34826,43,0,N204_LRPS,N204_LRPE,SmallTruck
94,MediumTruck34827,43,0,N204_LRPE,N204_LRPS,MediumTruck
95,SmallTruck34629,105,2.2518696463890713,N102_LRPE,N102_LRPS,SmallTruck
96,SmallTruck34676,90,0,N102_LRPS,N2_LRPS,SmallTruck
97,SmallTruck34777,60,0,N105_LRP048,N105_LRPS,SmallTruck
98,LargeBus34732,76,0,N207_LRPS,N207_LRPE,LargeBus
99,MediumTruck34775,61,0,N104_LRPE,N104_LRPS,MediumTruck
100,MediumTruck34829,46,0,N207_LRPE,N208_LRPE,MediumTruck
101,SmallTruck34928,11,0,N1_LRPS,N2_LRPS,SmallTruck
102,MediumTruck34858,37,0,N204_LRPS,N207_LRPS,MediumTruck
103,SmallTruck34842,43,0,N204_LRPS,N204_LRPE,SmallTruck
104,MediumTruck34843,43,0,N204_LRPE,N204_LRPS,MediumTruck
105,LargeBus34874,34,0,N204_LRPS,N207_LRPS,LargeBus
106,SmallTruck34793,60,0,N105_LRP048,N105_LRPS,SmallTruck
107,SmallTruck34859,43,0,N204_LRPE,N204_LRPS,SmallTruck
