,Truck id,Bridge id,Waiting time,Type
0,MiniBus91398,N104_LRPSa,0,MiniBus
1,MediumTruck91400,N1_LRP011a,0,MediumTruck
2,LargeBus91397,N102_LRP082a,0,LargeBus
3,MediumTruck91400,N1_LRP010c,0,MediumTruck
4,MediumTruck91400,N1_LRP010b,0,MediumTruck
5,SmallTruck91402,N2_LRP118a,0,SmallTruck
6,SmallTruck91402,N2_LRP118b,0,SmallTruck
7,SmallTruck91402,N2_LRP118e,0,SmallTruck
8,LargeBus91404,N2_LRP146a,0,LargeBus
9,MediumTruck91392,N1_LRP001a,0,MediumTruck
10,MediumTruck91393,N1_LRP456c,0,MediumTruck
11,SmallTruck91395,N2_LRP285c,0,SmallTruck
12,SmallTruck91402,N2_LRP118g,0,SmallTruck
13,LargeBus91405,N207_LRP066b,0,LargeBus
14,MiniBus91407,N208_LRP055a,0,MiniBus
15,MediumTruck91393,N1_LRP456a,0,MediumTruck
16,SmallTruck91395,N2_LRP285a,0,SmallTruck
17,SmallTruck91395,N2_LRP284c,0,SmallTruck
18,SmallTruck91402,N2_LRP119c,0,SmallTruck
19,SmallTruck91402,N2_LRP120a,0,SmallTruck
20,MediumTruck91393,N1_LRP455a,3.6765024228482135,MediumTruck
21,SmallTruck91395,N2_LRP284b,0,SmallTruck
22,SmallTruck91402,N2_LRP121a,0,SmallTruck
23,SmallTruck91395,N2_LRP283b,0,SmallTruck
24,SmallTruck91402,N2_LRP121c,0,SmallTruck
25,LargeBus91404,N2_LRP141b,0,LargeBus
26,MiniBus91406,N208_LRP004c,0.07680772812266279,MiniBus
27,LargeBus91414,N104_LRPSa,0,LargeBus
28,MediumTruck91418,N2_LRP117b,0,MediumTruck
29,MediumTruck91418,N2_LRP117a,0,MediumTruck
30,MediumTruck91420,N2_LRP147a,0,MediumTruck
31,MediumTruck91420,N2_LRP147b,0,MediumTruck
32,SmallTruck91423,N2_LRP228b,0,SmallTruck
33,MediumTruck91392,N1_LRP004b,0,MediumTruck
34,MediumTruck91396,N1_LRP077a,0,MediumTruck
35,SmallTruck91399,N104_LRP044d,0,SmallTruck
36,SmallTruck91402,N2_LRP122b,0,SmallTruck
37,LargeBus91404,N2_LRP141a,0.014358674542613472,LargeBus
38,MediumTruck91413,N102_LRP082a,0,MediumTruck
39,MediumTruck91420,N2_LRP147d,0,MediumTruck
40,MediumTruck91420,N2_LRP148b,0,MediumTruck
41,SmallTruck91402,N2_LRP123c,0,SmallTruck
42,LargeBus91405,N207_LRP061d,0,LargeBus
43,MediumTruck91408,N1_LRP001a,0,MediumTruck
44,MediumTruck91409,N1_LRP456c,0,MediumTruck
45,HeavyTruck91411,N2_LRP285c,0,HeavyTruck
46,LargeBus91414,N1_LRP145a,0,LargeBus
47,SmallTruck91423,N2_LRP226d,0,SmallTruck
48,SmallTruck91423,N2_LRP226c,0,SmallTruck
49,MediumTruck91400,N1_LRP004b,0,MediumTruck
50,MediumTruck91401,N105_LRP042b,0.2385455693646178,MediumTruck
51,SmallTruck91402,N2_LRP123d,0,SmallTruck
52,SmallTruck91402,N2_LRP123e,0,SmallTruck
53,LargeBus91404,N2_LRP140c,0,LargeBus
54,LargeBus91404,N2_LRP140a,0,LargeBus
55,MediumTruck91409,N1_LRP456a,0,MediumTruck
56,HeavyTruck91411,N2_LRP285a,0,HeavyTruck
57,HeavyTruck91411,N2_LRP284c,0,HeavyTruck
58,SmallTruck91423,N2_LRP225c,0.027965103107142043,SmallTruck
59,SmallTruck91402,N2_LRP124c,0,SmallTruck
60,LargeBus91404,N2_LRP139b,0.1388880856760931,LargeBus
61,MediumTruck91409,N1_LRP455a,0.8821261611815027,MediumTruck
62,HeavyTruck91411,N2_LRP284b,0,HeavyTruck
63,HeavyTruck91416,N105_LRP003a,0,HeavyTruck
64,MediumTruck91421,N2_LRP188a,0,MediumTruck
65,MediumTruck91421,N2_LRP187b,0,MediumTruck
66,MediumTruck91401,N105_LRP041c,0,MediumTruck
67,SmallTruck91402,N2_LRP125a,0,SmallTruck
68,SmallTruck91402,N2_LRP125b,0,SmallTruck
69,SmallTruck91402,N2_LRP125c,0,SmallTruck
70,SmallTruck91402,N2_LRP125d,0,SmallTruck
71,HeavyTruck91411,N2_LRP283b,0,HeavyTruck
72,LargeBus91414,N1_LRP143a,0,LargeBus
73,LargeBus91415,N104_LRP044d,0,LargeBus
74,MediumTruck91420,N2_LRP151a,0,MediumTruck
75,SmallTruck91422,N208_LRP004c,0.052196073780838334,SmallTruck
76,SmallTruck91430,N104_LRPSa,0,SmallTruck
77,MediumTruck91432,N1_LRP011a,0,MediumTruck
78,MediumTruck91434,N2_LRP117b,0,MediumTruck
79,MediumTruck91434,N2_LRP117a,0,MediumTruck
80,MediumTruck91393,N1_LRP452e,0,MediumTruck
81,MediumTruck91393,N1_LRP452d,0,MediumTruck
82,MediumTruck91393,N1_LRP452c,0.17039243761763406,MediumTruck
83,MiniBus91398,N104_LRP010a,0,MiniBus
84,SmallTruck91402,N2_LRP126a,0,SmallTruck
85,SmallTruck91402,N2_LRP126b,0,SmallTruck
86,SmallTruck91402,N2_LRP126c,0,SmallTruck
87,SmallTruck91402,N2_LRP126d,0.020998099241470777,SmallTruck
88,LargeBus91404,N2_LRP139a,0,LargeBus
89,LargeBus91404,N2_LRP138b,0,LargeBus
90,MediumTruck91408,N1_LRP004b,0,MediumTruck
91,MediumTruck91412,N1_LRP077a,0,MediumTruck
92,LargeBus91414,N1_LRP142a,0,LargeBus
93,MediumTruck91420,N2_LRP151b,0.09288867127774478,MediumTruck
94,MediumTruck91421,N2_LRP186d,0,MediumTruck
95,MediumTruck91421,N2_LRP186c,0,MediumTruck
96,SmallTruck91423,N2_LRP224b,0,SmallTruck
97,MediumTruck91428,N102_LRPSc,0,MediumTruck
98,SmallTruck91429,N102_LRP082a,0,SmallTruck
99,MediumTruck91432,N1_LRP010c,0,MediumTruck
100,MediumTruck91432,N1_LRP010b,0,MediumTruck
101,MiniBus91436,N2_LRP146a,0,MiniBus
102,MediumTruck91393,N1_LRP452a,0,MediumTruck
