,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck23042,5,0,N2_LRPS,N105_LRPS,MediumTruck
1,MediumTruck23080,5,0,N105_LRPS,N2_LRPS,MediumTruck
2,MediumTruck23128,5,0,N105_LRPS,N2_LRPS,MediumTruck
3,MediumTruck23112,15,0,N105_LRPS,N1_LRPS,MediumTruck
4,MiniBus23120,10,0,N1_LRPS,N2_LRPS,MiniBus
5,LargeBus23160,4,0,N105_LRPS,N2_LRPS,LargeBus
6,LargeBus23136,10,0,N1_LRPS,N2_LRPS,LargeBus
7,MediumTruck23066,37,0,N204_LRPS,N207_LRPS,MediumTruck
8,SmallTruck23050,43,0,N204_LRPS,N204_LRPE,SmallTruck
9,SmallTruck23051,43,0,N204_LRPE,N204_LRPS,SmallTruck
10,SmallTruck23053,46,0,N207_LRPE,N208_LRPE,SmallTruck
11,SmallTruck23067,43,0,N204_LRPE,N204_LRPS,SmallTruck
12,SmallTruck23100,37,0,N207_LRPS,N204_LRPS,SmallTruck
13,SmallTruck23082,43,0,N204_LRPS,N204_LRPE,SmallTruck
14,MediumTruck23202,5,0,N2_LRPS,N105_LRPS,MediumTruck
15,MediumTruck23208,5,0,N105_LRPS,N2_LRPS,MediumTruck
16,SmallTruck23098,43,0,N204_LRPS,N204_LRPE,SmallTruck
17,MediumTruck23049,59,0,N105_LRP048,N2_LRPS,MediumTruck
18,MiniBus23063,56,0,N104_LRPE,N104_LRPS,MiniBus
19,SmallTruck23101,46,0,N207_LRPE,N208_LRPE,SmallTruck
20,MediumTruck23114,43,0,N204_LRPS,N204_LRPE,MediumTruck
21,LargeBus23074,54,0,N2_LRPS,N105_LRP048,LargeBus
22,MiniBus23054,65,0,N208_LRPS,N208_LRPE,MiniBus
23,MediumTruck23064,60,0,N105_LRPS,N105_LRP048,MediumTruck
24,MiniBus23070,65,0,N208_LRPS,N208_LRPE,MiniBus
25,SmallTruck23079,61,0,N104_LRPE,N104_LRPS,SmallTruck
26,LargeBus23094,56,0,N104_LRPS,N104_LRPE,LargeBus
27,SmallTruck23162,37,0,N204_LRPS,N207_LRPS,SmallTruck
28,SmallTruck23146,43,0,N204_LRPS,N204_LRPE,SmallTruck
29,SmallTruck23147,43,0,N204_LRPE,N204_LRPS,SmallTruck
30,MediumTruck23097,60,0,N105_LRP048,N105_LRPS,MediumTruck
31,MediumTruck23272,5,0,N105_LRPS,N2_LRPS,MediumTruck
32,MediumTruck23071,71,0,N208_LRPE,N208_LRPS,MediumTruck
33,MediumTruck23095,61,0,N104_LRPE,N104_LRPS,MediumTruck
