,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck18432,15,0,N1_LRPS,N105_LRPS,MediumTruck
1,MediumTruck18498,5,0,N2_LRPS,N105_LRPS,MediumTruck
2,MediumTruck18442,37,0,N204_LRPS,N207_LRPS,MediumTruck
3,LargeBus18458,34,0,N204_LRPS,N207_LRPS,LargeBus
4,MediumTruck18520,15,0,N105_LRPS,N1_LRPS,MediumTruck
5,SmallTruck18528,11,0,N1_LRPS,N2_LRPS,SmallTruck
6,MediumTruck18443,43,0,N204_LRPE,N204_LRPS,MediumTruck
7,MiniBus18492,34,0,N207_LRPS,N204_LRPS,MiniBus
8,MediumTruck18461,46,0,N207_LRPE,N208_LRPE,MediumTruck
9,SmallTruck18474,43,0,N204_LRPS,N204_LRPE,SmallTruck
10,LargeBus18578,10,0,N2_LRPS,N1_LRPS,LargeBus
11,MiniBus18439,56,0,N104_LRPE,N104_LRPS,MiniBus
12,SmallTruck18440,60,0,N105_LRPS,N105_LRP048,SmallTruck
13,SmallTruck18441,60,0,N105_LRP048,N105_LRPS,SmallTruck
14,MediumTruck18610,5,0,N2_LRPS,N105_LRPS,MediumTruck
15,SmallTruck18616,5,0,N105_LRPS,N2_LRPS,SmallTruck
16,SmallTruck18495,46,0,N208_LRPE,N207_LRPE,SmallTruck
17,SmallTruck18507,43,0,N204_LRPE,N204_LRPS,SmallTruck
18,LargeBus18523,39,0,N204_LRPE,N204_LRPS,LargeBus
19,LargeBus18592,14,0,N1_LRPS,N105_LRPS,LargeBus
20,SmallTruck18456,60,0,N105_LRPS,N105_LRP048,SmallTruck
21,SmallTruck18457,60,0,N105_LRP048,N105_LRPS,SmallTruck
22,MediumTruck18600,15,0,N105_LRPS,N1_LRPS,MediumTruck
23,MediumTruck18632,5,0,N105_LRPS,N2_LRPS,MediumTruck
24,MediumTruck18522,43,0,N204_LRPS,N204_LRPE,MediumTruck
25,LargeBus18608,14,0,N1_LRPS,N105_LRPS,LargeBus
26,MediumTruck18473,60,0,N105_LRP048,N105_LRPS,MediumTruck
27,LargeBus18486,56,0,N104_LRPS,N104_LRPE,LargeBus
28,SmallTruck18538,43,0,N204_LRPS,N204_LRPE,SmallTruck
29,MediumTruck18539,43,0,N204_LRPE,N204_LRPS,MediumTruck
30,MediumTruck18489,60,0,N105_LRP048,N105_LRPS,MediumTruck
31,LargeBus18502,56,0,N104_LRPS,N104_LRPE,LargeBus
32,LargeBus18480,63,0,N1_LRPS,N105_LRP048,LargeBus
33,MediumTruck18555,43,0,N204_LRPE,N204_LRPS,MediumTruck
34,MiniBus18494,65,0,N208_LRPS,N208_LRPE,MiniBus
