,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,LargeBus49952,10,0,N1_LRPS,N2_LRPS,LargeBus
1,MediumTruck49986,11,0,N2_LRPS,N1_LRPS,MediumTruck
2,SmallTruck50000,11,0,N1_LRPS,N2_LRPS,SmallTruck
3,SmallTruck49930,43,0,N204_LRPS,N204_LRPE,SmallTruck
4,MediumTruck49931,43,0,N204_LRPE,N204_LRPS,MediumTruck
5,MediumTruck49933,46,0,N207_LRPE,N208_LRPE,MediumTruck
6,SmallTruck49948,41,0.14318864731403466,N207_LRPS,N204_LRPS,SmallTruck
7,MiniBus49951,42,0,N208_LRPE,N207_LRPE,MiniBus
8,MediumTruck49946,43,0,N204_LRPS,N204_LRPE,MediumTruck
9,MediumTruck49963,43,0,N204_LRPE,N204_LRPS,MediumTruck
10,SmallTruck50064,11,0,N1_LRPS,N2_LRPS,SmallTruck
11,MediumTruck49978,43,0,N204_LRPS,N204_LRPE,MediumTruck
12,SmallTruck49979,43,0,N204_LRPE,N204_LRPS,SmallTruck
13,SmallTruck49927,61,0,N104_LRPE,N104_LRPS,SmallTruck
14,MediumTruck49994,43,0,N204_LRPS,N204_LRPE,MediumTruck
15,SmallTruck49944,60,0,N105_LRPS,N105_LRP048,SmallTruck
16,SmallTruck49942,61,0,N104_LRPS,N104_LRPE,SmallTruck
17,MediumTruck49943,61,0,N104_LRPE,N104_LRPS,MediumTruck
18,LargeBus49959,56,0,N104_LRPE,N104_LRPS,LargeBus
19,MediumTruck50010,43,0,N204_LRPS,N204_LRPE,MediumTruck
20,LargeBus50026,39,0,N204_LRPS,N204_LRPE,LargeBus
21,SmallTruck49935,71,0,N208_LRPE,N208_LRPS,SmallTruck
22,MediumTruck49958,61,0,N104_LRPS,N104_LRPE,MediumTruck
23,MediumTruck49977,60,0,N105_LRP048,N105_LRPS,MediumTruck
24,MediumTruck49950,71,0,N208_LRPS,N208_LRPE,MediumTruck
25,MediumTruck49974,61,0,N104_LRPS,N104_LRPE,MediumTruck
26,SmallTruck49975,61,0,N104_LRPE,N104_LRPS,SmallTruck
27,MediumTruck50128,11,0,N1_LRPS,N2_LRPS,MediumTruck
28,LargeBus50045,42,0,N207_LRPE,N208_LRPE,LargeBus
29,SmallTruck50042,43,0,N204_LRPS,N204_LRPE,SmallTruck
30,LargeBus50059,39,0,N204_LRPE,N204_LRPS,LargeBus
31,MiniBus49983,65,0,N208_LRPE,N208_LRPS,MiniBus
32,SmallTruck49993,60,0,N105_LRP048,N105_LRPS,SmallTruck
33,MediumTruck49990,61,0,N104_LRPS,N104_LRPE,MediumTruck
34,MediumTruck50144,11,0,N1_LRPS,N2_LRPS,MediumTruck
35,SmallTruck50058,43,0,N204_LRPS,N204_LRPE,SmallTruck
36,MediumTruck49955,74,0.035793437359440294,N2_LRPE,N208_LRPE,MediumTruck
37,LargeBus50075,39,0,N204_LRPE,N204_LRPS,LargeBus
38,MiniBus49999,65,0,N208_LRPE,N208_LRPS,MiniBus
39,MediumTruck50008,60,0,N105_LRPS,N105_LRP048,MediumTruck
40,MediumTruck50009,60,0,N105_LRP048,N105_LRPS,MediumTruck
41,MediumTruck50184,5,0,N105_LRPS,N2_LRPS,MediumTruck
42,MiniBus49965,76,0,N207_LRPE,N207_LRPS,MiniBus
43,MediumTruck49982,71,0,N208_LRPS,N208_LRPE,MediumTruck
44,MediumTruck50006,61,0,N104_LRPS,N104_LRPE,MediumTruck
45,MiniBus50022,56,0,N104_LRPS,N104_LRPE,MiniBus
46,SmallTruck50074,41,0.24053996254011342,N204_LRPS,N207_LRPS,SmallTruck
47,LargeBus49956,79,0,N102_LRPS,N105_LRPS,LargeBus
48,SmallTruck49971,74,0.11446094575902785,N2_LRPE,N208_LRPE,SmallTruck
49,SmallTruck50025,59,0,N105_LRP048,N2_LRPS,SmallTruck
50,LargeBus50194,4,0,N2_LRPS,N105_LRPS,LargeBus
51,MediumTruck50024,60,0,N105_LRPS,N105_LRP048,MediumTruck
52,MiniBus50039,56,0,N104_LRPE,N104_LRPS,MiniBus
53,HeavyTruck50041,59,0,N105_LRP048,N2_LRPS,HeavyTruck
