,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,MediumTruck32264,5,0,N105_LRPS,N2_LRPS,MediumTruck
1,LargeBus32290,10,0,N2_LRPS,N1_LRPS,LargeBus
2,SmallTruck32338,5,0,N2_LRPS,N105_LRPS,SmallTruck
3,MiniBus32266,34,0,N204_LRPS,N207_LRPS,MiniBus
4,LargeBus32336,10,0,N1_LRPS,N2_LRPS,LargeBus
5,LargeBus32300,34,0,N207_LRPS,N204_LRPS,LargeBus
6,HeavyTruck32386,5,0,N2_LRPS,N105_LRPS,HeavyTruck
7,MediumTruck32269,46,0,N207_LRPE,N208_LRPE,MediumTruck
8,MiniBus32285,42,0,N207_LRPE,N208_LRPE,MiniBus
9,MediumTruck32282,43,0,N204_LRPS,N204_LRPE,MediumTruck
10,MediumTruck32314,37,0,N204_LRPS,N207_LRPS,MediumTruck
11,SmallTruck32298,43,0,N204_LRPS,N204_LRPE,SmallTruck
12,LargeBus32263,56,0,N104_LRPE,N104_LRPS,LargeBus
13,SmallTruck32262,61,0,N104_LRPS,N104_LRPE,SmallTruck
14,HeavyTruck32416,11,0,N1_LRPS,N2_LRPS,HeavyTruck
15,SmallTruck32330,43,0,N204_LRPS,N204_LRPE,SmallTruck
16,SmallTruck32331,43,0,N204_LRPE,N204_LRPS,SmallTruck
17,MiniBus32271,65,0,N208_LRPE,N208_LRPS,MiniBus
18,MediumTruck32279,61,0,N104_LRPE,N104_LRPS,MediumTruck
19,SmallTruck32347,43,0,N204_LRPE,N204_LRPS,SmallTruck
20,LargeBus32378,34,0,N204_LRPS,N207_LRPS,LargeBus
21,MiniBus32286,65,0,N208_LRPS,N208_LRPE,MiniBus
22,SmallTruck32296,60,0,N105_LRPS,N105_LRP048,SmallTruck
23,MediumTruck32297,60,0,N105_LRP048,N105_LRPS,MediumTruck
24,MediumTruck32295,61,0,N104_LRPE,N104_LRPS,MediumTruck
25,MediumTruck32450,11,0,N2_LRPS,N1_LRPS,MediumTruck
26,SmallTruck32380,37,0,N207_LRPS,N204_LRPS,SmallTruck
27,SmallTruck32362,43,0,N204_LRPS,N204_LRPE,SmallTruck
28,MiniBus32396,34,0,N207_LRPS,N204_LRPS,MiniBus
29,MediumTruck32312,60,0,N105_LRPS,N105_LRP048,MediumTruck
30,MediumTruck32313,60,0,N105_LRP048,N105_LRPS,MediumTruck
31,MiniBus32329,55,0,N105_LRP048,N105_LRPS,MiniBus
32,MediumTruck32367,46,0,N208_LRPE,N207_LRPE,MediumTruck
33,MediumTruck32394,37,0,N204_LRPS,N207_LRPS,MediumTruck
34,MiniBus32318,65,0,N208_LRPS,N208_LRPE,MiniBus
35,MediumTruck32326,61,0,N104_LRPS,N104_LRPE,MediumTruck
36,MediumTruck32327,61,0,N104_LRPE,N104_LRPS,MediumTruck
37,MediumTruck32395,43,0,N204_LRPE,N204_LRPS,MediumTruck
38,MediumTruck32284,79,0,N207_LRPS,N204_LRPE,MediumTruck
39,MediumTruck32345,59,0,N105_LRP048,N2_LRPS,MediumTruck
40,SmallTruck32276,81,0,N102_LRPS,N104_LRPS,SmallTruck
41,MediumTruck32278,81,0,N104_LRPS,N102_LRPS,MediumTruck
42,SmallTruck32319,71,0,N208_LRPE,N208_LRPS,SmallTruck
43,MediumTruck32426,37,0,N204_LRPS,N207_LRPS,MediumTruck
44,SmallTruck32361,59,0,N105_LRP048,N2_LRPS,SmallTruck
45,MediumTruck32258,90,0,N2_LRPS,N102_LRPS,MediumTruck
46,MediumTruck32530,5,0,N2_LRPS,N105_LRPS,MediumTruck
47,MediumTruck32292,81,0,N102_LRPS,N104_LRPS,MediumTruck
48,MediumTruck32334,71,0,N208_LRPS,N208_LRPE,MediumTruck
49,MediumTruck32335,71,0,N208_LRPE,N208_LRPS,MediumTruck
50,MediumTruck32358,61,0,N104_LRPS,N104_LRPE,MediumTruck
51,LargeBus32260,93,0,N102_LRPS,N102_LRPE,LargeBus
52,MiniBus32458,34,0,N204_LRPS,N207_LRPS,MiniBus
53,SmallTruck32376,60,0,N105_LRPS,N105_LRP048,SmallTruck
54,MediumTruck32546,5,0,N2_LRPS,N105_LRPS,MediumTruck
55,SmallTruck32375,61,0,N104_LRPE,N104_LRPS,SmallTruck
56,MediumTruck32429,46,0,N207_LRPE,N208_LRPE,MediumTruck
57,LargeBus32277,93,0,N102_LRPE,N102_LRPS,LargeBus
58,SmallTruck32442,43,0,N204_LRPS,N204_LRPE,SmallTruck
59,MediumTruck32443,43,0,N204_LRPE,N204_LRPS,MediumTruck
60,SmallTruck32316,84,0,N207_LRPS,N207_LRPE,SmallTruck
61,MediumTruck32352,69,0,N1_LRPS,N105_LRP048,MediumTruck
62,MediumTruck32393,59,0,N105_LRP048,N2_LRPS,MediumTruck
63,MediumTruck32392,60,0,N105_LRPS,N105_LRP048,MediumTruck
64,LargeBus32348,76,0,N207_LRPS,N207_LRPE,LargeBus
65,SmallTruck32366,71,0,N208_LRPS,N208_LRPE,SmallTruck
66,MediumTruck32391,61,0,N104_LRPE,N104_LRPS,MediumTruck
67,MediumTruck32476,37,0,N207_LRPS,N204_LRPS,MediumTruck
68,SmallTruck32459,43,0,N204_LRPE,N204_LRPS,SmallTruck
69,MiniBus32399,65,0,N208_LRPE,N208_LRPS,MiniBus
70,MediumTruck32408,60,0,N105_LRPS,N105_LRP048,MediumTruck
71,SmallTruck32406,61,0,N104_LRPS,N104_LRPE,SmallTruck
72,MediumTruck32407,61,0,N104_LRPE,N104_LRPS,MediumTruck
73,SmallTruck32474,43,0,N204_LRPS,N204_LRPE,SmallTruck
74,MediumTruck32349,84,0,N207_LRPE,N207_LRPS,MediumTruck
75,MiniBus32491,39,0,N204_LRPE,N204_LRPS,MiniBus
76,MiniBus32508,34,0,N207_LRPS,N204_LRPS,MiniBus
77,MiniBus32414,65,0,N208_LRPS,N208_LRPE,MiniBus
78,MediumTruck32425,60,0,N105_LRP048,N105_LRPS,MediumTruck
79,MediumTruck32356,81,0,N102_LRPS,N104_LRPS,MediumTruck
80,MediumTruck32398,71,0,N208_LRPS,N208_LRPE,MediumTruck
81,HeavyTruck32422,61,0,N104_LRPS,N104_LRPE,HeavyTruck
82,LargeBus32439,56,0,N104_LRPE,N104_LRPS,LargeBus
83,SmallTruck32293,102,0,N102_LRPE,N102_LRPS,SmallTruck
84,MiniBus32324,92,0,N102_LRPS,N1_LRPS,MiniBus
85,MediumTruck32344,87,0,N105_LRPS,N102_LRPS,MediumTruck
86,LargeBus32403,67,0,N2_LRPE,N208_LRPE,LargeBus
87,LargeBus32325,93,0,N102_LRPE,N102_LRPS,LargeBus
88,MediumTruck32387,73,0,N2_LRPE,N208_LRPE,MediumTruck
89,MediumTruck32364,84,0,N207_LRPS,N207_LRPE,MediumTruck
90,MediumTruck32365,84,0,N207_LRPE,N207_LRPS,MediumTruck
91,SmallTruck32440,60,0,N105_LRPS,N105_LRP048,SmallTruck
92,MediumTruck32415,71,0,N208_LRPE,N208_LRPS,MediumTruck
