,Truck id,Travel time,Total waiting time,Created at,Removed at,Type
0,LargeBus84546,4,0,N2_LRPS,N105_LRPS,LargeBus
1,MediumTruck84544,11,0,N1_LRPS,N2_LRPS,MediumTruck
2,MediumTruck84584,5,0,N105_LRPS,N2_LRPS,MediumTruck
3,MiniBus84492,39,1.2581650238484683,N207_LRPS,N204_LRPS,MiniBus
4,SmallTruck84491,43,0,N204_LRPE,N204_LRPS,SmallTruck
5,SmallTruck84524,42,0.8421045913375212,N207_LRPS,N204_LRPS,SmallTruck
6,SmallTruck84523,43,0,N204_LRPE,N204_LRPS,SmallTruck
7,MediumTruck84642,5,0,N2_LRPS,N105_LRPS,MediumTruck
8,SmallTruck84624,11,0,N1_LRPS,N2_LRPS,SmallTruck
9,SmallTruck84540,42,0.8168129070970052,N207_LRPS,N204_LRPS,SmallTruck
10,LargeBus84541,42,0.04398208296414947,N207_LRPE,N208_LRPE,LargeBus
11,MediumTruck84538,43,0,N204_LRPS,N204_LRPE,MediumTruck
12,SmallTruck84539,43,0,N204_LRPE,N204_LRPS,SmallTruck
13,LargeBus84489,60,0.784044278557339,N105_LRP048,N105_LRPS,LargeBus
14,MediumTruck84632,15,0,N105_LRPS,N1_LRPS,MediumTruck
15,SmallTruck84486,61,0,N104_LRPS,N104_LRPE,SmallTruck
16,MediumTruck84487,61,0,N104_LRPE,N104_LRPS,MediumTruck
17,MediumTruck84556,42,1.0161613676888006,N207_LRPS,N204_LRPS,MediumTruck
18,LargeBus84557,42,0.08350287116042567,N207_LRPE,N208_LRPE,LargeBus
19,SmallTruck84488,64,1.375010646114341,N105_LRPS,N105_LRP048,SmallTruck
20,LargeBus84571,39,0,N204_LRPE,N204_LRPS,LargeBus
21,MiniBus84494,65,0.04364249002046159,N208_LRPS,N208_LRPE,MiniBus
22,MiniBus84495,66,0.24288560766484799,N208_LRPE,N208_LRPS,MiniBus
23,HeavyTruck84505,61,0.17107863723728922,N105_LRP048,N2_LRPS,HeavyTruck
24,MediumTruck84570,42,0.7741534531219008,N204_LRPS,N207_LRPS,MediumTruck
25,LargeBus84588,39,0.20874331704517418,N207_LRPS,N204_LRPS,LargeBus
26,MediumTruck84696,5,0,N105_LRPS,N2_LRPS,MediumTruck
27,MediumTruck84504,66,3.283397358468523,N105_LRPS,N105_LRP048,MediumTruck
28,SmallTruck84521,61,0.5887742320482527,N105_LRP048,N2_LRPS,SmallTruck
29,MiniBus84535,56,0,N104_LRPE,N104_LRPS,MiniBus
30,MediumTruck84520,64,0.9124842621984908,N105_LRPS,N105_LRP048,MediumTruck
31,MiniBus84526,65,0.15025760439682542,N208_LRPS,N208_LRPE,MiniBus
32,LargeBus84690,10,0,N2_LRPS,N1_LRPS,LargeBus
33,HeavyTruck84706,5,0,N2_LRPS,N105_LRPS,HeavyTruck
34,LargeBus84493,76,0,N207_LRPE,N207_LRPS,LargeBus
35,MediumTruck84537,61,0.5798945576369323,N105_LRP048,N2_LRPS,MediumTruck
36,LargeBus84551,56,0,N104_LRPE,N104_LRPS,LargeBus
37,SmallTruck84688,11,0,N1_LRPS,N2_LRPS,SmallTruck
38,MediumTruck84602,43,0,N204_LRPS,N204_LRPE,MediumTruck
39,MiniBus84542,65,0.14443627217913305,N208_LRPS,N208_LRPE,MiniBus
40,HeavyTruck84722,5,0,N2_LRPS,N105_LRPS,HeavyTruck
41,LargeBus84509,76,0,N207_LRPE,N207_LRPS,LargeBus
42,SmallTruck84550,61,0,N104_LRPS,N104_LRPE,SmallTruck
43,MediumTruck84527,72,0.28410929153119585,N208_LRPE,N208_LRPS,MediumTruck
44,SmallTruck84619,43,0,N204_LRPE,N204_LRPS,SmallTruck
45,LargeBus84516,74,0,N102_LRPS,N104_LRPS,LargeBus
46,MediumTruck84552,64,0.5307325698376206,N105_LRPS,N105_LRP048,MediumTruck
47,MediumTruck84744,5,0,N105_LRPS,N2_LRPS,MediumTruck
48,SmallTruck84567,61,0,N104_LRPE,N104_LRPS,SmallTruck
49,MediumTruck84543,72,0.016379936151979056,N208_LRPE,N208_LRPS,MediumTruck
50,MediumTruck84634,43,0,N204_LRPS,N204_LRPE,MediumTruck
51,MediumTruck84635,43,0,N204_LRPE,N204_LRPS,MediumTruck
52,MiniBus84534,74,0,N104_LRPS,N102_LRPS,MiniBus
53,MediumTruck84568,64,0.679940186837874,N105_LRPS,N105_LRP048,MediumTruck
54,MediumTruck84754,5,0,N2_LRPS,N105_LRPS,MediumTruck
55,MediumTruck84583,61,0,N104_LRPE,N104_LRPS,MediumTruck
56,MediumTruck84559,72,0.08859637641567722,N208_LRPE,N208_LRPS,MediumTruck
57,SmallTruck84651,43,0,N204_LRPE,N204_LRPS,SmallTruck
58,HeavyTruck84525,84,0,N207_LRPE,N207_LRPS,HeavyTruck
59,SmallTruck84585,64,0.7181384695845625,N105_LRP048,N105_LRPS,SmallTruck
60,MediumTruck84770,5,0,N2_LRPS,N105_LRPS,MediumTruck
61,SmallTruck84532,81,0,N102_LRPS,N104_LRPS,SmallTruck
62,SmallTruck84599,61,0,N104_LRPE,N104_LRPS,SmallTruck
63,MiniBus84615,56,0,N104_LRPE,N104_LRPS,MiniBus
64,MediumTruck84575,72,0.20051485682389017,N208_LRPE,N208_LRPS,MediumTruck
65,SmallTruck84667,43,0,N204_LRPE,N204_LRPS,SmallTruck
66,MediumTruck84600,64,0.40437264537760964,N105_LRPS,N105_LRP048,MediumTruck
67,SmallTruck84601,64,1.52773212283041,N105_LRP048,N105_LRPS,SmallTruck
68,LargeBus84683,39,0,N204_LRPE,N204_LRPS,LargeBus
69,MiniBus84591,71,0.9586628830659436,N208_LRPE,N2_LRPE,MiniBus
70,MiniBus84631,56,0,N104_LRPE,N104_LRPS,MiniBus
71,MediumTruck84768,11,0,N1_LRPS,N2_LRPS,MediumTruck
72,MediumTruck84590,72,0.3231455738008248,N208_LRPS,N208_LRPE,MediumTruck
73,LargeBus84500,98,1.9632856817554045,N102_LRPS,N102_LRPE,LargeBus
74,MiniBus84698,39,0,N204_LRPS,N204_LRPE,MiniBus
75,MediumTruck84802,5,0,N2_LRPS,N105_LRPS,MediumTruck
76,LargeBus84647,56,0,N104_LRPE,N104_LRPS,LargeBus
77,MediumTruck84484,107,0.35716965150588165,N102_LRPS,N102_LRPE,MediumTruck
78,SmallTruck84606,72,0.2732148404696433,N208_LRPS,N208_LRPE,SmallTruck
79,SmallTruck84607,72,0.7598013838517119,N208_LRPE,N208_LRPS,SmallTruck
80,SmallTruck84572,84,0,N207_LRPS,N207_LRPE,SmallTruck
